version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  7809050
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   105.731     0.308     9.061     0.009     9.123     0.007     1.147     0.013   110.572     0.009    0.0072    0.0010     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    74.959     0.015       8.7       1.8      70.5      19.0     0.949     0.000
  0    83.555     0.026      21.5       2.1      20.1       7.3     1.000     0.000
  0    92.456     0.020      27.2       2.1      21.5       5.4     1.000     0.000
  0   101.527     0.010      38.4       1.6      35.8       6.3     1.000     0.000
  0   110.542     0.011      42.2       2.2      33.5       6.0     1.000     0.000
  0   119.712     0.023      23.0       1.8      18.1       4.8     1.000     0.000
  0   128.946     0.046      13.4       1.8      15.1       8.7     1.000     0.000
  2    82.372     0.047      13.1       2.3      16.9       8.2     0.941     0.000
  2    91.201     0.023      25.5       2.1       5.1       5.1     1.000     0.000
  2   100.406     0.014      31.1       2.7       8.2      16.9     1.000     0.000
  2   109.410     0.014      39.8       2.6       5.4       5.4     1.000     0.000
  2   118.566     0.037      21.8       1.7       2.9       2.9     1.000     0.000
  2   127.924     0.043      17.4       1.8       4.4       4.4     1.000     0.000
  2   147.206     0.026       5.1       1.1       9.1       9.1     0.990     0.000
  1    79.282     0.011       8.1       3.1     259.1     125.3     0.996     0.797
  1    79.600     0.013      10.1       3.0     276.2     115.4     0.451     0.956
  1    80.883     0.003       3.8       2.4       0.0       0.0     0.597     0.519
  1    87.108     0.010       7.1       2.7     286.1     112.2     0.494     0.831
  1    87.631     0.008      11.6       4.8     327.1     103.5     1.000     0.838
  1    88.037     0.013      12.7       5.1     165.8     115.6     1.000     0.998
  1    88.082     0.088       8.6       5.3     212.3     132.6     0.748     0.998
  1    88.472     0.006      14.3       3.1     230.8     114.1     1.000     0.959
  1    88.971     0.001       3.6       0.7       0.0       0.0     0.992     0.715
  1    89.540     0.003       5.5       3.0       0.0       0.0     0.996     0.704
  1    90.730     0.001       4.4       2.4       0.0       0.0     0.997     0.194
  1    96.480     0.008      12.7       4.2     290.1     108.4     1.000     0.926
  1    96.790     0.013       9.8       2.7     196.8     113.9     0.979     1.000
  1    97.037     0.006      18.8       3.9     213.4     106.6     1.000     1.000
  1    97.248     0.009      14.9       3.4     167.3      96.6     1.000     1.000
  1    97.487     0.005      19.1       4.0     261.0     109.5     1.000     1.000
  1    97.768     0.003       8.1       3.2       0.0       0.0     1.000     0.603
  1    98.093     0.001       7.4       2.2       0.0       0.0     1.000     0.603
  1    98.781     0.003      12.9       2.0     372.1      83.0     1.000     0.798
  1    99.159     0.003       4.7       2.7       0.0       0.0     0.974     0.460
  1    99.497     0.003       7.3       3.8       0.0       0.0     1.000     0.460
  1   100.978     0.004       3.8       2.3       0.0       0.0     0.869     0.691
  1   104.074     0.002       5.8       2.5       0.0       0.0     1.000     0.629
  1   104.862     0.004      10.1       2.1     303.8     104.8     1.000     0.871
  1   105.611     0.004      28.9       5.0     282.8     100.6     1.000     0.999
  1   105.905     0.010      11.6       3.1     191.3     104.9     0.985     0.999
  1   106.186     0.008      28.7       3.6      81.7      24.7     1.000     1.000
  1   106.408     0.011      14.8       2.8     126.2      82.2     1.000     1.000
  1   106.756     0.005      20.7       4.1     247.0     107.2     1.000     0.992
  1   107.042     0.007       6.8       2.0     290.9     113.2     0.400     0.992
  1   107.524     0.012       9.0       2.5     238.9     104.3     0.965     0.777
  1   111.004     0.002       4.2       1.5       0.0       0.0     1.000     0.630
  1   112.847     0.001       5.1       2.3       0.0       0.0     1.000     0.675
  1   113.766     0.000      13.7       2.6       0.0       0.0     1.000     0.506
  1   114.099     0.001       2.5       1.1       0.0       0.0     0.255     0.506
  1   114.348     0.008       9.0       2.5     255.8     123.6     0.999     1.000
  1   114.636     0.008      15.8       3.0     126.1      68.7     1.000     1.000
  1   115.139     0.068       9.3       2.2     128.7      86.5     0.485     1.000
  1   115.312     0.008      16.5       2.1      76.3      19.8     1.000     1.000
  1   115.499     0.017      10.8       3.5     181.5      99.6     0.266     0.988
  1   115.962     0.006      17.4       3.2     154.6      67.7     1.000     0.988
  1   117.871     0.004       3.4       1.6       0.0       0.0     0.218     0.662
  1   120.325     0.002       2.2       1.3       0.0       0.0     0.520     0.117
  1   123.181     0.005       8.5       1.8     305.2     104.4     1.000     0.835
  1   124.079     0.015      15.6       2.3      63.4       5.8     1.000     1.000
  1   124.783     0.006      14.3       1.3      80.9      12.5     1.000     1.000
  3   103.497     0.021       9.2       2.3     134.7     101.3     0.942     1.000
  3   112.511     0.005       5.9       3.3       0.0       0.0     0.442     0.675
