version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  10483504
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   103.574     0.436     8.629     0.009     8.661     0.005     1.070     0.011   105.065     0.009    0.0033    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    71.136     0.020      13.5       2.2      52.6      20.9     1.000     0.000
  0    79.513     0.017      19.7       1.4      20.9       4.4     1.000     0.000
  0    87.806     0.013      31.2       1.8      31.0       7.3     1.000     0.000
  0    96.451     0.016      31.4       1.6      22.4       4.8     1.000     0.000
  0   105.071     0.011      41.6       1.2      27.4       4.1     1.000     0.000
  0   113.681     0.018      30.7       1.6      17.5       3.5     1.000     0.000
  0   122.484     0.029      20.9       1.5      13.7       3.1     1.000     0.000
  0   131.204     0.079      12.6       1.3       5.0       1.4     1.000     0.000
  0   140.606     0.043       4.2       1.0      34.7      15.2     0.996     0.000
  2    86.686     0.020      24.1       2.3       9.8       4.4     1.000     0.000
  2    95.358     0.019      26.9       2.2       5.6       5.6     1.000     0.000
  2   104.017     0.016      35.7       2.4       4.4       9.8     1.000     0.000
  2   112.645     0.017      28.8       2.0       5.3       5.3     1.000     0.000
  2   121.550     0.055      18.8       1.6       2.0       2.0     1.000     0.000
  2   130.287     0.028      11.7       1.1       3.1       3.1     1.000     0.000
  1    75.668     0.012       8.6       3.4     206.7     124.1     0.658     0.995
  1    83.564     0.012       7.8       2.8     212.0     125.7     0.619     0.984
  1    92.118     0.013      17.2       2.1      65.4      10.2     1.000     1.000
  1    98.088     0.006       5.8       1.8     329.5     111.5     0.887     1.000
  1   100.779     0.015       9.2       2.1     131.0      82.1     0.630     0.998
  1   100.955     0.006      11.5       2.6     224.3     122.5     1.000     0.998
  1   107.042     0.089       6.8       2.9     236.7     129.5     0.609     0.999
  1   109.155     0.013      12.2       2.5      90.7      49.2     1.000     1.000
  1   109.289     0.035       8.5       2.5     199.6     113.1     0.947     1.000
  1   109.391     0.068       9.9       2.8     189.1     115.5     1.000     1.000
  1   109.640     0.011      13.1       2.3      81.1      29.7     1.000     1.000
  1   115.641     0.004       5.1       1.5     348.2     105.2     0.885     1.000
  1   117.525     0.014       5.9       1.5     163.6      85.3     0.281     0.994
  1   118.201     0.012      13.4       1.9      67.9      12.7     1.000     1.000
  1   126.993     0.160       5.2       2.2     226.8     121.0     0.893     0.972
  1   127.165     0.006       4.6       1.4     278.9     124.2     1.000     0.972
  1   135.280     0.002       1.6       0.7       0.0       0.0     0.236     0.525
  3    98.335     0.034       9.1       2.3     143.3     110.6     0.929     1.000
  3   106.956     0.013      10.1       3.0     109.9      82.8     1.000     0.999
  3   115.521     0.014       6.7       1.9     198.9     121.7     0.436     1.000
