version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8299489
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   141.547     0.335    11.563     0.008    11.606     0.005     1.489     0.011   141.971     0.009    0.0032    0.0006     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   107.719     0.016      14.4       2.0      47.5      20.4     1.000     0.000
  0   118.802     0.016      25.8       2.0      27.1       6.6     1.000     0.000
  0   130.437     0.011      33.9       2.1      34.4       7.1     1.000     0.000
  0   141.958     0.011      38.3       2.3      34.2       6.8     1.000     0.000
  0   153.552     0.015      34.3       1.9      21.8       3.8     1.000     0.000
  0   165.327     0.024      19.5       1.5      16.5       4.0     1.000     0.000
  2    94.701     0.034      12.8       2.1      18.4       8.6     0.996     0.000
  2   117.335     0.014      17.1       2.2      17.7      14.9     1.000     0.000
  2   128.939     0.010      28.9       2.9      14.9      17.7     1.000     0.000
  2   140.487     0.011      35.6       2.8       8.6      18.4     1.000     0.000
  2   152.075     0.019      32.0       2.0       3.2       3.2     1.000     0.000
  2   163.861     0.043      18.8       1.4       1.9       1.9     1.000     0.000
  1    90.793     0.003       4.3       2.8       0.0       0.0     0.659     0.638
  1   102.375     0.006       8.6       2.7     331.7      95.8     0.874     0.817
  1   112.586     0.003       7.8       1.5     333.2      99.7     0.999     0.841
  1   113.293     0.007      17.2       3.8     158.3      95.8     1.000     1.000
  1   113.502     0.057       7.2       2.6     274.4     127.3     0.378     1.000
  1   117.129     0.003       3.2       1.4       0.0       0.0     0.279     0.290
  1   123.483     0.004       6.8       3.0       0.0       0.0     1.000     0.693
  1   124.184     0.048       7.2       2.4     272.6     125.4     0.402     1.000
  1   124.448     0.009      19.2       3.3     100.6      55.4     1.000     1.000
  1   125.161     0.007      22.9       4.1     126.3      61.3     1.000     1.000
  1   127.361     0.003       4.3       1.4       0.0       0.0     1.000     0.632
  1   128.659     0.003       4.4       1.9       0.0       0.0     0.969     0.703
  1   133.866     0.003       4.5       2.0       0.0       0.0     1.000     0.666
  1   135.198     0.005      15.4       3.3     275.3     109.4     1.000     0.776
  1   135.529     0.003       8.8       2.1     380.6      86.6     1.000     0.776
  1   135.991     0.010      12.8       3.2     184.8     109.8     0.994     1.000
  1   136.216     0.008      30.7       4.5      93.0      40.6     1.000     1.000
  1   136.433     0.010      13.7       3.4     197.7     114.9     1.000     1.000
  1   136.789     0.004      10.7       2.5     352.9      96.3     1.000     0.941
  1   137.081     0.003      32.8       5.5     329.6      97.9     1.000     0.941
  1   137.405     0.005       8.1       2.3     315.9     111.4     0.503     0.941
  1   138.376     0.004      10.4       1.8     270.3      96.5     1.000     0.963
  1   139.831     0.001       4.7       1.3       0.0       0.0     1.000     0.580
  1   140.039     0.001       4.0       1.1       0.0       0.0     0.843     0.580
  1   140.789     0.004       4.2       1.9       0.0       0.0     0.680     0.302
  1   140.994     0.002       3.0       1.9       0.0       0.0     0.798     0.302
  1   142.886     0.001       2.6       0.7       0.0       0.0     0.455     0.360
  1   146.026     0.004      12.7       2.5     333.8      95.8     1.000     0.912
  1   147.121     0.006      13.6       3.1     241.8     116.6     1.000     1.000
  1   147.401     0.006      27.8       5.1     144.1      74.5     1.000     1.000
  1   147.628     0.013      10.9       2.7     145.4      95.5     0.880     1.000
  1   148.073     0.009       9.9       2.6     226.1     114.4     0.633     1.000
  1   148.297     0.005      33.0       5.7     158.2      70.4     1.000     1.000
  1   149.720     0.007      10.1       1.9     212.3      77.3     1.000     0.985
  1   156.790     0.004       9.0       2.3     321.4     112.1     1.000     0.933
  1   158.211     0.012       7.5       1.9     232.9     108.2     0.967     1.000
  1   158.515     0.006      14.8       2.9     126.8      59.3     1.000     1.000
  1   159.667     0.017      20.9       3.0      62.9       7.2     1.000     1.000
  1   161.020     0.002       9.3       1.0     322.6      72.8     1.000     0.896
  1   172.016     0.005       7.7       1.9     292.4     116.5     1.000     1.000
  1   172.136     0.029       8.1       2.1     150.9      91.3     0.975     1.000
  3   132.526     0.001       4.5       1.7       0.0       0.0     0.998     0.542
  3   144.339     0.011      12.9       1.7      71.5      20.0     1.000     1.000
  3   156.016     0.043       8.0       1.9      97.7      74.6     0.859     0.933
