version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  2017541
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     9.287     0.094     1.458     0.006     1.439     0.003     0.239     0.007     9.754     0.006    0.0297    0.0037     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     6.964     0.017     216.2      30.2      61.7      20.1     1.000     0.000
  0     8.284     0.019     278.9      35.8      47.5      21.2     1.000     0.000
  0     9.772     0.006     363.9      16.9      79.5      13.0     1.000     0.000
  0    11.198     0.011     243.4      26.7      64.3      19.1     1.000     0.000
  0    12.728     0.047     124.1      21.2      23.2      13.5     0.999     0.000
  0    17.911     0.076      38.9      12.6      24.8      12.0     0.948     0.000
  2     8.070     0.008     314.2      23.0      15.3      15.8     1.000     0.000
  2     9.529     0.030     307.0      39.8      15.8      15.3     1.000     0.000
  2    11.001     0.019     262.6      16.5      11.8      11.8     1.000     0.000
  2    12.500     0.035     115.8      21.1      22.8      22.8     1.000     0.000
  2    15.714     0.069      42.4      16.2      15.9      15.9     0.936     0.000
