version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  4445966
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   264.764     1.326    18.666     0.013    18.619     0.007     2.318     0.016   249.682     0.010    0.0036    0.0007     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   194.494     0.027       7.0       1.3      51.2      23.0     1.000     0.000
  0   212.496     0.021      11.6       1.3      31.4      11.7     1.000     0.000
  0   231.132     0.013      19.9       1.6      33.9       8.3     1.000     0.000
  0   249.707     0.009      26.3       2.1      54.8      12.2     1.000     0.000
  0   268.269     0.010      22.8       2.1      48.6      12.6     1.000     0.000
  0   287.978     0.010      14.8       1.8      61.3      17.5     1.000     0.000
  2   210.222     0.059       8.5       1.4      10.2       8.4     0.914     0.000
  2   228.747     0.029      10.9       1.2       8.6       2.1     1.000     0.000
  2   247.521     0.038      18.1       1.2       2.1       8.6     1.000     0.000
  2   266.033     0.015      18.4       1.6       8.4      10.2     1.000     0.000
  1   202.966     0.007       7.5       1.8     220.8     113.5     1.000     0.967
  1   205.656     0.003       2.6       1.1       0.0       0.0     0.845     0.669
  1   212.682     0.002       2.4       1.0       0.0       0.0     0.365     0.697
  1   220.097     0.006       4.7       1.5     322.4     110.6     0.262     1.000
  1   220.635     0.016       8.3       2.1     154.4      80.1     0.994     1.000
  1   222.294     0.012      10.2       1.8      87.1      40.7     1.000     1.000
  1   234.817     0.005       6.1       1.5     304.6     114.0     0.996     0.983
  1   239.047     0.008      13.1       2.6     127.1      65.1     1.000     1.000
  1   239.529     0.011      13.8       2.5     105.5      41.3     1.000     1.000
  1   241.417     0.007      16.2       3.5     155.8      85.3     1.000     1.000
  1   241.959     0.007      11.2       2.6     193.0      99.6     1.000     1.000
  1   245.767     0.003       8.0       1.7     390.4      79.0     1.000     0.778
  1   246.545     0.001       2.8       1.6       0.0       0.0     0.778     0.229
  1   247.092     0.013      16.9       3.7     248.9      87.9     1.000     0.778
  1   251.080     0.005       4.6       1.3     337.1      94.8     0.219     0.813
  1   256.350     0.003      13.4       2.2     367.1      86.3     1.000     1.000
  1   256.974     0.004      17.8       3.4     297.1     103.7     1.000     1.000
  1   259.302     0.007      28.7       4.7     131.6      47.1     1.000     1.000
  1   259.677     0.007      18.4       3.3     105.7      52.1     1.000     1.000
  1   263.545     0.002       3.5       1.6       0.0       0.0     0.998     0.641
  1   264.312     0.001       3.5       1.4       0.0       0.0     1.000     0.641
  1   265.795     0.010       6.3       2.0     288.0      94.5     0.716     0.981
  1   266.512     0.105       5.8       1.8     294.3      95.4     0.526     0.981
  1   269.577     0.004       6.5       1.5     344.8      89.9     1.000     0.831
  1   270.365     0.007       9.6       2.3     264.0      83.3     1.000     0.831
  1   274.884     0.004       3.5       0.7     323.7      98.0     0.479     0.479
  1   275.458     0.009      12.9       2.7     148.9      66.7     1.000     1.000
  1   276.038     0.006      14.2       2.8     147.3      63.9     1.000     1.000
  1   278.446     0.007      16.5       3.5     132.1      78.9     1.000     1.000
  1   278.936     0.021       9.9       1.8      72.1      24.6     0.982     1.000
  1   279.414     0.013      11.8       1.9      73.8      28.4     1.000     1.000
  1   281.227     0.006       6.8       1.7     259.9     103.2     0.968     0.885
  1   284.624     0.245       5.5       1.5     250.7      72.2     0.955     0.982
  1   285.208     0.005       3.9       1.0     329.9      90.6     1.000     0.982
  1   287.024     0.008      15.6       3.1     218.0      54.5     1.000     1.000
  1   287.517     0.014      10.6       2.7     235.1      67.9     1.000     1.000
  3   216.288     0.004       2.2       1.2       0.0       0.0     0.455     0.260
  3   235.171     0.113       5.8       1.7     201.4     122.2     0.286     0.983
