version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6851401
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   105.473     0.632     7.970     0.031     7.945     0.014     1.046     0.032   102.869     0.022    0.0021    0.0016     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    71.954     0.044       6.6       1.4      49.6      24.2     0.992     0.000
  0    79.469     0.028      10.3       1.4      29.2      15.2     1.000     0.000
  0    86.985     0.055      13.0       2.1      12.5       7.8     1.000     0.000
  0    94.955     0.037      15.8       1.2      11.5       2.8     1.000     0.000
  0   102.892     0.027      16.8       1.3      14.4       4.3     1.000     0.000
  0   110.751     0.037      15.9       1.1       9.4       2.6     1.000     0.000
  0   119.084     0.164      15.1       0.7       2.5       0.5     1.000     0.000
  0   127.539     0.245      12.6       0.7       2.0       0.5     1.000     0.000
  0   135.065     0.088       3.0       1.0      39.8      21.6     1.000     0.000
  2    86.116     0.098      15.5       2.1       3.5       0.8     1.000     0.000
  2    93.851     0.067      13.7       1.5       2.6       1.4     1.000     0.000
  2   101.990     0.062      17.2       1.2       1.4       2.6     1.000     0.000
  2   109.528     0.142      16.6       1.0       0.8       3.5     1.000     0.000
  2   117.666     0.040      11.6       1.2       6.7       6.7     1.000     0.000
  2   125.374     0.035       8.9       1.0       6.9       6.9     1.000     0.000
  2   133.970     0.052       9.1       0.7       1.6       1.6     1.000     0.000
  2   141.769     0.044       5.2       0.7       7.8       7.8     1.000     0.000
  1    83.491     0.008      10.3       1.4      77.8      17.3     1.000     1.000
  1    90.786     0.013      10.2       1.9      86.3      46.3     1.000     1.000
  1    91.734     0.007       8.6       1.1     105.9      11.0     1.000     0.983
  1    98.268     0.009       1.6       0.8       0.0       0.0     0.531     0.360
  1    98.774     0.015      11.7       1.2      64.8       7.3     1.000     1.000
  1    99.749     0.009      13.5       2.7     147.5      66.7     1.000     1.000
  1   105.944     0.009      10.4       2.0     139.8      49.8     1.000     1.000
  1   107.183     0.017      14.9       2.3      91.5      23.1     1.000     1.000
  1   107.368     0.009       9.4       2.4     182.9     108.0     0.998     1.000
  1   107.593     0.014      13.7       2.1      91.9      23.8     1.000     1.000
  1   108.823     0.005       4.2       1.1     339.0      95.8     0.997     0.823
  1   111.752     0.009       4.9       1.3     264.1      83.4     0.445     0.853
  1   114.000     0.009       7.2       1.6     147.1      94.4     1.000     1.000
  1   114.796     0.008       6.9       1.6     197.8     115.4     1.000     1.000
  1   115.281     0.016      10.4       1.4      66.5      15.2     1.000     1.000
  1   116.179     0.011       9.8       1.7     155.1      37.6     1.000     1.000
  1   122.576     0.015       5.3       1.4     152.8      90.6     0.228     0.984
  1   122.754     0.011       5.7       1.4     160.8      97.0     0.914     0.984
  1   124.125     0.005       5.7       1.2     269.8     110.9     1.000     0.930
  1   125.317     0.009       5.6       1.4     235.4      83.2     0.994     0.988
  1   130.093     0.088       3.7       1.2     227.6     106.5     0.401     0.943
  1   130.307     0.008       3.7       1.2     264.4     115.6     0.896     0.943
