version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  7983431
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   111.191     0.251    10.029     0.007    10.064     0.006     1.341     0.011   112.643     0.008    0.0055    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    73.160     0.145      11.0       3.5      63.5      22.9     0.993     0.000
  0    83.089     0.018      24.1       3.1      43.4      16.6     1.000     0.000
  0    92.629     0.015      28.9       3.3      41.6      15.3     1.000     0.000
  0   102.651     0.009      49.1       2.7      44.1       9.7     1.000     0.000
  0   112.627     0.007      65.8       2.4      49.8       7.7     1.000     0.000
  0   122.682     0.019      41.2       2.8      18.5       3.9     1.000     0.000
  0   132.999     0.043      20.9       2.0      12.7       3.8     1.000     0.000
  0   143.306     0.073      11.8       2.2      20.1      13.3     0.996     0.000
  2    91.200     0.018      23.0       3.0      17.6      11.5     1.000     0.000
  2   101.273     0.018      38.0       3.1       6.3       6.3     1.000     0.000
  2   111.326     0.011      51.1       4.7      11.5      17.6     1.000     0.000
  2   121.377     0.014      43.2       2.9       5.8       5.8     1.000     0.000
  2   131.603     0.041      22.0       2.1       4.1       4.1     1.000     0.000
  1    87.872     0.004      19.2       3.5     264.0     108.9     1.000     0.953
  1    88.293     0.001      14.2       5.5       0.0       0.0     1.000     0.734
  1    88.814     0.004      14.6       3.1     304.4     108.8     1.000     0.853
  1    89.400     0.003       5.4       3.6       0.0       0.0     0.787     0.326
  1    95.963     0.004       7.2       4.2       0.0       0.0     0.254     0.447
  1    96.648     0.005       9.8       4.3       0.0       0.0     0.508     0.615
  1    96.751     0.002       9.6       5.1       0.0       0.0     1.000     0.615
  1    97.037     0.003       6.8       3.7       0.0       0.0     0.995     0.615
  1    97.299     0.006      16.1       4.5     314.3     105.9     1.000     0.857
  1    97.833     0.009      27.0       5.8     192.3     103.5     1.000     0.999
  1    97.915     0.004      21.2       5.0     334.4     102.5     1.000     0.999
  1    98.363     0.007      19.1       4.6     238.8     111.7     1.000     1.000
  1    98.467     0.006      11.9       3.6     310.3     114.8     0.970     1.000
  1    99.032     0.002       8.1       4.6       0.0       0.0     1.000     0.371
  1    99.768     0.001       5.8       2.0       0.0       0.0     0.999     0.559
  1   100.693     0.002       4.0       1.7       0.0       0.0     0.724     0.560
  1   102.016     0.002       3.5       1.1       0.0       0.0     0.898     0.557
  1   104.496     0.006      10.8       3.0     300.7     115.7     1.000     0.855
  1   105.646     0.003       5.0       2.1       0.0       0.0     0.827     0.210
  1   105.944     0.003       6.2       2.6       0.0       0.0     0.998     0.210
  1   106.248     0.001       7.0       2.4       0.0       0.0     1.000     0.332
  1   106.493     0.001      15.4       6.7       0.0       0.0     1.000     0.332
  1   106.787     0.005       6.1       3.0       0.0       0.0     0.999     0.296
  1   107.062     0.002      11.2       3.8       0.0       0.0     1.000     0.296
  1   107.291     0.003      39.9       6.4       0.0       0.0     1.000     0.296
  1   107.532     0.011      18.6       4.3     153.1     100.8     0.999     1.000
  1   107.732     0.004      42.9       8.3     299.4     105.3     1.000     1.000
  1   107.913     0.005      44.3       9.4     201.2     104.8     1.000     1.000
  1   108.108     0.008      14.3       3.8     244.0     118.2     0.831     0.980
  1   108.323     0.004      31.6       5.8     331.7      98.6     1.000     0.980
  1   108.548     0.004      23.9       4.5     325.1      99.4     1.000     0.980
  1   108.816     0.004      10.1       4.4       0.0       0.0     0.994     0.417
  1   109.100     0.003       8.7       4.4       0.0       0.0     1.000     0.417
  1   109.391     0.004       6.1       3.7       0.0       0.0     0.514     0.417
  1   109.991     0.002       8.5       7.2       0.0       0.0     0.996     0.089
  1   110.305     0.001      17.5      10.4       0.0       0.0     1.000     0.089
  1   111.595     0.003       6.1       2.8       0.0       0.0     0.545     0.666
  1   113.202     0.002       4.0       1.1       0.0       0.0     0.929     0.523
  1   113.814     0.002       5.6       3.3       0.0       0.0     0.969     0.608
  1   115.216     0.001       6.6       2.5       0.0       0.0     1.000     0.300
  1   115.824     0.004       9.4       2.5     375.9      88.5     1.000     0.850
  1   116.236     0.005      18.7       4.1     287.4     102.0     1.000     0.850
  1   116.806     0.003      17.2       3.4     389.2      79.2     1.000     0.889
  1   117.200     0.005      18.0       4.0     284.9     109.8     1.000     0.889
  1   117.633     0.006      38.7       7.5     158.2      82.8     1.000     0.810
  1   117.899     0.006      40.0       4.8      74.3      17.7     1.000     0.810
  1   118.081     0.002       4.2       2.4       0.0       0.0     0.365     0.537
  1   118.258     0.003      14.6       4.6     287.9     127.6     0.972     0.810
  1   118.314     0.010      14.1       3.6     211.6     102.5     1.000     0.997
  1   118.648     0.004      28.2       5.7     285.0     108.2     1.000     0.997
  1   119.219     0.006      13.1       2.8     283.1     103.4     1.000     0.981
  1   119.964     0.003       4.5       2.0       0.0       0.0     0.284     0.689
  1   127.705     0.027      17.6       3.3      70.7      22.5     1.000     1.000
  1   128.018     0.011      16.6       3.4     111.4      72.6     1.000     1.000
  1   128.374     0.009      15.8       3.4     150.5      96.6     1.000     1.000
  1   128.859     0.009      12.7       3.7     258.6     105.0     1.000     0.992
  1   129.422     0.006      10.6       2.6     298.9     103.6     1.000     0.992
  1   137.613     0.006       8.4       2.0     255.4     120.0     0.930     0.941
  1   138.714     0.015      11.8       1.8      72.8      15.2     0.696     0.946
  3   114.556     0.010      19.8       6.1     140.3     107.2     1.000     0.999
