version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  4280424
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   123.408     0.461     9.848     0.010     9.820     0.006     1.199     0.014   119.742     0.010    0.0048    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   100.254     0.019      22.0       3.0      40.9      19.3     1.000     0.000
  0   109.899     0.013      31.9       3.2      44.1      13.8     1.000     0.000
  0   119.779     0.012      42.7       3.6      37.4      10.8     1.000     0.000
  0   129.569     0.016      37.9       3.1      27.7       8.5     1.000     0.000
  0   139.420     0.055      25.3       2.8      12.6       5.1     1.000     0.000
  0   149.333     0.039      13.8       2.4      32.3      15.0     1.000     0.000
  0   159.584     0.095      11.2       2.5      20.5      13.2     0.935     0.000
  2    99.010     0.060      17.6       3.0      12.6       4.7     0.980     0.000
  2   108.553     0.045      27.3       2.8       4.3       4.3     1.000     0.000
  2   118.569     0.018      45.8       2.8       4.7      12.6     1.000     0.000
  2   128.400     0.025      39.0       2.6       3.3       3.3     1.000     0.000
  2   138.291     0.041      31.1       2.6       3.4       3.4     1.000     0.000
  2   148.339     0.079      23.4       2.3       2.0       2.0     1.000     0.000
  1   104.987     0.013      20.5       4.9     128.6      96.0     1.000     1.000
  1   105.098     0.079      11.8       5.4     165.0     118.3     0.652     1.000
  1   105.589     0.011      12.2       4.4     215.0     117.9     0.757     0.970
  1   111.996     0.008       8.3       2.6     295.8     121.9     0.973     0.752
  1   113.291     0.097       9.2       4.5     295.1     107.1     0.229     0.947
  1   113.367     0.013      13.7       4.5     283.1     105.1     1.000     0.947
  1   114.366     0.007      23.6       5.1     176.1      96.4     1.000     1.000
  1   114.618     0.017      10.0       3.1     308.1     117.3     0.744     1.000
  1   115.042     0.011      37.0       4.2      66.3       9.8     1.000     1.000
  1   115.836     0.004      24.3       4.2     281.4     102.5     1.000     0.947
  1   116.895     0.008      11.2       3.7     309.6      98.0     0.997     0.886
  1   118.037     0.004      14.4       3.4     323.9      95.7     1.000     0.825
  1   118.844     0.006       9.9       3.1     326.7      91.4     0.995     0.907
  1   120.410     0.008       7.3       2.8     339.9      92.5     0.855     0.742
  1   121.629     0.006      11.1       3.2     291.9     119.9     0.997     0.959
  1   122.850     0.010      14.5       4.8     264.9      97.9     1.000     0.932
  1   123.843     0.111       9.7       4.5     212.6     128.7     0.292     0.944
  1   124.028     0.013      18.2       4.9     128.0      91.0     1.000     0.944
  1   124.858     0.007      35.5       2.6      63.5       5.8     1.000     1.000
  1   125.729     0.006      21.5       3.2     140.8      44.7     1.000     1.000
  1   127.386     0.003       3.5       1.6       0.0       0.0     0.658     0.341
  1   131.124     0.006       9.7       2.8     309.4     117.3     0.962     1.000
  1   132.384     0.011       9.0       3.0     228.5     127.9     0.966     0.875
  1   133.867     0.006      21.3       4.2     185.0     101.7     1.000     1.000
  1   134.727     0.008      33.3       3.2      69.3      11.0     1.000     1.000
  1   142.174     0.007      11.3       2.4     240.4     119.2     1.000     0.959
  1   143.734     0.010      18.6       3.4     122.6      76.5     1.000     1.000
  1   144.691     0.009      17.1       2.5      81.6      21.4     1.000     1.000
  1   153.192     0.004       9.0       2.1     315.2     109.6     0.999     0.939
  1   154.476     0.016      18.3       4.6      85.5      64.2     1.000     1.000
  1   155.640     0.011      11.1       3.3     225.2     105.3     1.000     0.961
  3   121.959     0.051      10.6       3.3     205.3     121.0     0.455     0.959
  3   131.751     0.028      12.2       3.3     140.8      98.9     0.910     1.000
