version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8349732
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   141.097     0.431    11.388     0.006    11.419     0.005     1.432     0.010   139.833     0.007    0.0024    0.0007     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    83.574     0.026       6.3       1.3      74.9      17.4     0.960     0.000
  0    94.892     0.126       9.3       2.6      36.8      21.6     0.996     0.000
  0   106.109     0.014      15.6       2.1      59.3      18.0     1.000     0.000
  0   117.011     0.032      19.2       1.8      16.9       5.1     1.000     0.000
  0   128.453     0.008      36.0       1.3      47.4       8.6     1.000     0.000
  0   139.845     0.007      43.7       1.2      43.7       6.9     1.000     0.000
  0   151.197     0.011      34.9       1.7      32.7       5.6     1.000     0.000
  0   162.791     0.030      21.0       1.5      12.2       2.9     1.000     0.000
  0   174.481     0.121       8.3       3.2      21.0      19.2     1.000     0.000
  2   115.541     0.033      17.4       1.9       6.8       7.8     1.000     0.000
  2   126.951     0.022      20.7       1.9       7.2       7.2     1.000     0.000
  2   138.429     0.014      30.3       2.6       7.8       6.8     1.000     0.000
  2   149.814     0.018      28.4       2.0       4.3       4.3     1.000     0.000
  2   161.363     0.036      16.9       1.5       4.1       4.1     1.000     0.000
  2   173.412     0.211      15.7       2.7       1.6       1.6     1.000     0.000
  1   134.362     0.008      11.0       1.5      66.6       9.4     1.000     1.000
  1   145.409     0.010       7.6       2.1     150.8     108.3     0.322     1.000
  1   145.904     0.038      10.2       2.4      89.3      56.1     0.983     1.000
  1   150.076     0.005       3.9       1.3     364.0      89.7     0.997     0.668
  1   156.937     0.012       7.9       2.1     146.8     103.3     0.905     1.000
  1   157.222     0.034       9.3       2.2      99.8      76.0     0.990     1.000
  1   159.460     0.004       2.3       1.3       0.0       0.0     0.622     0.211
  1   172.549     0.007       4.7       1.7     318.5      96.3     0.638     0.611
  3   142.192     0.026       7.3       2.5     200.9     129.0     0.903     0.985
  3   142.246     0.010       7.7       2.3     234.6     134.7     1.000     0.985
