version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6227242
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   145.693     0.950    11.101     0.015    11.124     0.011     1.393     0.022   146.938     0.014    0.0020    0.0012     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    93.616     0.032       6.6       1.6      68.6      21.9     0.996     0.000
  0   103.215     0.019       8.1       1.6      72.3      19.4     1.000     0.000
  0   113.869     0.028      13.6       1.7      27.0      10.4     1.000     0.000
  0   124.732     0.015      19.0       1.9      36.6      12.5     1.000     0.000
  0   135.854     0.013      22.8       1.9      36.6      10.1     1.000     0.000
  0   146.897     0.020      24.3       1.7      19.4       4.9     1.000     0.000
  0   158.072     0.025      18.3       1.6      17.7       4.9     1.000     0.000
  0   169.337     0.088      12.6       2.1       8.5       5.1     1.000     0.000
  0   192.425     0.025       3.9       0.7      47.5      10.9     0.957     0.000
  2   123.230     0.033      12.5       1.8      16.9       2.9     1.000     0.000
  2   134.450     0.035      19.7       1.6       3.2       3.2     1.000     0.000
  2   145.584     0.032      22.4       1.6       2.9      16.9     1.000     0.000
  2   156.612     0.058      16.9       1.4       2.0       2.0     1.000     0.000
  2   179.533     0.221      12.2       2.8       6.1       6.1     1.000     0.000
  1   158.359     0.007       4.4       1.6     343.7      93.0     0.328     0.721
  3   127.091     0.011       7.1       2.3     198.1     122.5     0.927     0.887
