version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  9824343
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   126.258     0.246    10.623     0.007    10.652     0.006     1.335     0.010   130.027     0.008    0.0029    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    98.538     0.009      22.6       1.8      53.2      12.5     1.000     0.000
  0   108.786     0.011      37.1       3.2      46.0      12.8     1.000     0.000
  0   119.441     0.008      54.4       3.1      52.4       9.9     1.000     0.000
  0   129.992     0.010      60.6       2.5      33.7       5.6     1.000     0.000
  0   140.645     0.018      38.1       2.4      18.2       3.7     1.000     0.000
  0   151.420     0.071      24.2       2.3       6.4       2.0     1.000     0.000
  0   162.489     0.138      13.3       2.6       8.5       6.8     0.998     0.000
  2   107.371     0.022      29.9       2.8       6.7       6.1     1.000     0.000
  2   118.068     0.013      49.8       3.7       6.1       6.7     1.000     0.000
  2   128.711     0.013      52.3       4.0       7.5       7.5     1.000     0.000
  2   139.326     0.024      33.2       2.3       3.3       3.3     1.000     0.000
  2   150.135     0.067      19.0       2.9       5.4       5.4     1.000     0.000
  1   103.153     0.004       9.5       2.7     349.7     101.8     0.920     0.774
  1   103.390     0.007      12.1       3.4     298.9     118.1     0.990     0.774
  1   103.938     0.008      17.1       4.2     194.8     112.0     1.000     1.000
  1   104.092     0.007      14.2       3.6     251.1     117.1     1.000     1.000
  1   104.568     0.002       6.8       3.6       0.0       0.0     0.999     0.465
  1   104.799     0.003       7.9       3.4       0.0       0.0     0.997     0.465
  1   105.078     0.001       3.9       0.9       0.0       0.0     0.999     0.247
  1   112.100     0.002       5.0       1.6       0.0       0.0     0.911     0.670
  1   113.067     0.002       7.2       2.9       0.0       0.0     1.000     0.511
  1   113.600     0.001      13.9       3.0       0.0       0.0     1.000     0.651
  1   113.928     0.002      10.7       3.9       0.0       0.0     1.000     0.651
  1   114.127     0.011      11.8       3.5     342.6     112.8     0.886     1.000
  1   114.297     0.006      32.5       6.7     170.8      94.6     1.000     1.000
  1   114.561     0.007      22.5       5.1     203.7     107.8     1.000     1.000
  1   114.742     0.005      16.1       3.7     297.4     107.2     1.000     0.992
  1   114.977     0.005      16.8       3.8     283.1     109.3     1.000     0.992
  1   115.353     0.007      15.6       3.9     247.3     114.1     1.000     0.992
  1   115.626     0.001       4.6       2.4       0.0       0.0     0.756     0.195
  1   116.342     0.002       4.2       1.8       0.0       0.0     0.246     0.404
  1   116.940     0.002       4.5       2.6       0.0       0.0     0.998     0.179
  1   118.266     0.007       9.5       2.8     319.4      95.7     0.450     0.966
  1   118.371     0.002       3.5       1.4       0.0       0.0     0.242     0.410
  1   118.489     0.005      13.5       3.3     306.9      95.4     1.000     0.966
  1   121.025     0.003       6.9       1.9     399.6      77.1     0.951     1.000
  1   122.464     0.002       9.1       4.4       0.0       0.0     1.000     0.140
  1   123.028     0.002      12.2       4.2       0.0       0.0     1.000     0.140
  1   123.317     0.006       3.8       2.2       0.0       0.0     0.533     0.388
  1   123.601     0.002      14.2       7.8       0.0       0.0     1.000     0.140
  1   124.140     0.003      20.8       3.8     383.0      81.0     1.000     0.822
  1   124.382     0.005      15.9       3.7     279.8     112.7     1.000     0.822
  1   124.601     0.002      48.8       6.7     317.6      88.1     1.000     1.000
  1   124.950     0.003      54.5       8.3     228.9      87.0     1.000     1.000
  1   125.105     0.004       5.1       2.1       0.0       0.0     0.999     0.440
  1   125.235     0.010      66.2       4.3      59.4       2.5     1.000     1.000
  1   125.741     0.007      15.9       3.9     289.6     106.3     1.000     0.955
  1   125.998     0.005      12.0       2.9     313.1     105.1     0.989     0.955
  1   126.264     0.003      14.2       3.1     369.1      86.2     1.000     0.955
  1   126.885     0.001       6.7       2.0       0.0       0.0     1.000     0.423
  1   127.468     0.002       6.0       2.3       0.0       0.0     0.999     0.423
  1   131.337     0.002       4.8       2.5       0.0       0.0     0.999     0.400
  1   133.443     0.002       6.8       2.9       0.0       0.0     1.000     0.495
  1   134.011     0.001       4.7       1.1       0.0       0.0     1.000     0.203
  1   134.722     0.008      17.7       4.0     173.2      97.5     1.000     1.000
  1   134.952     0.009      13.2       3.3     203.0     111.5     1.000     1.000
  1   135.165     0.007      27.6       6.1     159.8      93.2     1.000     1.000
  1   135.593     0.006      37.2       5.7      86.1      35.0     1.000     1.000
  1   135.925     0.008      27.5       5.4     119.0      68.9     1.000     1.000
  1   137.120     0.004      11.0       2.7     338.1      98.5     1.000     0.971
  1   137.962     0.001       5.6       1.8       0.0       0.0     1.000     0.477
  1   140.970     0.004       4.4       2.5       0.0       0.0     0.982     0.568
  1   144.676     0.005       8.7       1.7     286.3     101.2     0.995     0.965
  1   145.580     0.005      13.0       3.1     287.5     113.1     1.000     1.000
  1   145.784     0.013      12.0       3.4     167.7     114.7     0.402     1.000
  1   145.974     0.021      17.9       3.4      75.9      31.6     1.000     1.000
  1   146.649     0.015      19.7       4.1      91.0      30.6     1.000     1.000
  1   146.852     0.016      16.2       3.4     107.3      49.1     1.000     1.000
  1   148.297     0.003       4.9       2.2       0.0       0.0     0.517     0.747
  3   121.607     0.011      21.1       4.5     127.8      81.7     1.000     1.000
  3   132.222     0.012      19.1       2.7      67.8      19.1     1.000     1.000
