version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  10361268
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    98.698     0.560     7.991     0.010     8.002     0.008     0.873     0.022   104.049     0.014    0.0040    0.0017     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    64.906     0.020      13.1       2.4      58.7      21.9     1.000     0.000
  0    72.875     0.021      16.6       2.5      42.0      19.9     1.000     0.000
  0    80.435     0.017      27.9       2.1      30.7       9.7     1.000     0.000
  0    88.078     0.030      29.4       2.8      16.2       6.6     1.000     0.000
  0    96.097     0.019      30.5       1.6      21.1       5.0     1.000     0.000
  0   104.062     0.031      31.4       2.3      13.3       3.8     1.000     0.000
  0   111.865     0.043      27.6       0.9       4.7       0.7     1.000     0.000
  0   120.265     0.077       8.3       2.5      32.3      19.7     1.000     0.000
  2    79.436     0.026      14.8       2.6      22.8       7.2     1.000     0.000
  2    87.322     0.149      22.5       5.7      14.4      14.4     1.000     0.000
  2    95.172     0.044      21.1       2.8       7.2      22.8     1.000     0.000
  2   103.023     0.054      30.7       2.6       3.6       3.6     1.000     0.000
  2   110.562     0.011      14.7       1.5      16.0      16.0     1.000     0.000
  2   119.341     0.073      22.5       1.5       1.3       1.3     1.000     0.000
  2   127.186     0.129      17.5       2.9       4.3       4.3     1.000     0.000
  1    73.191     0.007       4.6       2.9       0.0       0.0     0.530     0.640
  1    76.049     0.010       9.8       3.3     250.3     115.2     0.213     0.904
  1    76.938     0.011      14.8       4.2     152.2     100.3     0.995     0.981
  1    77.808     0.003       7.8       1.9     362.0      96.5     0.615     0.860
  1    83.319     0.006      12.1       3.2     282.2     111.4     1.000     0.882
  1    84.310     0.005      27.2       2.4      61.3       5.8     1.000     1.000
  1    85.278     0.007      12.5       2.1     181.6      74.6     1.000     0.981
  1    86.740     0.007      11.1       3.5     301.8      97.5     0.970     0.873
  1    88.405     0.004       8.5       1.9     310.8      89.6     0.940     0.799
  1    91.671     0.011      20.9       6.2     127.4      81.8     1.000     0.999
  1    92.657     0.250      13.1      11.2     247.0     115.2     0.769     0.987
  1    92.675     0.011      24.0       8.9     225.5     110.7     1.000     0.987
  1    95.704     0.006       7.5       2.5     335.4      92.2     0.387     0.801
  1    98.122     0.007      15.3       2.2      66.5      16.4     1.000     0.999
  1    99.748     0.013      15.1       3.6     125.2      78.5     0.846     1.000
  1    99.851     0.011      24.3       3.2      74.0      14.9     1.000     1.000
  1   100.897     0.047      28.5       8.4     179.1      88.7     1.000     1.000
  1   100.979     0.015      24.9       8.1     178.5      90.8     1.000     1.000
  1   105.153     0.009      11.4       1.6      87.2      32.0     1.000     0.979
  1   107.283     0.006      25.1       2.3      97.3       9.5     1.000     1.000
  1   108.541     0.014      29.4      10.9     126.7      87.2     1.000     1.000
  1   110.572     0.031       9.5       2.9     295.6      93.6     0.818     0.954
  1   111.157     0.007       7.0       2.3     331.3      93.2     0.212     0.954
  1   113.166     0.001       4.0       1.2       0.0       0.0     0.310     0.701
  1   115.496     0.007      17.2       2.6     113.3      39.8     1.000     1.000
  1   116.773     0.012      18.7       4.6     143.4      72.3     1.000     1.000
  1   116.868     0.199      12.2       4.6     218.9     113.6     0.986     1.000
  1   118.844     0.010       9.0       3.2     290.5      97.2     0.373     0.945
  1   119.895     0.071      10.0       3.3     284.2      95.3     0.852     0.945
  1   124.381     0.006      10.7       2.1     223.1     115.2     1.000     0.994
  1   124.572     0.008       8.3       1.9     214.2     110.2     0.331     0.994
  3   122.278     0.011      11.8       2.8     155.2     107.1     1.000     1.000
