version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  2720096
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   110.537     0.593     9.100     0.010     9.135     0.007     1.120     0.017   111.284     0.010    0.0056    0.0012     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    75.468     0.122      11.8       3.3      35.2      22.2     0.991     0.000
  0    84.299     0.015      21.2       3.0      52.6      20.2     1.000     0.000
  0    93.096     0.018      26.6       2.5      31.7      10.0     1.000     0.000
  0   102.202     0.010      40.1       1.5      40.3       7.7     1.000     0.000
  0   111.266     0.012      42.2       1.6      32.0       6.3     1.000     0.000
  0   120.406     0.026      33.1       2.0      14.2       3.2     1.000     0.000
  0   129.731     0.047      22.2       2.4      11.2       4.1     1.000     0.000
  0   139.145     0.062      15.7       2.2      13.4       6.1     1.000     0.000
  2   101.013     0.033      23.4       2.5       6.8       3.5     1.000     0.000
  2   110.243     0.031      31.5       2.5       3.5       6.8     1.000     0.000
  2   119.277     0.030      26.6       2.3       4.1       4.1     1.000     0.000
  2   128.624     0.082      20.1       2.8       3.7       3.7     1.000     0.000
  2   138.041     0.131      14.8       2.9       8.2       8.2     0.988     0.000
  1    88.936     0.002       4.3       2.9       0.0       0.0     0.509     0.672
  1    97.471     0.005       8.7       2.1     311.6     109.8     0.717     0.870
  1    97.780     0.016      15.7       3.9     132.8      86.0     0.998     1.000
  1    98.028     0.006       8.8       2.8     320.7     113.1     0.780     1.000
  1   106.560     0.006       7.6       2.2     297.6     131.5     0.893     0.809
  1   107.069     0.020      13.2       2.9     104.7      52.2     0.987     1.000
  1   107.212     0.010      10.8       3.0     175.9     114.0     0.638     1.000
  1   115.846     0.012      10.4       3.4     173.2     117.6     0.996     0.973
  1   116.372     0.010      12.2       1.7      90.6      17.7     1.000     0.988
  1   124.359     0.080       9.0       2.9     183.2     111.9     0.602     0.999
  1   124.637     0.010       8.0       3.0     240.8     136.2     0.437     0.999
  1   124.808     0.002       3.0       1.4       0.0       0.0     0.550     0.344
  1   125.104     0.067       9.1       3.0     174.2     114.8     0.669     1.000
  1   125.268     0.012      11.3       2.9     162.3     111.1     0.997     1.000
  3    94.891     0.003       5.4       3.7       0.0       0.0     0.846     0.620
