version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  3110460
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     7.708     0.139     1.351     0.008     1.343     0.006     0.219     0.010     7.795     0.008    0.0301    0.0080     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     5.167     0.009     212.7      38.8      73.8      17.1     0.998     0.000
  0     6.503     0.011     326.9      27.7      66.0      17.7     1.000     0.000
  0     7.772     0.008     338.6      33.9      74.5      16.6     1.000     0.000
  0     9.191     0.018     315.5      23.9      38.1      15.0     1.000     0.000
  0    10.539     0.019     168.4      20.6      42.0      17.7     1.000     0.000
  2     6.265     0.024     240.9      49.4      23.0      15.8     0.927     0.000
  2     7.535     0.015     365.4      24.0      15.8      23.0     1.000     0.000
  2     9.002     0.025     309.1      28.4      12.5      12.5     1.000     0.000
  2    10.236     0.045     155.2      28.3      21.4      21.4     0.995     0.000
  2    11.876     0.068      84.3      26.6      18.1      18.1     0.933     0.000
  2    13.264     0.050      65.1      17.7      15.2      15.2     0.923     0.000
