version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6781023
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.954     0.245     9.190     0.007     9.259     0.006     1.218     0.011   103.180     0.009    0.0087    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    75.990     0.012      26.0       3.5      61.0      18.1     1.000     0.000
  0    84.793     0.017      40.2       2.9      25.8       5.9     1.000     0.000
  0    94.035     0.012      50.0       2.4      32.3       6.3     1.000     0.000
  0   103.172     0.009      68.4       2.9      36.9       5.8     1.000     0.000
  0   112.415     0.021      42.2       2.8      17.1       3.3     1.000     0.000
  0   121.942     0.043      21.6       2.1      11.9       3.9     1.000     0.000
  2    56.555     0.144      13.1       4.1      25.0       9.3     0.990     0.000
  2    74.740     0.013      21.9       3.3      19.7      11.1     1.000     0.000
  2    83.568     0.019      30.0       3.2      11.1      19.7     1.000     0.000
  2    92.788     0.015      39.7       3.7       9.3      25.0     1.000     0.000
  2   101.971     0.013      59.0       4.5       6.5       6.5     1.000     0.000
  2   111.214     0.019      46.5       2.3       2.9       2.9     1.000     0.000
  2   120.690     0.041      24.6       2.2       4.0       4.0     1.000     0.000
  2   130.092     0.130      12.9       3.1      10.0      10.0     0.992     0.000
  1    80.365     0.008      23.3       2.6      70.7      14.3     1.000     0.994
  1    80.834     0.007      12.7       3.3     268.5     119.2     0.379     0.980
  1    88.846     0.002      12.3       5.1       0.0       0.0     1.000     0.715
  1    88.968     0.004      12.4       5.3       0.0       0.0     1.000     0.715
  1    89.168     0.004      20.2       3.3     250.4     101.1     1.000     0.952
  1    89.360     0.011      14.4       4.1     289.7     117.8     0.997     1.000
  1    89.446     0.006      21.7       5.0     254.7     114.8     1.000     1.000
  1    89.617     0.009      22.3       5.1     154.0      92.1     1.000     0.999
  1    89.768     0.005      21.2       5.5     303.0     120.0     1.000     0.999
  1    89.849     0.009      20.6       5.2     232.5     116.6     1.000     0.999
  1    90.260     0.002      11.3       5.6       0.0       0.0     1.000     0.483
  1    90.847     0.005       6.1       3.4       0.0       0.0     0.363     0.569
  1    95.455     0.004       8.4       2.5     354.7      99.8     0.838     0.830
  1    96.138     0.001      10.3       6.3       0.0       0.0     1.000     0.004
  1    96.463     0.002       9.4       5.8       0.0       0.0     1.000     0.004
  1    97.154     0.003      17.0       3.6     351.8      92.8     1.000     0.937
  1    97.509     0.005      14.8       4.0     283.8     103.5     0.935     0.937
  1    97.844     0.008      11.4       3.9     289.2     109.1     1.000     0.891
  1    98.172     0.002      26.0       3.4     340.6      84.2     1.000     0.819
  1    98.465     0.004      30.8       6.5     329.6     101.8     1.000     0.995
  1    98.718     0.005      54.1      11.3     191.1      96.7     1.000     0.995
  1    98.946     0.004      42.3       8.2     312.9     103.1     1.000     0.995
  1    99.210     0.010      28.6      10.3     250.4     108.5     1.000     0.970
  1    99.513     0.002      19.6       7.5       0.0       0.0     1.000     0.240
  1    99.862     0.001      15.8       3.5       0.0       0.0     1.000     0.240
  1   101.356     0.003       5.4       2.4       0.0       0.0     0.420     0.515
  1   102.926     0.002       4.7       2.9       0.0       0.0     0.866     0.368
  1   104.100     0.004       9.9       2.7     350.7      92.2     1.000     0.775
  1   105.376     0.003       7.1       4.2       0.0       0.0     1.000     0.449
  1   106.209     0.002       4.3       1.9       0.0       0.0     0.367     0.520
  1   106.562     0.001       5.8       1.6       0.0       0.0     1.000     0.520
  1   106.905     0.006      16.9       3.9     251.7     108.3     1.000     0.976
  1   107.026     0.003      14.7       3.1     360.1      90.0     1.000     0.976
  1   107.350     0.006      15.8       3.6     279.1     111.3     1.000     0.976
  1   107.601     0.002       5.3       1.9       0.0       0.0     0.993     0.738
  1   107.698     0.010      31.7       5.6      93.7      49.3     1.000     1.000
  1   107.954     0.006      31.4       6.9     209.2     106.3     1.000     1.000
  1   108.214     0.018      37.9       5.9      68.6      15.8     1.000     1.000
  1   108.534     0.003       4.9       3.2       0.0       0.0     0.754     0.682
  1   108.865     0.005      13.3       3.2     312.4     104.5     1.000     0.946
  1   109.020     0.004      12.5       3.1     335.4     102.3     1.000     0.946
  1   114.957     0.002       3.6       1.7       0.0       0.0     0.615     0.548
  1   117.101     0.006      14.8       3.3     156.1      97.7     0.842     1.000
  1   117.270     0.013      17.8       2.6      70.6      12.3     1.000     1.000
  1   117.461     0.011      20.0       2.2      66.6       6.7     1.000     1.000
  1   117.731     0.014       9.0       2.7     232.8     116.5     0.475     0.955
  1   117.924     0.005      10.0       2.8     309.9     114.6     1.000     0.955
  3   104.918     0.006      14.0       3.4     276.4     123.8     1.000     0.985
  3   104.973     0.015      12.5       3.1     164.5     105.0     0.976     0.985
