version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  9415248
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     7.364     0.107     1.140     0.008     1.138     0.006     0.161     0.008     7.550     0.007    0.0119    0.0070     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     4.376     0.042     170.5      59.6      51.8      26.0     0.922     0.000
  0     6.417     0.010     265.4      39.6      78.1      16.6     1.000     0.000
  0     7.559     0.007     340.9      26.1      77.4      15.3     1.000     0.000
  0     8.643     0.013     247.9      21.7      51.3      16.0     1.000     0.000
  0    12.542     0.046      52.5      17.3      36.2      16.4     0.962     0.000
  2     6.243     0.011     310.7      24.4      17.1      18.0     1.000     0.000
  2     7.404     0.016     335.5      28.7      18.0      17.1     1.000     0.000
  2     8.499     0.020     232.4      28.7      20.6      20.6     1.000     0.000
  2     9.731     0.030     138.8      18.1      17.5      17.5     1.000     0.000
  2    11.007     0.022      88.2      13.2      15.6      15.6     1.000     0.000
