version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  10658726
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   101.531     0.365     8.802     0.007     8.811     0.005     1.120     0.011    98.527     0.009    0.0061    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    63.937     0.169      10.4       3.5      50.6      26.8     0.945     0.000
  0    72.712     0.015      16.8       1.8      51.9      16.2     1.000     0.000
  0    81.017     0.017      24.6       2.7      38.6      13.8     1.000     0.000
  0    89.751     0.011      37.1       2.3      41.9       9.6     1.000     0.000
  0    98.547     0.011      47.5       1.8      28.8       5.3     1.000     0.000
  0   107.328     0.012      47.0       1.2      24.4       3.5     1.000     0.000
  0   116.294     0.018      30.0       1.6      20.7       4.7     1.000     0.000
  0   125.289     0.066      16.4       1.9       8.8       3.5     1.000     0.000
  2    79.823     0.058      15.8       2.8      12.7       6.8     0.992     0.000
  2    88.595     0.014      30.2       3.0      12.1      12.1     1.000     0.000
  2    97.445     0.015      41.1       3.2       6.8      12.7     1.000     0.000
  2   106.236     0.021      35.5       2.5       3.5       3.5     1.000     0.000
  2   115.241     0.064      22.5       2.1       2.1       2.1     1.000     0.000
  2   124.216     0.044      15.6       1.9       6.8       6.8     1.000     0.000
  1    80.350     0.003       4.7       3.0       0.0       0.0     0.666     0.426
  1    85.747     0.006       8.3       2.0     266.1     123.6     0.736     0.910
  1    93.524     0.010       7.2       2.6     261.6     121.6     0.552     0.788
  1    94.079     0.006      11.2       3.1     276.1     128.8     0.956     0.986
  1    94.159     0.009      11.6       3.1     237.4     123.1     0.879     0.986
  1   102.830     0.010      12.6       2.9     147.5     101.3     1.000     1.000
  1   103.109     0.015      11.5       3.0     161.0     110.4     0.998     1.000
  1   103.227     0.005      10.5       1.6     161.4      74.2     1.000     1.000
  1   105.489     0.003       3.5       2.6       0.0       0.0     0.882     0.431
  1   111.356     0.076       7.5       2.7     234.4     123.9     0.676     1.000
  1   111.471     0.012       9.9       2.7     141.9      96.8     0.988     1.000
  1   111.918     0.024      11.2       2.2      86.3      31.3     0.743     1.000
  1   115.004     0.003       4.8       1.2     367.0      88.8     0.298     0.746
  1   120.842     0.015       8.9       2.3     163.5     101.5     0.995     1.000
  1   121.057     0.012       9.6       2.4     121.3      84.7     0.992     1.000
  1   121.254     0.004       2.7       1.6       0.0       0.0     0.547     0.422
  1   121.459     0.034       5.7       1.6     285.8     115.0     0.312     1.000
  1   121.641     0.009       8.0       1.9     195.7     100.3     0.964     1.000
  3   100.297     0.010      14.6       5.1     230.0     115.6     1.000     0.941
