version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6424157
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.106     0.247     8.864     0.008     8.884     0.005     1.136     0.011    99.283     0.009    0.0066    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    64.476     0.011      14.1       2.3      70.1      19.3     1.000     0.000
  0    73.222     0.022      17.8       2.9      52.2      20.4     1.000     0.000
  0    81.645     0.013      28.2       3.3      52.6      17.1     1.000     0.000
  0    90.442     0.012      50.8       1.7      26.9       4.8     1.000     0.000
  0    99.312     0.011      57.2       2.6      30.8       5.6     1.000     0.000
  0   108.140     0.015      49.6       2.3      20.5       3.6     1.000     0.000
  0   117.170     0.030      23.7       1.9      13.7       3.7     1.000     0.000
  0   126.181     0.066      15.2       2.8      15.3      10.4     1.000     0.000
  0   135.075     0.141      13.4       1.7       3.0       1.1     1.000     0.000
  2    72.052     0.016      14.9       2.7      18.7       5.8     0.989     0.000
  2    80.485     0.026      27.3       2.7       8.2       7.5     1.000     0.000
  2    89.243     0.016      37.6       3.3       7.5       8.2     1.000     0.000
  2    98.187     0.013      55.1       3.3       5.8      18.7     1.000     0.000
  2   107.007     0.020      48.9       2.4       2.5       2.5     1.000     0.000
  2   116.096     0.026      29.0       1.9       3.3       3.3     1.000     0.000
  2   125.143     0.111      20.3       2.5       2.7       2.7     1.000     0.000
  1    77.430     0.013      15.3       6.6     245.5     112.3     0.932     0.951
  1    77.729     0.039      12.1       5.5     265.0     127.8     0.747     1.000
  1    77.779     0.011      17.8       5.1     218.0     119.6     1.000     1.000
  1    78.519     0.011      13.2       5.2     262.9     109.0     0.940     0.930
  1    81.502     0.002       5.4       3.4       0.0       0.0     0.972     0.255
  1    85.334     0.003      12.9       2.5     345.5      98.8     1.000     0.835
  1    85.777     0.015      16.7       6.0     138.4      98.7     1.000     0.999
  1    86.198     0.012      27.0      11.2     195.6     109.6     1.000     0.994
  1    86.601     0.003      17.3       3.2     305.1     100.6     1.000     0.849
  1    87.099     0.009      11.5       4.3     319.1     100.0     1.000     0.847
  1    87.639     0.003       8.1       4.6       0.0       0.0     1.000     0.723
  1    91.134     0.003      10.3       1.9     361.5      88.1     1.000     0.844
  1    91.743     0.002       4.2       1.3       0.0       0.0     0.993     0.618
  1    92.150     0.004       7.3       2.0     335.3     103.4     0.296     0.864
  1    92.992     0.002       8.9       5.0       0.0       0.0     1.000     0.191
  1    93.618     0.004      14.8       3.1     337.9     100.4     1.000     0.885
  1    94.238     0.002      23.9       3.7     340.9      97.1     1.000     0.955
  1    94.734     0.017      16.1       4.9     166.7     122.5     0.999     0.991
  1    94.794     0.007      23.9       5.2     204.2     106.8     1.000     0.991
  1    95.213     0.006      54.6       9.4     145.3      64.1     1.000     1.000
  1    95.378     0.044      17.1       7.8     161.8     107.9     0.894     1.000
  1    95.511     0.011       9.0       2.7     242.4     119.8     0.302     1.000
  1    95.747     0.006      17.3       3.5     202.0      95.8     1.000     1.000
  1    96.369     0.004      18.3       3.2     246.2      93.7     1.000     0.959
  1    97.729     0.002       6.4       2.2       0.0       0.0     1.000     0.663
  1   101.340     0.004      11.9       3.0     336.2     108.0     1.000     0.989
  1   102.090     0.004      13.5       3.0     310.9     101.3     1.000     0.966
  1   102.432     0.023       9.6       3.3     250.8     101.0     0.332     0.966
  1   103.209     0.016      11.6       3.7     217.3     125.6     0.573     1.000
  1   103.507     0.006      40.1       5.7     125.2      50.1     1.000     1.000
  1   104.006     0.006      55.9       4.9      76.3      15.0     1.000     1.000
  1   104.601     0.004      28.3       2.9     138.6      35.7     1.000     0.993
  1   110.416     0.037       8.4       2.7     251.6     125.7     0.608     1.000
  1   111.302     0.003       4.4       1.8       0.0       0.0     0.800     0.644
  1   112.146     0.004      23.1       3.6     195.1      89.5     1.000     1.000
  1   112.532     0.010      11.9       2.0     123.1      50.8     0.999     1.000
  1   112.623     0.002       3.0       2.1       0.0       0.0     0.596     0.221
  1   112.711     0.044      14.1       5.2     199.7     125.4     0.991     1.000
  1   112.818     0.013      25.1       4.4      82.8      41.5     1.000     1.000
  1   113.390     0.006      30.3       4.4     137.8      51.9     1.000     1.000
  1   114.241     0.001       5.6       3.6       0.0       0.0     1.000     0.269
  1   118.147     0.001       3.0       1.0       0.0       0.0     0.996     0.580
  1   121.088     0.010      11.1       1.8     102.5      27.4     1.000     1.000
  1   121.938     0.010      24.3       2.5      70.1      10.5     1.000     1.000
  1   122.613     0.004      12.6       1.5     174.9      81.4     1.000     0.982
  1   123.624     0.005       7.2       1.7     306.2     100.8     0.996     0.938
  1   132.149     0.009       6.0       2.1     267.3     100.7     0.310     0.905
  3    92.193     0.006       8.0       2.0     274.3     125.4     0.201     0.864
  3   101.070     0.012      14.1       3.1     117.3      80.8     1.000     0.989
  3   109.969     0.012      14.6       2.6      76.8      41.2     1.000     1.000
