version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8510560
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.313     0.288     8.595     0.009     8.587     0.005     1.084     0.011    96.198     0.008    0.0035    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    70.997     0.066      15.8       3.4      35.2      24.8     1.000     0.000
  0    79.162     0.025      25.0       2.3      20.4       6.7     1.000     0.000
  0    87.582     0.010      35.8       2.2      47.1      11.9     1.000     0.000
  0    96.231     0.009      48.6       1.6      37.9       6.2     1.000     0.000
  0   104.750     0.013      43.9       2.1      24.7       4.2     1.000     0.000
  0   113.468     0.021      29.4       2.0      17.4       4.1     1.000     0.000
  0   122.298     0.059      18.1       1.8       8.1       2.5     1.000     0.000
  0   130.966     0.173      13.0       3.5       7.8      10.3     1.000     0.000
  0   140.199     0.030       6.5       0.8      21.2       7.3     1.000     0.000
  2    62.372     0.020       9.8       2.3      18.5       4.3     0.984     0.000
  2    77.966     0.060      16.6       2.6       9.2       9.8     0.993     0.000
  2    86.439     0.020      29.9       2.5       6.0       6.0     1.000     0.000
  2    95.162     0.011      39.9       3.5       9.8       9.2     1.000     0.000
  2   103.704     0.015      43.2       2.3       4.3      18.5     1.000     0.000
  2   112.338     0.028      31.6       1.7       2.4       2.4     1.000     0.000
  2   121.230     0.055      18.9       1.8       2.5       2.5     1.000     0.000
  2   130.102     0.184       9.8       4.0      16.8      16.8     0.999     0.000
  1    75.760     0.002       4.4       2.0       0.0       0.0     0.293     0.576
  1    81.874     0.004       5.6       3.6       0.0       0.0     1.000     0.440
  1    83.228     0.005      14.1       2.3     189.0      96.7     1.000     0.949
  1    83.406     0.012      11.9       3.3     202.4     116.3     0.836     1.000
  1    83.572     0.007      15.5       3.7     207.8     115.0     1.000     1.000
  1    83.737     0.009      13.3       3.6     223.1     122.2     0.997     1.000
  1    84.709     0.003       8.3       1.5     354.8      91.6     1.000     0.788
  1    87.004     0.004       6.8       1.6     341.7      92.2     0.499     0.762
  1    89.590     0.003       2.7       0.8       0.0       0.0     0.891     0.447
  1    90.352     0.001       5.4       2.7       0.0       0.0     1.000     0.042
  1    90.944     0.010       8.0       3.0     271.1     112.5     0.626     0.863
  1    91.492     0.012      15.3       5.0     156.7      95.3     1.000     0.996
  1    91.982     0.005      32.2       3.5      98.0      27.3     1.000     1.000
  1    92.347     0.020      15.9       4.6     241.9     116.5     0.995     0.998
  1    92.415     0.005      27.1       5.3     251.0     108.7     1.000     0.998
  1    93.455     0.006      10.4       2.9     301.6     104.8     0.999     0.825
  1    93.579     0.004       8.0       2.3     357.1      95.9     0.997     0.825
  1    96.916     0.001       3.3       1.7       0.0       0.0     0.330     0.255
  1    97.318     0.002       3.3       2.1       0.0       0.0     0.624     0.227
  1    98.313     0.006       6.8       2.0     324.9     113.4     0.877     0.967
  1    99.014     0.004       6.2       3.9       0.0       0.0     0.442     0.749
  1    99.363     0.002       7.0       4.1       0.0       0.0     1.000     0.749
  1    99.725     0.003      14.4       3.1     359.4      93.1     1.000     0.957
  1   100.017     0.008      13.2       3.2     224.6     107.5     1.000     0.957
  1   100.353     0.005      19.8       3.4     165.8      82.4     1.000     0.997
  1   100.561     0.009      32.4       6.4     121.2      64.5     1.000     1.000
  1   100.814     0.005      35.5       7.4     218.8     107.5     1.000     1.000
  1   101.040     0.013      26.1       5.0      91.4      42.5     1.000     1.000
  1   101.403     0.005      12.8       2.9     296.1     108.7     1.000     0.923
  1   101.672     0.004       9.8       2.5     332.4     105.7     1.000     0.923
  1   102.128     0.004       7.4       1.9     364.4      93.6     1.000     0.852
  1   102.374     0.018       8.7       2.6     267.2     101.0     0.742     0.852
  1   102.891     0.003       3.9       2.5       0.0       0.0     0.362     0.745
  1   103.122     0.008       6.4       3.2       0.0       0.0     0.938     0.745
  1   103.952     0.003       3.8       2.2       0.0       0.0     0.904     0.612
  1   106.098     0.007       7.4       1.8     209.4     121.9     1.000     0.948
  1   108.582     0.005      19.6       1.6      82.5       7.4     1.000     0.994
  1   109.178     0.005      38.6       3.1      70.5      12.6     1.000     1.000
  1   109.763     0.004      19.0       2.9     225.8      81.8     1.000     0.984
  1   110.539     0.002      10.0       1.5     375.8      77.7     1.000     0.815
  1   111.416     0.006       9.5       1.6     223.3      67.2     1.000     0.988
  1   115.981     0.026       6.2       1.9     281.9     122.8     0.658     0.835
  1   116.142     0.005       7.4       2.0     319.1     113.3     1.000     0.835
  1   116.929     0.006       8.0       2.5     275.0     118.5     1.000     1.000
  1   117.097     0.013       7.4       2.1     264.7     111.7     0.985     1.000
  1   117.673     0.014      14.5       2.4      80.3      28.0     1.000     1.000
  1   117.838     0.012      18.6       2.5      70.3      15.2     1.000     1.000
  1   118.260     0.026       9.5       3.3     213.3     123.3     0.999     1.000
  1   118.370     0.022      12.1       3.5     158.4     107.9     1.000     1.000
  1   118.508     0.008      10.0       2.1     188.2      98.3     1.000     1.000
  1   119.114     0.007       7.3       2.0     308.6     105.0     0.998     0.963
  1   119.377     0.004      11.0       2.6     220.0      89.9     1.000     0.963
  1   126.377     0.013       9.8       1.9      87.8      42.6     1.000     1.000
  1   126.616     0.022       7.3       1.9     137.0      94.8     0.909     1.000
  3    89.171     0.002       5.6       3.6       0.0       0.0     1.000     0.136
  3    89.297     0.020       4.6       2.5       0.0       0.0     0.450     0.136
  3    98.039     0.038       8.8       2.5     147.7     104.6     0.579     0.967
  3   106.576     0.008      11.8       1.4      63.9      10.8     1.000     0.999
