version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  7693845
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   258.658     0.509    17.792     0.009    17.822     0.007     2.151     0.012   256.308     0.009    0.0002    0.0002     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   185.918     0.021       5.6       0.9      48.2      20.7     1.000     0.000
  0   203.160     0.019      10.8       1.0      24.7       7.3     1.000     0.000
  0   220.682     0.020      13.3       0.9      18.1       3.9     1.000     0.000
  0   238.535     0.010      20.0       1.0      35.5       5.9     1.000     0.000
  0   256.258     0.012      25.3       0.6      19.4       2.4     1.000     0.000
  0   274.116     0.022      20.0       0.6       8.9       1.2     1.000     0.000
  2   150.208     0.044       5.4       1.1      23.5       6.0     1.000     0.000
  2   200.959     0.039       7.2       0.8       6.9       7.3     1.000     0.000
  2   218.397     0.029       9.6       0.8       5.1       5.1     1.000     0.000
  2   236.352     0.012      16.6       1.4       7.3       6.9     1.000     0.000
  2   254.178     0.012      19.8       1.5       6.0      23.5     1.000     0.000
  2   271.962     0.021      13.6       0.9       3.2       3.2     1.000     0.000
  1   194.277     0.005       5.0       1.3     301.4     119.1     1.000     1.000
  1   209.460     0.060       4.0       1.1     245.3     110.6     0.662     0.977
  1   210.124     0.007       5.2       1.2     266.0     109.9     1.000     0.977
  1   211.796     0.013       6.8       1.4     102.0      63.1     1.000     1.000
  1   212.124     0.009      11.2       1.5      70.9      21.6     1.000     1.000
  1   214.146     0.005       5.1       1.2     322.8     103.0     1.000     0.876
  1   214.831     0.005       4.3       1.1     322.7     102.6     1.000     0.876
  1   226.124     0.003       4.0       0.9     381.1      83.3     1.000     0.786
  1   226.826     0.006       5.1       1.2     290.6     101.9     1.000     0.786
  1   229.245     0.007      15.1       1.6      64.8      10.8     1.000     1.000
  1   229.570     0.011      11.8       1.6      71.8      22.0     1.000     1.000
  1   231.531     0.006       7.8       1.7     226.5      97.7     1.000     0.987
  1   232.175     0.004       9.5       1.8     298.3     102.0     1.000     0.987
  1   241.317     0.002       4.7       1.0     412.6      67.8     1.000     0.994
  1   245.235     0.004      10.5       1.8     318.5      98.8     1.000     0.995
  1   245.834     0.005      12.5       2.6     215.9      95.9     1.000     0.995
  1   247.747     0.009      18.8       2.2      76.5      18.8     1.000     1.000
  1   248.108     0.007      18.2       3.2     106.0      53.3     1.000     1.000
  1   251.480     0.002       5.9       2.2       0.0       0.0     1.000     0.001
  1   252.204     0.001      17.2       2.7       0.0       0.0     1.000     0.001
  1   252.259     0.002       1.0       0.5       0.0       0.0     0.237     0.133
  1   252.335     0.005       3.5       0.9     313.9      95.4     1.000     0.924
  1   253.558     0.013       1.8       0.8       0.0       0.0     1.000     0.001
  1   257.543     0.001       5.4       2.5       0.0       0.0     1.000     0.264
  1   261.431     0.008       3.7       0.7      88.9      50.6     0.775     1.000
  1   262.191     0.006      13.1       3.8       0.0       0.0     1.000     0.001
  1   262.528     0.003       2.2       0.5     295.1      88.3     0.792     0.832
  1   262.857     0.006      13.3       2.1       0.0       0.0     1.000     0.001
  1   265.328     0.014      25.8       2.4      62.7       6.0     1.000     1.000
  1   265.619     0.010      15.9       2.4      77.7      29.1     1.000     1.000
  1   269.190     0.004       6.3       0.9     222.6      68.0     1.000     0.998
  1   270.022     0.124       2.9       0.7     280.7      83.6     0.882     0.996
  1   272.490     0.004       3.3       0.6     332.2      88.2     1.000     0.996
  3   206.726     0.002       1.4       0.7       0.0       0.0     0.266     0.131
  3   242.671     0.018       5.7       1.0      69.9      31.3     1.000     0.994
  3   260.512     0.011      23.3       1.4       0.0       0.0     1.000     0.001
