version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  9517003
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     8.048     0.079     1.366     0.009     1.312     0.004     0.209     0.006     7.712     0.006    0.0328    0.0055     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     6.420     0.011     236.1      27.7      72.2      18.1     1.000     0.000
  0     7.687     0.006     311.9      21.4      87.0      10.1     1.000     0.000
  0     9.075     0.007     311.3      20.5      72.0      14.7     1.000     0.000
  0    10.427     0.009     154.5      19.9      51.7      17.9     1.000     0.000
  2     4.958     0.061     143.7      52.6      25.8      18.3     0.923     0.000
  2     6.061     0.069      84.2      50.8      29.0      29.0     0.917     0.000
  2     7.480     0.011     222.4      38.0      18.3      25.8     1.000     0.000
  2     8.850     0.009     281.2      31.2      16.1      16.1     1.000     0.000
  2    10.174     0.017     163.1      19.0      18.3      18.3     1.000     0.000
  2    11.922     0.048      61.9      17.5      17.5      17.5     0.985     0.000
