version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6860649
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   112.238     0.245     9.796     0.007     9.794     0.004     1.270     0.010   110.062     0.007    0.0070    0.0006     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    71.525     0.125      11.1       3.3      63.8      23.1     0.994     0.000
  0    81.306     0.013      18.3       2.8      67.6      18.7     1.000     0.000
  0    90.635     0.011      32.1       3.0      50.6      15.0     1.000     0.000
  0   100.279     0.009      45.8       2.4      46.7       9.3     1.000     0.000
  0   110.091     0.008      66.0       2.2      44.2       7.2     1.000     0.000
  0   119.834     0.013      54.4       2.5      24.1       4.2     1.000     0.000
  0   129.799     0.020      31.7       2.2      18.2       4.3     1.000     0.000
  0   139.752     0.054      13.2       2.0      11.4       5.3     1.000     0.000
  2    89.312     0.024      16.3       2.7      19.5       7.2     0.998     0.000
  2    98.959     0.015      35.1       3.2       9.5       9.5     1.000     0.000
  2   108.850     0.013      52.9       4.2       7.2      19.5     1.000     0.000
  2   118.618     0.020      51.8       2.8       2.6       2.6     1.000     0.000
  2   128.531     0.024      30.9       2.2       3.5       3.5     1.000     0.000
  2   138.432     0.149      20.9       2.4       0.8       0.8     1.000     0.000
  2   159.102     0.081       5.5       1.4      11.7      11.7     0.913     0.000
  1    75.669     0.002       4.5       1.6       0.0       0.0     0.674     0.590
  1    84.275     0.002       4.7       3.5       0.0       0.0     0.566     0.268
  1    85.766     0.009      12.8       4.2     243.8     124.8     0.810     0.878
  1    86.139     0.004      15.3       2.6     245.4     110.3     1.000     0.930
  1    87.018     0.002       5.1       2.7       0.0       0.0     0.884     0.702
  1    94.644     0.010       9.8       2.9     266.5     122.2     0.450     1.000
  1    94.869     0.006      14.8       3.5     157.8      89.6     0.998     1.000
  1    95.217     0.008      15.3       5.8     271.8     115.1     0.994     0.926
  1    95.425     0.012      17.9       4.2     158.6      98.5     1.000     1.000
  1    95.658     0.007      23.9       5.2     190.2     103.1     1.000     1.000
  1    95.870     0.009      16.0       4.5     211.3     111.7     1.000     0.987
  1    96.183     0.005      19.9       4.2     277.1     108.1     1.000     0.987
  1    96.805     0.006      11.3       2.2     276.8     101.6     0.997     0.924
  1   103.394     0.009      10.8       3.5     283.3     100.5     0.610     0.950
  1   104.145     0.004       9.5       1.9     314.9     107.5     0.962     0.911
  1   104.683     0.011      13.8       3.6     200.0     121.7     0.999     1.000
  1   104.908     0.007      23.8       5.0     182.8      96.1     1.000     1.000
  1   105.289     0.010      29.5       6.5     132.4      83.5     1.000     1.000
  1   105.449     0.005      56.3       9.9     227.7      98.2     1.000     1.000
  1   105.823     0.009      20.2       4.7     174.6      90.6     1.000     1.000
  1   106.044     0.007      27.8       5.5     168.6      85.0     1.000     1.000
  1   106.562     0.008      18.6       4.4     213.7      93.2     1.000     1.000
  1   106.813     0.005      12.8       3.1     314.0     102.3     1.000     1.000
  1   108.588     0.001       5.8       3.6       0.0       0.0     0.990     0.706
  1   109.103     0.005      13.7       2.9     272.8      86.4     1.000     0.935
  1   112.850     0.033       9.1       3.0     301.3     106.9     0.645     0.928
  1   113.064     0.006      15.4       3.4     290.9     102.1     1.000     0.928
  1   113.991     0.005      26.7       5.1     241.2     102.7     1.000     0.963
  1   114.687     0.025      16.9       4.4     157.9     108.0     0.466     1.000
  1   114.826     0.005      47.0       7.8     172.4      77.3     1.000     1.000
  1   115.222     0.004      14.1       4.1     277.1     124.0     0.996     1.000
  1   115.293     0.007      17.5       2.8     162.7      75.0     0.896     1.000
  1   115.403     0.004      43.8       3.7      99.3      21.6     1.000     1.000
  1   116.028     0.005      26.2       5.3     237.9     103.0     1.000     1.000
  1   116.201     0.006      13.3       3.5     292.1     114.2     1.000     1.000
  1   117.177     0.004       8.4       2.0     317.7     102.3     0.799     0.825
  1   118.190     0.006      10.2       2.7     311.7      94.9     0.985     0.848
  1   121.250     0.011       9.7       2.7     195.6     108.8     1.000     0.963
  1   123.628     0.016      10.9       2.7     242.1     104.9     0.999     0.847
  1   123.662     0.008       6.8       2.3     378.0      96.4     0.216     0.847
  1   124.520     0.014      18.7       4.0     122.7      81.5     1.000     1.000
  1   124.630     0.008      18.9       4.6     203.2     115.9     1.000     1.000
  1   125.265     0.005      37.3       2.4      72.6       5.8     1.000     1.000
  1   126.107     0.034       9.0       2.8     269.9     106.4     0.649     0.992
  1   126.231     0.007      16.6       3.7     249.6     101.1     1.000     0.992
  1   133.733     0.005       9.8       2.5     302.6     109.0     1.000     0.930
  1   134.703     0.021      13.5       2.9      79.6      34.5     0.792     1.000
  1   134.838     0.009      18.5       2.5      83.8      28.3     1.000     1.000
  1   135.514     0.010      20.1       2.5      93.6      11.7     1.000     1.000
  3   102.221     0.007      11.2       3.5     269.9     126.7     0.998     1.000
  3   121.884     0.011      12.7       2.7     103.3      70.6     1.000     1.000
