version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  3864625
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   106.373     0.363     9.233     0.009     9.244     0.005     1.164     0.013   103.694     0.010    0.0072    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    85.390     0.020      25.5       3.0      35.0      13.7     1.000     0.000
  0    94.453     0.014      38.9       2.5      30.6       7.9     1.000     0.000
  0   103.749     0.012      50.9       2.3      28.8       5.6     1.000     0.000
  0   112.891     0.012      42.1       3.5      39.6      10.0     1.000     0.000
  0   122.351     0.024      29.3       2.4      17.6       5.1     1.000     0.000
  0   131.891     0.047      14.6       2.7      29.2      16.5     1.000     0.000
  2    84.130     0.022      17.5       2.9      19.9       6.0     0.999     0.000
  2    93.232     0.023      26.5       2.8       9.6       9.6     1.000     0.000
  2   102.587     0.016      43.9       3.4       6.0      19.9     1.000     0.000
  2   111.789     0.019      43.0       3.0       4.4       4.4     1.000     0.000
  2   121.216     0.026      27.7       2.4       5.1       5.1     1.000     0.000
  2   130.911     0.082      20.0       2.6       3.9       3.9     1.000     0.000
  2   140.400     0.205      14.8       4.0       9.6       9.6     0.999     0.000
  1    89.874     0.013      10.1       3.8     205.1     121.6     0.829     0.978
  1    90.009     0.008      19.2       4.2     187.7     102.1     1.000     0.999
  1    90.186     0.007      26.5       5.4     183.6      96.8     1.000     0.999
  1    90.664     0.090       9.1       3.6     314.1     111.0     0.237     0.840
  1    90.957     0.009       9.8       3.2     288.5     114.0     0.987     0.840
  1    96.720     0.002       4.4       2.7       0.0       0.0     0.542     0.268
  1    97.719     0.002       4.6       2.9       0.0       0.0     0.632     0.330
  1    97.762     0.001       5.8       1.9       0.0       0.0     0.972     0.599
  1    98.090     0.003       5.0       1.8       0.0       0.0     0.244     0.599
  1    98.431     0.011      14.9       5.6     255.7     110.0     1.000     0.959
  1    98.743     0.010      14.0       5.2     282.4     112.0     0.956     0.937
  1    98.981     0.021      11.7       3.8     162.1     121.8     0.533     0.989
  1    99.049     0.004      20.2       4.2     275.6     119.2     1.000     0.989
  1    99.264     0.020      18.0       4.6     135.7      87.2     0.530     1.000
  1    99.487     0.006      40.1       6.6     115.6      50.1     1.000     1.000
  1    99.756     0.005      23.4       5.2     257.8     114.9     1.000     1.000
  1   100.048     0.011      18.2       4.7     211.8      95.3     1.000     1.000
  1   100.402     0.007      14.4       3.7     263.7     104.9     1.000     1.000
  1   101.125     0.001       3.2       1.1       0.0       0.0     0.583     0.256
  1   105.810     0.004      12.9       3.4     340.8     106.3     1.000     0.825
  1   106.294     0.001       3.0       1.6       0.0       0.0     0.632     0.192
  1   107.395     0.019      11.4       3.6     271.1     118.3     0.905     1.000
  1   107.739     0.010      10.8       3.2     246.3     115.8     0.839     1.000
  1   108.169     0.009      18.4       3.6     132.2      82.9     1.000     1.000
  1   108.455     0.017      28.0       4.3      69.4      13.7     1.000     1.000
  1   108.707     0.008      32.5       5.6     115.1      49.8     1.000     1.000
  1   108.931     0.005      23.5       5.3     273.5     114.0     1.000     1.000
  1   109.061     0.006      15.9       4.1     268.1     117.7     0.998     1.000
  1   109.365     0.006       9.5       2.8     326.7     105.5     0.911     0.912
  1   109.692     0.010      11.7       3.7     261.6     110.8     0.851     0.912
  1   110.532     0.007      11.2       3.3     303.3     103.7     0.893     0.834
  1   111.088     0.005       7.7       2.5     348.4      92.3     0.954     0.786
  1   114.134     0.008       6.8       2.4     300.1     123.2     0.663     0.572
  1   114.948     0.006      10.1       2.8     297.3     114.3     0.998     0.877
  1   116.391     0.005       8.6       2.5     337.2     104.0     0.923     0.846
  1   116.706     0.047       8.8       2.9     307.6     111.9     0.358     0.846
  1   117.274     0.007      12.1       3.1     239.3     117.3     1.000     0.966
  1   117.511     0.012      23.1       4.3      92.2      50.1     1.000     1.000
  1   117.766     0.005      25.1       4.6      99.4      56.9     1.000     1.000
  1   117.986     0.019      16.9       3.6     109.6      74.1     0.985     1.000
  1   118.114     0.007       8.4       2.4     287.7     114.9     0.479     1.000
  1   118.347     0.013      12.6       3.2     148.6      83.1     0.826     1.000
  1   127.125     0.012      13.9       2.7      93.9      54.7     1.000     1.000
  1   127.309     0.024       9.9       2.8     146.6     100.9     0.349     1.000
  1   127.771     0.004       9.4       2.3     314.2     108.2     0.329     0.941
  1   128.044     0.006      11.2       2.6     270.4     114.7     0.850     0.941
  1   136.440     0.004       6.4       1.5     303.8     124.6     0.860     0.781
  3    87.349     0.004       4.4       2.3       0.0       0.0     0.613     0.454
  3    96.338     0.011      11.2       2.6     147.4      98.9     0.949     0.949
