version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  4261269
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    96.939     0.300     8.327     0.010     8.372     0.005     1.011     0.012   101.270     0.010    0.0086    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    60.842     0.071      12.4       3.6      38.5      29.9     0.954     0.000
  0    68.658     0.019      15.0       2.8      59.0      20.9     0.990     0.000
  0    76.600     0.046      24.0       2.6      14.8       5.8     1.000     0.000
  0    84.663     0.011      41.2       1.8      34.4       8.0     1.000     0.000
  0    93.011     0.013      44.9       1.9      25.8       5.0     1.000     0.000
  0   101.251     0.013      47.9       2.1      26.4       5.0     1.000     0.000
  0   109.629     0.023      33.6       2.2      15.3       3.4     1.000     0.000
  0   118.145     0.040      24.5       1.9       9.8       2.4     1.000     0.000
  2    75.579     0.026      21.6       2.7      13.3       5.5     1.000     0.000
  2    83.571     0.030      28.7       2.7       5.2       5.8     1.000     0.000
  2    91.936     0.016      40.3       3.0       5.8       5.2     1.000     0.000
  2   100.254     0.014      46.1       2.7       5.5      13.3     1.000     0.000
  2   108.661     0.024      32.8       2.2       3.3       3.3     1.000     0.000
  2   117.227     0.032      21.0       2.1       5.2       5.2     1.000     0.000
  2   125.861     0.090      16.0       2.4       4.6       4.6     1.000     0.000
  1    72.548     0.014      14.4       6.0     225.6     116.0     0.897     0.985
  1    80.322     0.008      13.1       3.7     238.3     126.0     0.999     1.000
  1    80.401     0.044      10.4       3.8     220.7     120.9     0.634     1.000
  1    80.757     0.007      28.4       2.3      70.0      12.6     1.000     1.000
  1    81.087     0.003       9.2       3.7       0.0       0.0     1.000     0.650
  1    81.272     0.006       5.2       2.7       0.0       0.0     0.932     0.650
  1    82.119     0.002       4.2       2.3       0.0       0.0     0.201     0.382
  1    88.556     0.003      13.7       2.9     336.8     101.7     1.000     1.000
  1    88.772     0.004      22.7       2.6      69.0      12.8     1.000     1.000
  1    88.950     0.013      21.5       3.8      76.0      19.5     1.000     1.000
  1    89.144     0.016      25.0       4.1      93.0      25.4     1.000     1.000
  1    89.344     0.003      25.6       4.8     360.2      90.6     1.000     1.000
  1    89.854     0.005       9.4       2.3     317.7     106.7     0.966     0.879
  1    90.399     0.004       5.0       2.8       0.0       0.0     0.993     0.564
  1    95.239     0.002       8.1       4.5       0.0       0.0     1.000     0.447
  1    95.874     0.003       7.0       2.6       0.0       0.0     1.000     0.719
  1    96.499     0.006      11.4       3.1     308.3     105.7     1.000     0.914
  1    96.528     0.010       9.7       2.9     307.9     115.4     0.934     0.938
  1    96.798     0.004      21.2       4.3     333.1     100.9     1.000     0.938
  1    97.020     0.010      15.3       3.6     173.3     106.6     0.998     0.971
  1    97.067     0.003      21.1       4.5     363.6      87.3     1.000     0.971
  1    97.273     0.004      34.2       6.8     266.2     105.8     1.000     0.999
  1    97.468     0.005      41.9       8.5     218.4     101.9     1.000     0.999
  1    97.713     0.005      18.9       4.9     236.4     114.5     1.000     0.999
  1    97.998     0.006      17.6       5.8     294.8     105.9     1.000     0.940
  1    98.324     0.004      10.9       2.8     336.4      99.4     0.999     0.772
  1    98.640     0.004      14.0       3.3     338.1      98.0     1.000     0.772
  1    99.321     0.004       9.7       2.4     369.5      89.3     1.000     0.850
  1   102.914     0.005       8.0       2.4     346.9     108.7     0.425     0.975
  1   103.241     0.006       9.2       2.6     287.6     123.1     0.460     0.975
  1   104.837     0.006      11.2       2.9     274.2     119.9     1.000     1.000
  1   105.110     0.006      19.8       4.2     239.6     110.9     1.000     1.000
  1   105.383     0.015      17.9       4.2     119.7      76.5     1.000     1.000
  1   105.625     0.007      40.4       5.7     102.8      40.4     1.000     1.000
  1   105.897     0.009      16.7       4.1     185.3     111.9     1.000     1.000
  1   106.155     0.002      12.8       2.2     349.0      91.7     1.000     0.939
  1   106.576     0.002       4.2       1.3       0.0       0.0     0.979     0.652
  1   107.685     0.002       6.3       2.7       0.0       0.0     1.000     0.196
  1   113.519     0.007       8.9       2.1     210.2     116.8     0.940     1.000
  1   113.584     0.005      10.4       2.2     249.1     118.9     1.000     1.000
  1   114.180     0.008      23.4       2.8      73.7      13.2     1.000     1.000
  1   114.800     0.008      14.3       3.1     197.7      92.7     1.000     0.970
  1   115.672     0.002       3.2       1.4       0.0       0.0     0.287     0.498
  1   122.392     0.045      10.3       2.7      91.2      63.1     0.997     0.994
  1   122.519     0.013       6.4       2.8     214.2     131.5     0.272     0.994
  1   123.004     0.010       9.9       1.9     123.3      69.5     0.956     0.999
  1   123.866     0.004       6.0       1.5     302.1     106.7     0.810     0.792
