version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  11615617
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   104.511     0.471     8.177     0.015     8.125     0.008     0.954     0.020    98.833     0.015    0.0077    0.0015     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    74.935     0.020      15.5       2.0      37.8      16.2     1.000     0.000
  0    82.782     0.025      20.3       2.1      21.3       8.6     1.000     0.000
  0    90.662     0.018      24.3       2.0      26.9       8.2     1.000     0.000
  0    98.858     0.019      29.3       1.8      18.2       4.0     1.000     0.000
  0   107.053     0.017      28.4       1.8      21.1       5.1     1.000     0.000
  0   115.135     0.027      27.0       0.9      10.6       2.2     1.000     0.000
  0   123.437     0.061      20.0       1.7       6.8       2.0     1.000     0.000
  0   131.688     0.096      12.8       2.7      10.8       8.7     1.000     0.000
  0   140.284     0.200       5.5       2.4      21.2      16.8     1.000     0.000
  2    81.783     0.062      16.4       2.8      10.9       1.1     1.000     0.000
  2    89.812     0.062      24.4       2.0       1.9       2.4     1.000     0.000
  2    97.875     0.027      29.9       1.6       2.4       1.9     1.000     0.000
  2   106.102     0.041      30.4       0.9       1.1      10.9     1.000     0.000
  2   114.261     0.073      21.3       2.4       2.5       2.5     1.000     0.000
  2   122.443     0.078      22.7       0.8       0.9       0.9     1.000     0.000
  2   131.119     0.106      16.3       1.6       1.3       1.3     1.000     0.000
  2   139.359     0.119      11.8       1.4       2.2       2.2     1.000     0.000
  2   147.861     0.156      10.0       0.9       1.2       1.2     1.000     0.000
  1    79.078     0.009      13.0       3.2     179.5     108.3     1.000     1.000
  1    79.180     0.011       8.0       3.0     239.7     125.5     0.279     1.000
  1    85.220     0.005       9.1       2.5     342.4      97.1     1.000     0.861
  1    86.406     0.008      22.6       2.1      67.8       5.7     1.000     1.000
  1    87.229     0.009      14.7       2.5      98.2      32.2     1.000     1.000
  1    93.473     0.007       8.3       1.6     188.3      65.0     0.952     0.952
  1    94.685     0.008      33.0       2.1      59.2       4.0     1.000     1.000
  1    95.657     0.007      20.3       2.8     124.4      31.7     1.000     1.000
  1    97.251     0.092       5.5       1.7     345.4      94.5     0.240     0.814
  1    97.426     0.005       6.8       2.0     332.1      97.8     0.893     0.814
  1   101.142     0.065       8.2       2.2     139.7     105.5     0.855     1.000
  1   101.259     0.006       8.0       2.2     286.9     114.4     1.000     1.000
  1   102.808     0.009      31.1       2.4      60.7       3.9     1.000     1.000
  1   103.794     0.021      23.3       5.9     138.8      52.6     1.000     1.000
  1   103.912     0.013      19.2       5.7     170.6      82.9     1.000     1.000
  1   107.838     0.005       5.5       1.5     339.4     114.0     0.944     1.000
  1   110.033     0.054      12.7       3.1     188.2      83.4     1.000     1.000
  1   110.110     0.066      15.0       3.6     185.7      81.2     1.000     1.000
  1   110.196     0.006       8.7       2.6     298.3     111.5     1.000     1.000
  1   111.333     0.011      25.3       4.3      71.6       6.5     1.000     1.000
  1   111.461     0.012      23.2       4.4      70.9       6.7     1.000     1.000
  1   113.067     0.024      12.3       3.6     234.2      85.4     0.992     0.995
  1   113.151     0.009       9.2       3.2     296.2     101.3     0.836     0.995
  1   113.235     0.004       6.8       1.7     347.1      92.7     0.945     0.995
  1   118.025     0.011      13.9       3.0     171.4      71.5     1.000     1.000
  1   118.144     0.005       8.4       2.4     314.0     107.5     0.990     1.000
  1   118.243     0.007      10.7       2.4     246.1     101.7     1.000     1.000
  1   119.393     0.053      11.2       2.8      87.8      32.3     0.887     1.000
  1   119.663     0.006      29.6       2.9      71.2       4.7     1.000     1.000
  1   127.043     0.011      18.2       1.7      80.8       6.7     1.000     1.000
  1   128.394     0.010      18.7       3.7     120.7      42.4     1.000     1.000
  1   128.516     0.186       7.0       3.6     242.3     122.2     0.537     1.000
  1   134.406     0.003      23.0       2.4       0.0       0.0     1.000     0.303
  1   134.494     0.003       3.2       1.6       0.0       0.0     1.000     0.303
  1   136.066     0.031       7.6       1.6      81.3      17.6     0.398     1.000
  1   136.357     0.006       9.1       1.7      81.5      17.1     1.000     1.000
