version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  11519991
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.410     0.401     8.238     0.014     8.248     0.006     1.000     0.018    99.924     0.011    0.0014    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    75.604     0.036      17.1       2.5      25.9      17.5     1.000     0.000
  0    83.475     0.015      26.7       1.7      31.9      10.3     1.000     0.000
  0    91.660     0.017      29.2       1.6      22.5       5.3     1.000     0.000
  0    99.986     0.015      36.0       1.1      19.5       3.4     1.000     0.000
  0   108.143     0.015      30.4       0.7      18.1       3.0     1.000     0.000
  0   116.431     0.029      23.3       1.2      11.0       2.4     1.000     0.000
  0   124.835     0.061      14.7       1.9      10.0       4.0     1.000     0.000
  0   133.597     0.103       5.3       1.5      32.1      18.2     1.000     0.000
  0   141.772     0.206       5.1       2.2      17.5      15.5     0.999     0.000
  2    66.329     0.042      11.9       2.8      23.6       4.6     0.932     0.000
  2    82.586     0.172      22.5       3.3       1.8       1.5     1.000     0.000
  2    90.637     0.039      26.9       2.1       3.0       3.0     1.000     0.000
  2    98.970     0.035      33.3       1.8       1.5       1.8     1.000     0.000
  2   107.168     0.024      23.6       1.8       4.6      23.6     1.000     0.000
  2   115.469     0.057      20.5       1.8       1.9       1.9     1.000     0.000
  2   123.948     0.129      14.7       2.2       3.1       3.1     1.000     0.000
  2   132.747     0.052      10.7       1.1       4.3       4.3     1.000     0.000
  1    79.659     0.013       9.8       2.7     176.1     109.6     0.984     1.000
  1    79.799     0.017      10.9       2.8     142.8      97.1     0.998     1.000
  1    87.279     0.119       9.7       3.8     157.2     110.2     1.000     1.000
  1    87.365     0.011      12.0       4.1     164.8     116.9     1.000     1.000
  1    88.117     0.011      12.7       2.9     130.1      73.2     1.000     1.000
  1    88.279     0.015      13.4       3.0     126.6      64.6     1.000     1.000
  1    95.684     0.011      21.6       2.7      72.5      15.9     1.000     1.000
  1    95.817     0.012      14.0       3.2     140.3      92.7     0.971     1.000
  1    95.919     0.008      12.4       3.0     219.7     123.6     0.998     1.000
  1    96.759     0.008      12.9       3.0     187.8      90.9     1.000     1.000
  1    96.916     0.013      13.2       3.2     162.7      77.0     1.000     1.000
  1   103.902     0.013      30.8       3.5      64.2       9.0     1.000     1.000
  1   104.121     0.014      21.3       3.7      81.2      37.0     1.000     1.000
  1   105.081     0.010      16.4       3.1     171.7      63.8     1.000     1.000
  1   105.318     0.008      12.4       2.8     212.1      88.5     1.000     1.000
  1   111.538     0.015      16.5       3.0     102.6      26.0     1.000     1.000
  1   111.763     0.014      13.7       2.5     106.3      29.4     1.000     1.000
  1   112.755     0.015      16.9       3.4     108.9      38.3     1.000     1.000
  1   112.911     0.013      19.6       4.0      98.4      30.2     1.000     1.000
  1   113.127     0.022       8.4       2.5     192.1     107.5     0.209     1.000
  1   119.754     0.015       9.5       2.1     130.2      64.3     1.000     1.000
  1   119.993     0.013      11.1       2.2     113.0      46.6     1.000     1.000
  1   121.284     0.006      11.6       2.2     103.2      22.3     1.000     0.988
  1   121.412     0.013       8.2       1.9     211.1     111.2     0.942     0.988
  1   123.490     0.004       2.2       1.6       0.0       0.0     0.551     0.464
  1   128.940     0.017       7.7       1.6      86.4      50.0     1.000     1.000
  1   129.107     0.010       4.9       1.5     222.8     127.2     0.419     1.000
  1   130.440     0.008       5.3       1.6     247.9     107.5     0.910     0.959
  1   130.684     0.007       4.2       1.3     289.9     110.8     0.505     0.959
  1   135.593     0.003       1.6       0.9       0.0       0.0     0.829     0.261
  1   136.665     0.004       3.6       0.9     315.5     106.6     0.620     0.868
