version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  9202597
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   113.613     0.239     9.663     0.007     9.710     0.005     1.194     0.010   118.018     0.008    0.0052    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    89.362     0.019      26.2       2.9      33.0      12.1     1.000     0.000
  0    98.682     0.011      39.5       3.1      43.3      11.2     1.000     0.000
  0   108.391     0.009      57.4       3.4      42.1       8.2     1.000     0.000
  0   117.973     0.010      58.1       4.0      36.4       7.3     1.000     0.000
  0   127.723     0.013      36.0       2.7      28.8       7.0     1.000     0.000
  0   137.626     0.040      25.0       1.8       9.6       2.0     1.000     0.000
  0   147.500     0.079      10.7       2.3      19.3      12.9     1.000     0.000
  2    59.088     0.044      13.8       2.9      23.6       5.7     0.972     0.000
  2    69.045     0.179      10.5       4.2      26.1       8.6     0.949     0.000
  2    88.106     0.025      15.1       2.7      20.8      20.8     0.916     0.000
  2    97.418     0.014      36.0       3.2       8.6      26.1     1.000     0.000
  2   107.203     0.011      57.9       3.1       5.7      23.6     1.000     0.000
  2   116.808     0.011      62.1       2.6       5.1       5.1     1.000     0.000
  2   126.550     0.022      37.8       2.1       2.5       2.5     1.000     0.000
  2   136.392     0.032      24.9       1.8       2.5       2.5     1.000     0.000
  2   146.380     0.096      19.4       1.9       1.4       1.4     1.000     0.000
  2   156.711     0.200      13.2       2.3       3.2       3.2     1.000     0.000
  1    92.579     0.002       3.8       1.9       0.0       0.0     0.616     0.321
  1    93.374     0.004      10.4       2.2     339.1     103.0     0.995     0.862
  1    93.906     0.006      20.8       3.6     160.5      89.2     1.000     1.000
  1    94.254     0.015      16.0       3.8     125.2      75.8     1.000     1.000
  1    94.341     0.011      16.8       3.8     140.9      94.4     1.000     1.000
  1    94.894     0.005      11.4       2.4     286.0     116.8     1.000     0.905
  1   100.602     0.003       7.8       1.9     334.1     104.1     0.263     0.871
  1   102.182     0.002       6.6       2.7       0.0       0.0     1.000     0.201
  1   102.933     0.004      14.6       3.7     332.7     106.0     1.000     0.783
  1   103.085     0.006       9.7       2.7     308.5     110.9     0.768     0.783
  1   103.462     0.007      19.8       4.5     188.3     116.8     1.000     0.999
  1   103.590     0.007      30.5       7.0     224.2     126.4     1.000     0.999
  1   103.665     0.010      30.0       6.4     127.0      79.1     1.000     0.999
  1   103.962     0.005      21.3       4.8     304.3     109.0     1.000     0.998
  1   104.077     0.005      34.9       6.9     254.0     107.2     1.000     0.998
  1   104.211     0.008      14.7       4.0     250.2     118.2     0.878     0.998
