version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  7367400
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   103.165     0.377     8.244     0.012     8.212     0.006     0.980     0.015    99.793     0.011    0.0079    0.0011     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    75.668     0.028      16.3       2.0      25.3      11.8     1.000     0.000
  0    83.582     0.019      25.5       1.5      21.3       5.0     1.000     0.000
  0    91.517     0.016      31.3       1.0      18.9       3.5     1.000     0.000
  0    99.832     0.012      34.9       1.2      27.4       5.1     1.000     0.000
  0   108.064     0.017      33.5       1.1      18.2       3.6     1.000     0.000
  0   116.238     0.038      26.4       1.3       8.3       1.7     1.000     0.000
  0   124.649     0.032      19.0       1.6      13.7       3.8     1.000     0.000
  0   132.889     0.060      16.1       1.0       5.1       1.1     1.000     0.000
  0   141.495     0.138      10.8       2.1       5.0       4.9     1.000     0.000
  2    59.596     0.150       9.5       2.9      23.9       1.9     0.989     0.000
  2    82.523     0.039      18.5       2.1       5.4       2.3     1.000     0.000
  2    90.518     0.031      24.6       2.0       3.6       3.6     1.000     0.000
  2    98.830     0.028      31.0       1.9       2.3       5.4     1.000     0.000
  2   107.174     0.038      31.6       1.9       1.9      23.9     1.000     0.000
  2   115.357     0.034      26.0       1.5       2.2       2.2     1.000     0.000
  2   123.855     0.071      21.1       1.1       1.0       1.0     1.000     0.000
  2   132.047     0.050      11.6       1.6       6.6       6.6     1.000     0.000
  1    79.196     0.011      12.7       3.2     166.9     105.4     1.000     1.000
  1    79.359     0.044       9.4       2.9     194.3     114.2     0.872     1.000
  1    80.042     0.009      17.3       1.7      75.9       8.3     1.000     1.000
  1    86.454     0.006      12.9       3.3     286.1     108.8     1.000     1.000
  1    86.528     0.049      10.4       3.1     255.3     105.3     0.992     1.000
  1    87.488     0.008      24.0       2.2      62.0       6.4     1.000     1.000
  1    88.441     0.011      15.8       2.0     109.7      10.7     1.000     1.000
  1    88.528     0.007       8.7       2.0     231.8     105.2     0.209     1.000
  1    89.800     0.002       3.6       1.8       0.0       0.0     0.764     0.559
  1    93.178     0.005       6.8       2.0     339.5     115.0     0.964     1.000
  1    93.274     0.005       8.8       2.2     301.9     116.2     1.000     1.000
  1    94.775     0.022      15.9       4.2     141.3      67.2     1.000     1.000
  1    94.881     0.010      13.9       4.3     195.4     107.7     1.000     1.000
  1    95.823     0.011      20.1       3.9     101.8      57.2     1.000     1.000
  1    95.986     0.011      22.3       3.6      78.5      25.8     1.000     1.000
  1    97.064     0.004      10.3       2.2     303.3     101.3     1.000     0.987
  1    97.144     0.002       4.3       2.4       0.0       0.0     0.996     0.587
  1    97.201     0.056       8.1       2.1     308.0     102.6     1.000     0.987
  1    98.255     0.005       7.0       1.5     307.4      94.5     0.965     0.926
  1   100.830     0.042       4.9       1.6     364.8     101.2     0.508     1.000
  1   100.921     0.005       9.6       2.3     306.0     115.2     1.000     1.000
  1   102.764     0.001       3.5       2.3       0.0       0.0     0.585     0.604
  1   102.813     0.047       9.8       6.7       0.0       0.0     1.000     0.611
  1   102.861     0.001       8.7       3.2       0.0       0.0     1.000     0.604
  1   102.952     0.001      31.2       6.3       0.0       0.0     1.000     0.611
  1   104.147     0.007      42.0       2.8      61.8       4.9     1.000     1.000
  1   105.564     0.009      26.6       4.1     181.0      52.0     1.000     1.000
  1   106.659     0.006       5.3       1.5     309.4      95.8     0.275     0.798
  1   109.954     0.008      12.6       1.3      61.6       9.6     1.000     1.000
  1   111.844     0.012      24.6       3.3      74.4      17.1     1.000     1.000
  1   111.998     0.012      14.4       3.6     171.8     100.6     1.000     1.000
  1   113.083     0.009      30.9       2.6     112.0      11.8     1.000     1.000
  1   120.051     0.011      14.4       2.9     106.0      58.5     1.000     1.000
  1   120.208     0.012      19.6       2.8      81.6      19.7     1.000     1.000
  1   121.470     0.013      20.0       3.0     143.1      37.0     1.000     1.000
  1   121.593     0.007       6.6       2.4     303.1     109.7     0.281     1.000
  1   126.942     0.010       7.0       1.2      97.6      53.8     0.584     0.982
  1   128.890     0.025       9.0       1.7      89.3      51.6     1.000     1.000
  1   129.178     0.015      11.5       1.5      67.7       8.7     1.000     1.000
  1   130.971     0.007       5.5       1.9     306.1     101.6     0.928     1.000
  1   131.082     0.041       5.2       1.6     305.9      99.0     0.875     1.000
  1   136.789     0.018       9.4       1.7      75.3      27.7     1.000     1.000
  1   136.984     0.012       6.8       1.6     120.4      87.5     0.988     1.000
  3    77.002     0.002       3.3       2.2       0.0       0.0     0.526     0.329
  3   117.924     0.015       8.8       1.9     107.9      71.5     1.000     1.000
  3   118.060     0.006       8.2       2.0     273.9     113.7     1.000     1.000
