version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  11600604
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   103.761     0.281     8.936     0.008     8.923     0.006     1.165     0.012    99.990     0.009    0.0033    0.0010     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    57.131     0.158      10.5       3.1      57.7      23.1     0.990     0.000
  0    65.680     0.092       8.2       2.1      59.1      24.4     0.914     0.000
  0    73.780     0.021      16.5       2.4      46.2      18.6     1.000     0.000
  0    82.276     0.027      21.7       2.5      22.1       8.9     1.000     0.000
  0    91.051     0.012      33.2       2.5      37.6       9.6     1.000     0.000
  0   100.041     0.012      45.7       1.7      25.4       4.3     1.000     0.000
  0   108.884     0.012      44.2       2.3      28.0       5.2     1.000     0.000
  0   117.913     0.027      26.6       1.9      13.2       3.2     1.000     0.000
  0   127.163     0.057      17.4       1.6       8.0       2.5     1.000     0.000
  0   136.914     0.082       5.8       1.5      27.1      14.8     1.000     0.000
  0   146.377     0.089       5.5       1.2      18.4      11.5     0.911     0.000
  2    47.168     0.013       9.9       1.8      19.5       5.1     0.944     0.000
  2    89.857     0.018      29.7       2.4       6.7       6.7     1.000     0.000
  2    98.858     0.015      40.2       2.8       5.1      19.5     1.000     0.000
  2   107.762     0.016      42.5       2.5       3.8       3.8     1.000     0.000
  2   116.775     0.032      27.1       1.8       2.5       2.5     1.000     0.000
  2   126.015     0.027      16.5       1.7       8.4       8.4     1.000     0.000
  2   135.471     0.163      12.8       1.8       1.4       1.4     0.996     0.000
  1    77.940     0.018      11.7       3.1     152.9     100.0     0.926     1.000
  1    78.054     0.007       8.2       2.9     323.0     122.3     0.848     1.000
  1    78.289     0.028       8.7       3.0     259.6     122.8     0.304     0.852
  1    78.370     0.005       9.9       2.8     332.3     108.8     0.998     0.852
  1    84.409     0.003       3.5       2.0       0.0       0.0     0.599     0.251
  1    86.247     0.003       8.2       1.6     351.1      92.0     0.985     0.769
  1    86.501     0.034       8.4       2.8     268.0     125.2     0.608     1.000
  1    86.666     0.011      13.3       3.1     146.3      93.3     1.000     1.000
  1    86.829     0.005       9.6       2.8     305.2     115.3     0.354     0.990
  1    87.038     0.006      16.5       3.5     256.3     112.9     1.000     0.990
  1    87.992     0.003       6.0       3.4       0.0       0.0     0.999     0.618
  1    93.768     0.002       4.2       2.1       0.0       0.0     1.000     0.708
  1    94.978     0.006      14.3       3.0     227.8     112.6     1.000     0.941
  1    95.021     0.045       8.0       2.6     325.7     113.6     0.606     0.941
  1    95.505     0.022      27.8       7.1     108.6      74.0     1.000     1.000
  1    95.562     0.011      19.7       8.5     243.0     130.2     1.000     1.000
  1    95.933     0.013      22.2       8.1     150.8      99.8     1.000     1.000
  1    95.953     0.101      12.3       9.7     225.9     130.0     0.738     1.000
  1    96.445     0.004      10.1       2.7     345.6     101.2     1.000     0.905
  1    96.564     0.007      11.1       3.0     264.8     113.7     1.000     0.905
  1    97.900     0.001       3.4       1.7       0.0       0.0     0.682     0.443
  1   103.034     0.005       9.9       2.5     333.4     104.2     1.000     0.896
  1   103.382     0.006      11.7       3.0     282.7     111.5     1.000     0.896
  1   103.773     0.005      11.0       2.5     302.2     110.0     1.000     0.936
  1   104.072     0.030       9.2       2.9     166.3      98.1     0.466     0.936
  1   104.403     0.017       9.0       2.1     232.2     114.9     0.792     0.981
  1   104.589     0.011      40.9       7.0      98.8      38.4     1.000     1.000
  1   104.892     0.006      30.4       6.4     188.0      98.7     1.000     1.000
  1   105.150     0.008      25.2       4.7     117.3      59.4     1.000     1.000
  1   105.584     0.005      10.9       1.9     250.5      94.2     1.000     0.960
  1   106.363     0.001       3.3       0.9       0.0       0.0     0.956     0.539
  1   108.463     0.006       5.7       1.9     346.6      90.1     0.862     0.718
  1   109.902     0.003       3.8       2.4       0.0       0.0     0.876     0.577
  1   112.406     0.027       9.2       2.4     220.6     105.4     0.986     1.000
  1   112.464     0.007       9.1       2.3     269.8     114.4     0.998     1.000
  1   113.197     0.008      30.9       3.9      87.5      87.5     1.000     1.000
  1   113.726     0.008      27.2       2.6      69.4       6.9     1.000     1.000
  1   113.834     0.016      14.3       3.2      82.0      19.8     0.485     1.000
  1   114.485     0.008      15.0       4.9     271.1     106.8     1.000     0.966
  1   115.384     0.008       7.5       2.4     298.4      98.2     0.760     0.907
  1   122.153     0.015      10.9       2.3      91.1      43.4     1.000     1.000
  1   122.341     0.058       7.3       2.2     165.9     104.6     0.497     1.000
  1   122.860     0.009      13.7       2.4     109.7      62.8     1.000     1.000
  3   110.754     0.006      10.8       1.6     147.5     100.0     1.000     1.000
