version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6350696
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   189.012     0.336    14.204     0.006    14.241     0.004     1.709     0.010   189.526     0.008    0.0025    0.0005     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   133.513     0.188       6.1       2.1      45.7      23.3     0.934     0.000
  0   147.240     0.040      10.5       1.5      28.0      13.9     0.999     0.000
  0   161.088     0.012      21.5       1.9      42.4      11.6     1.000     0.000
  0   175.335     0.009      30.4       1.7      45.8       9.2     1.000     0.000
  0   189.532     0.010      37.7       1.5      33.8       5.0     1.000     0.000
  0   203.730     0.015      24.5       1.9      25.9       5.9     1.000     0.000
  0   218.134     0.032      15.8       1.2      12.3       3.4     1.000     0.000
  0   232.700     0.091       9.5       1.3       9.1       4.2     1.000     0.000
  2   105.147     0.018       6.6       1.5      19.3       7.9     0.993     0.000
  2   145.482     0.030      12.2       1.6      14.5       8.4     1.000     0.000
  2   159.336     0.043      14.9       1.4       3.5       3.5     1.000     0.000
  2   173.607     0.013      23.8       2.1       8.4      14.5     1.000     0.000
  2   187.827     0.011      31.2       2.6       7.9      19.3     1.000     0.000
  2   202.033     0.013      26.5       1.9       6.0       6.0     1.000     0.000
  2   216.472     0.036      14.7       1.3       3.7       3.7     1.000     0.000
  1   140.776     0.011       9.0       2.3     177.3     110.9     0.998     1.000
  1   152.132     0.001       2.7       0.9       0.0       0.0     0.997     0.283
  1   153.690     0.006      10.9       2.3     123.3      71.3     1.000     1.000
  1   154.218     0.024       7.6       2.0     139.3      94.8     0.524     1.000
  1   154.444     0.007       6.8       1.8     251.3     119.5     0.981     0.930
  1   154.718     0.027       7.7       2.4     258.0     115.8     0.817     0.806
  1   155.433     0.004       5.7       1.5     363.7      94.3     0.981     0.806
  1   166.477     0.002       5.6       3.0       0.0       0.0     1.000     0.647
  1   167.542     0.006      14.0       3.0     221.9     109.7     1.000     1.000
  1   167.843     0.009       4.6       1.6     265.9     125.8     0.657     0.552
  1   168.116     0.010      17.5       2.9      94.3      40.9     1.000     1.000
  1   168.699     0.008      15.9       2.9     101.9      52.1     1.000     1.000
  1   169.337     0.004       6.2       1.7     357.6      97.6     0.999     1.000
  1   171.428     0.054       6.2       1.8     294.4     106.0     0.576     0.935
  1   173.297     0.002       1.9       0.8       0.0       0.0     0.783     0.230
  1   180.256     0.002      12.2       4.5       0.0       0.0     1.000     0.681
  1   181.095     0.003      12.3       3.9       0.0       0.0     1.000     0.681
  1   182.219     0.005      35.0       7.4     183.2      95.2     1.000     1.000
  1   182.435     0.004       3.8       1.7       0.0       0.0     0.998     0.738
  1   182.636     0.006      31.6       5.2      91.9      44.2     1.000     1.000
  1   183.599     0.004      15.8       3.1     313.9     105.8     1.000     1.000
  1   183.968     0.008       7.2       2.0     287.6     110.7     0.993     0.970
  1   184.369     0.005      11.9       2.6     290.7     106.7     1.000     0.970
  1   186.071     0.004       5.6       1.4     355.1      90.5     0.998     0.819
  1   186.964     0.004       9.2       4.6       0.0       0.0     0.939     0.498
  1   188.528     0.002       4.7       2.0       0.0       0.0     1.000     0.498
  1   191.739     0.003       5.3       1.4     404.9      75.7     1.000     0.999
  1   194.609     0.003       8.9       1.7     395.8      73.6     1.000     0.965
  1   195.398     0.004      19.1       3.6     271.9     101.6     1.000     0.965
  1   196.580     0.010      27.6       3.4      71.3      18.5     1.000     1.000
  1   196.965     0.006      31.5       6.1     123.3      68.6     1.000     1.000
  1   198.389     0.008       8.5       2.2     253.6     100.5     0.938     0.830
  1   198.782     0.004       6.1       1.7     356.5      97.0     0.997     0.830
  1   199.203     0.003       9.1       1.9     364.0      89.0     1.000     0.830
  1   201.381     0.003       7.6       1.4     389.8      76.3     1.000     0.826
  1   205.571     0.004       5.3       1.2     307.9     113.8     0.972     0.786
  1   207.971     0.005       4.7       1.2     311.1     104.8     0.439     0.983
  1   208.822     0.009       6.9       1.8     234.8     103.6     0.697     0.983
  1   210.608     0.010      20.1       2.6      73.8      21.3     1.000     1.000
  1   210.954     0.015      15.7       2.2      69.8      18.6     1.000     1.000
  1   212.281     0.011       9.0       2.2     215.2      93.9     1.000     0.984
  1   213.070     0.006       8.6       1.9     267.8     102.4     1.000     0.984
  1   221.606     0.008       3.5       1.3     298.5     125.6     0.997     0.718
  1   225.832     0.030       8.6       1.5      65.9      11.5     0.925     1.000
  1   227.898     0.006       5.2       1.4     306.0      98.5     0.999     0.942
  3   178.452     0.023       9.8       1.7      64.9      16.7     0.795     0.931
  3   192.658     0.014      12.5       1.9      68.7      26.5     1.000     0.999
