version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  2305992
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.940     0.235     8.884     0.008     8.908     0.004     1.155     0.010    99.677     0.007    0.0046    0.0007     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    64.690     0.028      13.3       2.7      71.5      18.6     1.000     0.000
  0    73.510     0.011      21.5       3.0      70.2      17.0     1.000     0.000
  0    81.945     0.014      29.2       3.2      39.5      15.4     1.000     0.000
  0    90.804     0.011      44.4       2.5      39.5       8.0     1.000     0.000
  0    99.694     0.008      65.1       1.7      37.3       5.5     1.000     0.000
  0   108.535     0.012      50.1       2.1      27.6       4.7     1.000     0.000
  0   117.647     0.022      29.4       2.2      17.0       4.0     1.000     0.000
  0   126.853     0.047      14.7       1.8      14.7       6.0     1.000     0.000
  2    80.781     0.012      26.7       3.3      18.1       8.1     1.000     0.000
  2    89.603     0.017      36.6       3.0       6.8       6.8     1.000     0.000
  2    98.563     0.013      50.0       4.4       8.1      18.1     1.000     0.000
  2   107.423     0.025      43.4       2.5       2.0       2.0     1.000     0.000
  2   116.440     0.041      30.8       1.9       1.6       1.6     1.000     0.000
  2   125.632     0.076      17.6       1.9       2.2       2.2     1.000     0.000
  2   134.908     0.126       7.8       1.9      14.3      14.3     0.914     0.000
  1    77.910     0.010      15.7       4.1     296.9     110.2     1.000     0.932
  1    85.566     0.002       7.1       3.4       0.0       0.0     1.000     0.484
  1    86.042     0.008       8.3       3.9       0.0       0.0     0.997     0.677
  1    86.070     0.002      10.5       5.2       0.0       0.0     1.000     0.677
  1    86.468     0.005      33.2       5.8     217.2      98.1     1.000     1.000
  1    86.667     0.020      13.2       4.3     232.6     123.2     0.857     1.000
  1    86.856     0.012      14.4       5.5     210.1     117.3     0.939     0.989
  1    87.363     0.004      19.9       3.8     287.9     103.4     1.000     0.947
  1    93.342     0.002       4.4       1.1       0.0       0.0     0.998     0.618
  1    93.980     0.001       9.8       5.5       0.0       0.0     1.000     0.138
  1    95.167     0.006      33.0       4.7     123.3      48.6     1.000     1.000
  1    95.357     0.007      17.8       4.2     240.0     116.3     1.000     1.000
  1    95.472     0.008      16.4       4.3     230.7     119.2     0.753     1.000
  1    95.609     0.006      39.6       6.5     152.1      72.4     1.000     1.000
  1    96.149     0.008      22.5       8.3     312.8     101.4     1.000     0.903
  1    96.785     0.004      17.6       3.6     349.2      91.6     1.000     0.827
  1    97.471     0.003       8.3       3.5       0.0       0.0     1.000     0.701
  1    98.172     0.002       6.1       2.2       0.0       0.0     1.000     0.675
  1   102.613     0.006      12.6       3.7     303.6     108.2     1.000     0.907
  1   102.859     0.006      10.6       2.9     303.5     103.8     0.998     0.907
  1   103.359     0.004      19.1       3.9     312.1     107.1     1.000     0.988
  1   104.025     0.005      46.8       7.3     167.3      69.4     1.000     1.000
  1   104.194     0.005      13.5       3.4     329.9     103.9     1.000     1.000
  1   104.521     0.004      55.3       7.5     153.2      61.5     1.000     1.000
  1   105.168     0.002      22.6       3.1     382.7      75.2     1.000     0.934
  1   106.763     0.003       5.6       3.1       0.0       0.0     0.705     0.666
  1   106.846     0.015       4.3       2.5       0.0       0.0     0.516     0.666
  1   108.715     0.002       3.3       1.9       0.0       0.0     0.284     0.357
  1   111.128     0.001       3.9       0.6       0.0       0.0     1.000     0.554
  1   112.011     0.004      12.3       2.5     326.4     101.1     1.000     0.910
  1   112.839     0.007      25.1       3.4      98.2      36.5     1.000     1.000
  1   113.377     0.009      24.5       4.9     140.7      85.8     1.000     1.000
  1   113.495     0.018      19.7       4.4      95.7      53.5     1.000     1.000
  1   114.120     0.004      15.6       2.9     276.4     100.6     1.000     0.822
  1   121.112     0.004       9.9       1.8     292.9      98.1     1.000     0.965
  1   121.926     0.010      13.7       3.0     137.1      87.9     1.000     1.000
  1   122.052     0.007      14.8       3.4     205.2     109.2     1.000     1.000
  1   122.668     0.013      12.6       4.1     136.2      86.5     1.000     0.999
  1   123.569     0.005       7.9       1.8     283.3     108.3     0.984     0.803
  1   124.631     0.004       7.3       1.6     338.4      95.9     1.000     0.774
  3   101.497     0.006      13.1       1.4     111.9      46.4     1.000     0.986
