version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8957944
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   114.338     0.292     9.483     0.009     9.507     0.005     1.150     0.012   115.640     0.009    0.0050    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    68.974     0.161       8.1       2.9      45.1      25.2     0.962     0.000
  0    78.414     0.044      13.4       2.1      27.7      14.3     1.000     0.000
  0    87.578     0.030      14.9       2.0      30.9      12.5     1.000     0.000
  0    96.706     0.016      26.0       2.1      26.9       7.4     1.000     0.000
  0   106.194     0.013      34.9       1.9      28.3       5.2     1.000     0.000
  0   115.644     0.015      40.6       1.7      20.0       3.5     1.000     0.000
  0   125.136     0.012      33.5       1.8      30.2       6.0     1.000     0.000
  0   134.798     0.033      20.0       1.5      11.6       2.9     1.000     0.000
  0   144.690     0.200       6.7       2.4      23.8      17.6     1.000     0.000
  2    86.411     0.012      13.9       2.2      19.0       6.6     1.000     0.000
  2    95.484     0.024      23.5       2.0       5.9       5.9     1.000     0.000
  2   105.033     0.014      31.2       2.5       6.6      19.0     1.000     0.000
  2   114.489     0.018      38.2       2.2       3.5       3.5     1.000     0.000
  2   123.973     0.021      32.0       1.8       2.5       2.5     1.000     0.000
  2   133.687     0.034      23.7       1.3       1.9       1.9     1.000     0.000
  2   143.353     0.085      13.7       1.8       4.0       4.0     1.000     0.000
  1    83.289     0.009      12.7       3.3     182.9     110.2     1.000     1.000
  1    83.686     0.002       3.6       1.5       0.0       0.0     0.252     0.699
  1    91.523     0.008       5.1       2.7       0.0       0.0     0.862     0.398
  1    91.674     0.002       5.3       3.2       0.0       0.0     0.998     0.398
  1    92.015     0.011      10.0       3.0     194.2     121.4     0.974     1.000
  1    92.138     0.028      10.7       2.9     126.3      87.3     0.989     1.000
  1    92.442     0.004      14.0       1.9      92.7      29.4     1.000     1.000
  1    92.965     0.009       6.9       1.6     246.4     119.7     0.503     0.882
  1    93.562     0.004       4.1       2.6       0.0       0.0     0.942     0.494
  1   100.481     0.004       9.4       2.5     341.6     103.4     0.983     0.803
  1   100.512     0.004      10.8       2.5     343.2      99.9     1.000     0.803
  1   101.167     0.009      13.4       4.2     223.7     112.8     1.000     0.973
  1   101.652     0.005      31.0       5.0     192.7      92.9     1.000     1.000
  1   101.710     0.008      16.7       3.9     225.2     119.3     0.997     1.000
  1   102.204     0.003      19.6       3.4     338.5      92.4     1.000     0.935
  1   102.926     0.008       9.3       3.2     317.2      97.0     1.000     0.808
  1   105.299     0.002       3.9       1.7       0.0       0.0     0.999     0.290
  1   108.583     0.004       7.7       2.1     336.3     106.8     0.999     1.000
  1   110.276     0.004      17.5       3.6     307.0     104.3     1.000     1.000
  1   110.377     0.004       9.9       2.6     344.5     101.9     1.000     1.000
  1   110.999     0.007      39.6       3.9      74.1      16.7     1.000     1.000
  1   111.508     0.007      22.5       4.7     177.1      96.5     1.000     1.000
  1   111.609     0.064       9.8       4.4     190.3     112.7     0.758     1.000
  1   112.274     0.006       9.4       2.3     307.4     104.0     1.000     0.837
  1   112.417     0.003       8.5       2.1     371.1      90.9     1.000     0.837
  1   113.336     0.002       3.8       2.0       0.0       0.0     0.949     0.624
  1   117.242     0.002       4.7       2.2       0.0       0.0     1.000     0.647
  1   118.244     0.003       4.7       1.0     362.5      92.0     0.901     0.787
  1   119.006     0.011       6.3       2.0     288.4     112.9     0.371     0.960
  1   119.257     0.004      13.2       2.8     321.6     102.9     1.000     0.960
  1   119.952     0.010      15.6       3.1     108.3      68.2     1.000     1.000
  1   120.134     0.008      18.7       3.5     117.4      68.2     1.000     1.000
  1   120.604     0.005      29.6       6.5     246.5     117.4     1.000     1.000
  1   120.734     0.012      31.8       4.5      72.6      21.3     1.000     1.000
  1   121.344     0.007       9.8       2.4     258.3     104.8     1.000     0.882
  1   121.616     0.004       7.4       1.8     350.3      96.3     1.000     0.882
  1   122.355     0.004       7.4       2.0     348.2      98.0     1.000     0.803
  1   122.673     0.005       6.8       1.8     335.5      98.4     0.998     0.803
  1   127.998     0.004       7.5       1.8     349.2      98.2     1.000     0.826
  1   128.424     0.015       6.0       1.6     315.7     109.5     0.901     0.826
  1   129.131     0.007      10.6       2.4     208.9     104.9     1.000     1.000
  1   129.502     0.007      13.8       3.0     172.3      88.4     1.000     1.000
  1   129.976     0.007      16.7       2.1      62.2       7.8     1.000     1.000
  1   130.308     0.012      12.9       1.8      73.9      20.2     1.000     1.000
  1   130.720     0.007       8.0       2.0     240.7     116.0     0.992     0.909
  1   138.397     0.005       4.4       1.2     307.7     106.6     0.211     0.907
  1   139.587     0.025      10.3       1.8      67.8      14.2     1.000     0.994
  1   139.881     0.011       8.0       1.7     121.2      84.7     0.998     0.994
  1   148.894     0.005       3.8       1.0     319.9     109.7     0.451     0.887
  1   149.703     0.007       6.8       1.0      86.8      30.0     1.000     1.000
  1   152.873     0.004       4.5       0.9     317.9      98.2     0.997     0.913
  3   108.199     0.021      11.9       2.2      80.1      45.8     1.000     1.000
  3   127.245     0.006      12.6       2.7     193.2     113.8     1.000     1.000
