version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8475025
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   112.931     0.254     9.620     0.009     9.587     0.007     1.224     0.012   107.892     0.008    0.0063    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    79.657     0.013      16.8       2.4      59.8      18.6     1.000     0.000
  0    88.892     0.033      21.4       2.1      17.4       5.5     1.000     0.000
  0    98.274     0.018      27.7       2.3      25.8       7.1     1.000     0.000
  0   107.935     0.008      48.4       1.4      38.3       6.2     1.000     0.000
  0   117.471     0.012      44.6       2.4      28.4       5.2     1.000     0.000
  0   127.176     0.019      28.3       1.9      17.8       3.8     1.000     0.000
  0   137.093     0.041      16.9       1.7      11.6       4.0     1.000     0.000
  2    87.676     0.022      15.7       2.4      20.7       5.8     1.000     0.000
  2    96.974     0.020      24.7       2.3       7.6       7.6     1.000     0.000
  2   106.685     0.018      33.2       2.6       5.8      20.7     1.000     0.000
  2   116.283     0.014      43.5       2.6       4.7       4.7     1.000     0.000
  2   125.995     0.025      28.8       1.7       2.5       2.5     1.000     0.000
  2   135.897     0.053      20.6       1.6       2.0       2.0     1.000     0.000
  2   155.371     0.215       4.6       1.4      12.3      12.3     0.989     0.000
  1    84.628     0.006      12.8       3.3     284.6     115.7     1.000     1.000
  1    84.718     0.031       9.0       3.0     276.9     123.0     0.597     1.000
  1    92.561     0.006       5.0       2.7       0.0       0.0     0.800     0.729
  1    93.157     0.008      11.3       3.6     277.2     110.6     1.000     0.878
  1    93.633     0.062      15.0       8.2     240.8     116.4     1.000     0.985
  1    93.653     0.012      17.5       6.8     236.3     122.6     1.000     0.985
  1    94.043     0.049       8.2       3.6     322.8     115.1     0.492     0.802
  1    94.082     0.006      13.9       3.7     308.5     112.4     1.000     0.802
  1    94.650     0.002       5.6       2.1       0.0       0.0     1.000     0.683
  1    94.678     0.013       3.6       1.8       0.0       0.0     0.269     0.683
  1   101.634     0.002       5.5       2.7       0.0       0.0     1.000     0.426
  1   101.740     0.004       5.0       2.7       0.0       0.0     0.659     0.426
  1   102.360     0.002       8.3       2.6       0.0       0.0     1.000     0.468
  1   102.472     0.003       6.6       2.7       0.0       0.0     1.000     0.468
  1   103.024     0.003      23.1       5.3     366.2      92.1     1.000     1.000
  1   103.089     0.011      24.0       4.4      97.8      53.6     1.000     1.000
  1   103.501     0.006      19.5       4.7     273.2     113.3     1.000     1.000
  1   103.603     0.006      28.8       5.8     207.9     101.6     1.000     1.000
  1   104.130     0.004      16.9       3.2     353.4      92.4     1.000     1.000
  1   104.260     0.004      13.7       3.0     359.8      91.8     1.000     1.000
  1   104.882     0.001       5.2       2.1       0.0       0.0     1.000     0.082
  1   105.039     0.004       6.2       2.8       0.0       0.0     0.995     0.082
  1   105.679     0.003       5.6       3.3       0.0       0.0     1.000     0.677
  1   106.480     0.003       4.9       2.9       0.0       0.0     0.948     0.632
  1   106.850     0.004       4.2       2.2       0.0       0.0     0.413     0.632
  1   110.799     0.010       8.6       2.5     292.3     105.3     0.972     0.948
  1   111.049     0.008       7.8       2.6     283.6     106.1     0.619     0.948
  1   111.676     0.003      19.9       3.6     383.2      80.3     1.000     0.932
  1   111.928     0.005      16.9       3.5     286.5     105.1     1.000     0.932
  1   112.479     0.004      39.4       8.0     261.8     109.6     1.000     1.000
  1   112.666     0.005      40.7       8.4     247.8     108.1     1.000     1.000
  1   113.048     0.006      27.3       5.8     206.4     104.8     1.000     1.000
  1   113.200     0.009      25.6       5.0     115.6      65.4     1.000     1.000
  1   113.752     0.003      17.6       3.4     354.5      91.9     1.000     0.966
  1   114.027     0.003      14.3       2.7     384.6      79.9     1.000     0.966
  1   114.655     0.002       7.0       3.1       0.0       0.0     1.000     0.122
  1   114.964     0.003       4.5       2.9       0.0       0.0     0.938     0.122
  1   116.583     0.001       2.7       0.8       0.0       0.0     0.272     0.618
  1   118.601     0.001       4.6       3.0       0.0       0.0     0.997     0.212
  1   118.992     0.003       5.8       3.0       0.0       0.0     0.999     0.212
  1   120.033     0.003       2.9       1.8       0.0       0.0     0.708     0.334
  1   120.675     0.001       5.9       2.6       0.0       0.0     1.000     0.446
  1   121.074     0.004       9.4       2.9       0.0       0.0     1.000     0.446
  1   121.677     0.004      11.8       2.6     347.4      98.4     1.000     1.000
