version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6058941
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    99.815     0.315     9.213     0.008     9.275     0.006     1.232     0.012   103.169     0.010    0.0070    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    67.000     0.054      12.4       2.9      63.8      24.1     0.999     0.000
  0    75.918     0.030      18.9       2.8      32.2      15.5     1.000     0.000
  0    84.735     0.016      32.8       3.0      32.5      10.4     1.000     0.000
  0    94.002     0.012      45.3       3.2      33.8       7.4     1.000     0.000
  0   103.133     0.011      50.6       3.6      35.1       7.9     1.000     0.000
  0   112.457     0.017      37.0       2.5      22.5       5.0     1.000     0.000
  0   121.859     0.043      17.4       2.3      15.7       7.9     1.000     0.000
  2    83.434     0.015      27.0       3.2      17.7       8.4     1.000     0.000
  2    92.734     0.013      43.4       3.5       8.4      17.7     1.000     0.000
  2   101.900     0.014      51.6       3.2       5.0       5.0     1.000     0.000
  2   111.250     0.028      33.1       2.3       2.7       2.7     1.000     0.000
  2   120.799     0.063      19.6       2.4       3.9       3.9     1.000     0.000
  1    72.673     0.002       5.8       3.8       0.0       0.0     0.826     0.541
  1    79.027     0.005       5.0       3.2       0.0       0.0     0.616     0.531
  1    79.722     0.002       6.7       3.2       0.0       0.0     0.971     0.617
  1    80.139     0.005      17.7       4.0     269.5     112.0     1.000     0.971
  1    80.314     0.027      11.6       3.8     223.8     125.8     0.616     0.971
  1    80.514     0.005      17.6       4.2     288.5     112.8     1.000     1.000
  1    80.663     0.009      19.3       4.5     184.4     109.0     1.000     1.000
  1    80.879     0.007       9.6       2.9     310.4     114.7     0.614     1.000
  1    81.062     0.010      12.2       3.5     263.5     113.8     0.945     1.000
  1    88.953     0.005      17.6       4.8     327.3     105.8     1.000     0.861
  1    89.366     0.011      24.0       5.8     190.5     107.3     1.000     1.000
  1    89.439     0.007      22.3       5.8     265.6     121.5     1.000     1.000
  1    89.778     0.007      19.9       4.9     246.6     114.5     1.000     1.000
  1    89.845     0.004      22.2       5.0     346.4      97.7     1.000     1.000
  1    90.267     0.011       5.2       2.9       0.0       0.0     0.956     0.653
  1    90.345     0.004      11.4       4.6       0.0       0.0     1.000     0.653
  1    90.928     0.007       9.5       3.3     338.4      98.6     0.899     0.823
  1    92.144     0.006      10.7       3.4     344.6      90.9     1.000     0.758
  1    93.410     0.008       8.8       3.2     329.6      92.9     0.539     0.793
  1    95.396     0.005      11.7       2.9     296.9     114.6     1.000     0.898
  1    97.437     0.006       8.9       4.3       0.0       0.0     1.000     0.671
  1    98.108     0.011      22.6       6.1     332.7      91.9     0.970     0.867
  1    98.667     0.002      41.5       5.8     337.7      89.5     1.000     0.920
  1    99.127     0.011      17.0       8.0     293.1     122.7     0.963     0.960
  1    99.171     0.024      30.1       7.6     232.3     109.6     1.000     0.960
  1    99.765     0.007      12.2       4.0     329.6     107.6     1.000     1.000
  1    99.819     0.030      14.1       4.2     287.4     110.3     1.000     1.000
  1   100.470     0.001       8.2       1.8       0.0       0.0     1.000     0.553
  1   101.299     0.002       5.8       3.8       0.0       0.0     0.967     0.675
  1   102.051     0.005       8.0       2.4     353.4      93.2     0.990     0.809
  1   105.952     0.005       5.0       2.5       0.0       0.0     0.309     0.336
  1   106.101     0.002       8.1       4.2       0.0       0.0     1.000     0.336
  1   106.909     0.005      12.2       2.4     274.4     106.7     1.000     0.914
  1   107.507     0.009      20.3       4.4     148.2      94.8     1.000     1.000
  1   107.645     0.006      26.5       5.5     228.3     110.3     1.000     1.000
  1   108.074     0.011      18.5       2.8      80.9      16.7     0.999     1.000
  1   108.187     0.006      28.0       2.7      85.6      17.3     1.000     1.000
  1   108.718     0.008      13.2       3.3     246.0     105.9     1.000     0.988
  1   108.886     0.005      19.1       4.1     290.3     105.0     1.000     0.988
  1   109.542     0.004      11.6       2.9     338.4      97.8     1.000     0.897
  1   116.014     0.009       8.3       2.6     269.2     118.7     0.620     0.936
  1   116.328     0.007      12.7       3.1     251.6     114.1     1.000     0.936
  1   116.922     0.010      18.3       3.2      94.0      46.9     1.000     1.000
  1   117.166     0.018      12.9       2.9     114.5      76.7     0.998     1.000
  1   117.731     0.007      12.8       1.4      83.7      10.5     0.979     1.000
  1   118.326     0.005      11.9       2.6     281.9     106.3     1.000     0.966
  3    95.681     0.018       9.2       2.8     216.9     135.6     0.254     0.898
  3   114.184     0.017      10.7       2.7     154.0     103.7     0.956     1.000
  3   114.411     0.008       9.6       2.9     238.5     129.3     0.966     1.000
