version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8310792
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   113.388     0.789     8.261     0.018     8.258     0.009     0.940     0.006   116.019     0.014    0.0013    0.0010     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    83.607     0.040      13.8       1.5      16.0       6.8     1.000     0.000
  0    91.489     0.036      12.0       2.2      32.5      19.3     1.000     0.000
  0    99.519     0.027      16.8       1.5      18.8       6.0     1.000     0.000
  0   107.785     0.039      20.2       1.3       9.5       2.6     1.000     0.000
  0   115.992     0.023      21.2       1.1      14.7       3.1     1.000     0.000
  0   124.242     0.046      17.1       1.5      10.2       2.5     1.000     0.000
  0   132.573     0.022      10.9       1.7      18.5       9.9     1.000     0.000
  0   141.062     0.123      11.4       2.5       7.8       7.2     1.000     0.000
  2    90.858     0.105      14.6       2.5       6.2       4.9     1.000     0.000
  2    98.660     0.081      13.6       1.9       3.9       3.9     1.000     0.000
  2   106.850     0.039      17.4       1.7       4.9       6.2     1.000     0.000
  2   115.143     0.035      16.7       1.4       3.5       3.5     1.000     0.000
  2   123.421     0.058      16.6       1.6       2.4       2.4     1.000     0.000
  2   131.787     0.149      13.3       1.6       1.4       1.4     1.000     0.000
  2   148.597     0.177       8.4       1.2       3.4       3.4     1.000     0.000
  1   103.685     0.012       9.6       1.9      71.8      21.5     0.948     0.989
  1   111.832     0.014      10.8       1.8      66.0      14.1     1.000     1.000
  1   112.262     0.017       7.7       1.8     112.0      83.2     0.251     1.000
  1   119.985     0.079       7.4       1.7      87.9      49.9     0.551     1.000
  1   120.487     0.021       8.4       1.7      80.5      37.8     0.999     1.000
  1   128.444     0.015      13.2       2.0      60.8       8.2     1.000     1.000
  1   128.866     0.025       8.2       1.7      78.6      42.8     0.999     1.000
  1   144.627     0.004       2.8       0.7     297.2     106.1     0.762     0.669
  1   149.062     0.003       1.6       0.8       0.0       0.0     0.427     0.550
