version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5016549
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.123     0.275     8.714     0.009     8.681     0.005     1.126     0.012    97.187     0.008    0.0053    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    79.955     0.025      23.4       2.1      20.3       6.0     1.000     0.000
  0    88.484     0.016      30.2       2.1      25.2       6.6     1.000     0.000
  0    97.218     0.008      45.1       1.5      40.8       6.6     1.000     0.000
  0   105.858     0.015      38.9       1.3      18.9       3.2     1.000     0.000
  0   114.642     0.021      27.6       1.8      17.2       3.7     1.000     0.000
  0   123.600     0.048      17.2       1.5       9.2       2.5     1.000     0.000
  0   141.046     0.157       5.4       1.2      30.9      14.5     0.997     0.000
  2    70.487     0.024      11.7       2.4      23.8       3.3     0.978     0.000
  2    78.813     0.030      19.4       2.1       8.1       4.0     1.000     0.000
  2    87.279     0.031      27.3       2.1       3.3       3.3     1.000     0.000
  2    96.060     0.019      35.4       2.5       4.0       8.1     1.000     0.000
  2   104.772     0.020      35.0       2.2       3.3      23.8     1.000     0.000
  2   113.529     0.025      29.1       1.6       2.5       2.5     1.000     0.000
  2   122.576     0.039      16.1       1.6       4.5       4.5     1.000     0.000
  2   131.438     0.145      12.5       2.0       4.5       4.5     1.000     0.000
  1    83.305     0.003       4.4       2.7       0.0       0.0     0.792     0.642
  1    83.760     0.005      10.8       2.4     284.1     116.7     1.000     0.951
  1    84.170     0.007      11.7       3.2     247.3     115.9     1.000     0.977
  1    84.399     0.005      10.6       2.8     314.5     119.6     0.533     1.000
  1    84.524     0.015      20.1       2.9      70.4      14.8     1.000     1.000
  1    84.924     0.007      12.5       3.2     240.8     111.5     1.000     0.975
  1    90.962     0.010       6.8       2.4     232.8     126.4     0.861     0.774
  1    91.353     0.006       8.3       2.3     316.8     316.8     0.998     0.797
  1    92.465     0.003      18.1       2.4     241.5      93.0     1.000     0.989
  1    92.735     0.009      19.4       4.5     171.6     104.5     1.000     1.000
  1    92.920     0.007      35.3       6.2     134.4      73.0     1.000     1.000
  1    93.105     0.009      22.7       5.0     151.9      94.6     1.000     1.000
  1    93.335     0.007      23.1       3.9     126.6      59.8     1.000     1.000
  1    93.557     0.008      11.2       2.9     252.8     119.6     1.000     1.000
  1    93.865     0.011       6.1       2.1     331.1     108.4     0.405     0.783
  1    94.124     0.008      10.2       2.8     249.6     105.5     0.994     0.783
  1    96.275     0.005       7.8       2.4     337.4      92.3     1.000     0.783
  1    99.323     0.006       5.4       1.8     325.4     117.4     0.232     1.000
  1    99.672     0.005       6.1       1.8     328.1     108.0     0.999     0.748
  1   100.356     0.049       6.9       2.1     297.4     109.3     0.534     0.843
  1   100.710     0.013      11.4       2.9     176.4     105.1     1.000     1.000
  1   101.027     0.006       9.4       2.3     276.5     115.8     1.000     1.000
  1   101.336     0.006      21.7       4.7     198.4     104.8     1.000     1.000
  1   101.569     0.005      28.0       6.0     241.3     112.8     1.000     1.000
  1   101.794     0.011      29.0       4.3      78.0      29.4     1.000     1.000
  1   102.017     0.008      16.3       3.2     161.6      86.6     1.000     1.000
  1   102.100     0.011       9.7       2.9     254.3     124.1     0.216     1.000
  1   102.300     0.004      13.2       3.1     303.1     109.3     1.000     1.000
  1   102.646     0.007      15.5       2.9     182.2      78.2     1.000     1.000
  1   103.365     0.004       6.5       1.6     344.6      96.9     0.986     0.867
  1   108.340     0.009       7.7       2.1     263.6     118.6     0.264     0.997
  1   108.486     0.002       3.4       1.8       0.0       0.0     0.664     0.614
  1   108.811     0.005       4.7       2.0       0.0       0.0     0.919     0.614
  1   109.275     0.008       7.9       2.2     266.4     120.5     0.419     1.000
  1   109.591     0.006      18.5       3.7     203.1     100.9     1.000     1.000
  1   109.879     0.011      12.6       2.9     151.7      85.9     1.000     1.000
  1   110.211     0.008      24.2       3.3      81.0      31.1     1.000     1.000
  1   110.473     0.011      19.5       3.0      81.8      33.2     1.000     1.000
  1   110.767     0.009      16.3       2.9     121.2      59.3     1.000     1.000
  1   111.023     0.009      10.6       2.6     190.0     112.8     1.000     1.000
  1   111.495     0.008       9.2       2.4     234.6     102.2     0.951     0.993
  1   111.812     0.006       6.8       1.9     303.8     105.8     0.305     0.993
  1   117.807     0.005       8.3       1.3     210.0      84.4     1.000     0.968
  1   118.654     0.008      12.4       1.6      86.3      15.5     1.000     1.000
  1   119.372     0.017      13.4       2.1      65.8       8.7     1.000     1.000
  3    98.990     0.008      10.4       2.4     187.1     117.0     1.000     1.000
  3   107.705     0.027      10.1       2.1      77.8      44.3     0.447     0.997
