version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5793427
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   104.390     0.395     8.879     0.008     8.840     0.005     1.097     0.012    99.279     0.009    0.0072    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    73.253     0.096       9.7       2.7      40.0      23.1     0.980     0.000
  0    81.751     0.012      24.1       2.5      51.5      16.1     1.000     0.000
  0    90.382     0.014      29.6       1.4      26.6       5.8     1.000     0.000
  0    99.322     0.010      41.3       1.2      31.7       5.1     1.000     0.000
  0   108.134     0.013      38.8       1.3      24.0       3.6     1.000     0.000
  0   117.092     0.020      26.9       1.6      17.3       3.9     1.000     0.000
  0   126.180     0.042      16.6       1.5      11.1       3.3     1.000     0.000
  2    63.121     0.064       9.5       2.4      21.2      11.1     0.996     0.000
  2    80.686     0.037      17.6       2.1       8.0      15.1     1.000     0.000
  2    89.245     0.025      15.9       2.1      15.1       8.0     1.000     0.000
  2    98.201     0.012      32.5       3.0      11.1      21.2     1.000     0.000
  2   107.056     0.018      32.6       2.2       3.9       3.9     1.000     0.000
  2   115.992     0.028      25.9       1.7       2.6       2.6     1.000     0.000
  2   125.104     0.048      19.0       1.5       2.1       2.1     1.000     0.000
  2   134.308     0.160      12.9       2.4       4.5       4.5     1.000     0.000
  1    94.873     0.012      10.6       2.5     122.4      84.1     0.838     1.000
  1    95.120     0.008      11.5       2.1     136.4      93.8     1.000     1.000
  1   103.723     0.011      16.9       2.2      69.7      17.1     1.000     1.000
  1   103.891     0.013       8.2       2.2     185.1     121.7     0.230     1.000
  1   104.099     0.006       6.4       1.7     281.7     118.1     0.235     1.000
  1   104.179     0.008       8.9       1.8     112.6      46.3     0.929     1.000
  1   112.188     0.007       7.9       1.5     185.7     103.8     1.000     1.000
  1   112.625     0.011      13.6       2.5      88.5      52.1     1.000     1.000
  1   112.812     0.037       7.6       2.4     182.3     124.7     0.664     1.000
  1   113.078     0.087       5.8       2.1     244.3     121.5     0.514     1.000
  1   113.164     0.008       7.3       2.3     248.4     130.0     1.000     1.000
  1   122.254     0.003       4.8       1.1     330.0     119.2     0.817     0.789
  1   122.804     0.002       2.8       2.2       0.0       0.0     0.537     0.409
  1   131.106     0.004       5.0       0.7     232.5     103.2     0.998     0.893
  3   101.166     0.011      12.3       3.9     162.1     101.7     1.000     0.995
  3   110.046     0.006      11.1       1.3     102.8      39.9     1.000     0.996
