version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  9273827
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   107.883     0.469     8.648     0.009     8.659     0.005     1.055     0.012   105.400     0.008    0.0009    0.0006     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    79.925     0.018      15.4       2.0      42.3      18.0     1.000     0.000
  0    88.153     0.028      21.9       1.7      15.6       3.9     1.000     0.000
  0    96.732     0.014      28.6       1.2      24.7       4.7     1.000     0.000
  0   105.422     0.009      35.3       0.8      31.6       4.5     1.000     0.000
  0   114.027     0.014      31.2       0.8      21.8       3.6     1.000     0.000
  0   122.747     0.024      22.7       1.2      13.7       3.0     1.000     0.000
  0   131.634     0.041      14.9       1.5      11.7       3.9     1.000     0.000
  0   140.661     0.066       7.0       1.5      25.9      18.2     1.000     0.000
  2    71.333     0.036      10.9       2.1      22.6       2.5     1.000     0.000
  2    87.001     0.025      17.0       1.9      10.1       5.6     1.000     0.000
  2    95.623     0.028      21.7       1.9       4.7       4.7     1.000     0.000
  2   104.389     0.018      24.9       2.0       5.6      10.1     1.000     0.000
  2   113.016     0.028      25.7       1.7       2.5      22.6     1.000     0.000
  2   121.696     0.038      19.6       1.5       2.6       2.6     1.000     0.000
  2   130.814     0.051      14.6       1.6       3.6       3.6     1.000     0.000
  2   139.513     0.087      10.0       1.5       5.2       5.2     1.000     0.000
  2   148.693     0.079       4.6       0.9      13.7      13.7     1.000     0.000
  1   101.109     0.014       8.8       2.2     120.9      86.9     0.730     1.000
  1   117.385     0.007       6.9       1.8     258.2     111.7     0.999     0.997
  1   117.796     0.036      10.6       3.0     147.2      60.2     0.995     0.997
  1   118.701     0.007       7.7       1.4     101.2      46.7     0.948     0.999
  1   124.915     0.009       4.9       1.5     230.1     126.7     0.997     0.914
  1   127.489     0.009       5.1       1.5     205.9     117.0     0.989     0.936
  1   135.501     0.015       4.9       1.4     193.7     111.7     0.727     1.000
  1   135.743     0.010       5.3       1.5     188.0     116.7     0.932     1.000
  3   107.279     0.067       6.0       2.2     196.5     123.1     0.371     1.000
  3   107.361     0.008       6.2       2.0     271.2     124.7     0.876     1.000
  3   133.747     0.012       3.0       1.3     254.9     134.8     0.298     0.450
