version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5722012
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    51.516     0.302     5.108     0.008     5.047     0.006     0.724     0.014    50.648     0.010    0.0099    0.0019     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    35.782     0.012      29.6       4.6      68.8      18.9     1.000     0.000
  0    40.739     0.018      36.6       4.7      44.3      16.5     1.000     0.000
  0    45.561     0.013      55.0       3.6      39.9      10.7     1.000     0.000
  0    50.684     0.015      57.7       2.5      25.7       6.0     1.000     0.000
  0    55.761     0.018      54.0       4.1      23.2       6.3     1.000     0.000
  0    60.791     0.028      48.2       2.5      12.3       3.2     1.000     0.000
  0    66.073     0.031      23.1       5.1      16.5      11.1     1.000     0.000
  2    39.983     0.062      35.6       4.9       6.2       4.9     1.000     0.000
  2    44.813     0.032      48.1       4.8       6.7       6.7     1.000     0.000
  2    50.003     0.029      48.8       4.2       4.9       6.2     1.000     0.000
  2    55.023     0.027      51.2       4.2       4.5       4.5     1.000     0.000
  2    60.114     0.038      35.1       5.5      13.5      13.5     1.000     0.000
  2    65.305     0.100      29.5       4.8      13.3      13.3     1.000     0.000
  2    70.718     0.121      25.8       2.1       1.6       1.6     1.000     0.000
  1    38.206     0.003      14.5       3.8       0.0       0.0     1.000     0.669
  1    38.239     0.002       7.1       2.3       0.0       0.0     0.997     0.669
  1    38.508     0.003       8.5       4.6       0.0       0.0     0.229     0.715
  1    38.552     0.002      12.8       7.2       0.0       0.0     0.990     0.715
  1    38.913     0.009      19.7       7.4     276.8     106.0     0.877     0.935
  1    42.401     0.010      21.2       7.5     269.9     107.4     0.841     0.949
  1    42.901     0.016      21.2       8.1     175.4     105.7     0.985     0.991
  1    43.311     0.011      25.1       7.5     165.4     101.8     1.000     0.992
  1    43.776     0.017      17.3       4.7     356.7      93.3     0.978     0.815
  1    46.913     0.002      10.3       3.6       0.0       0.0     1.000     0.596
  1    47.576     0.009      22.7       8.1     267.3     113.3     1.000     0.935
  1    48.090     0.004      47.4       7.5     200.5      85.6     1.000     0.982
  1    48.579     0.008      22.0       7.2     280.2     113.0     0.983     0.967
  1    48.610     0.011      26.9       7.6     261.9     105.1     1.000     0.967
  1    49.261     0.007      17.2       3.9     258.2      94.0     0.967     0.940
  1    52.402     0.001      16.6       3.9       0.0       0.0     1.000     0.749
  1    53.056     0.107      25.3      20.5     230.5     124.2     0.906     0.994
  1    53.081     0.014      44.4      17.0     166.7     100.7     1.000     0.994
  1    53.668     0.012      41.9      13.2     190.6      99.4     1.000     0.998
  1    53.701     0.068      25.4      16.2     226.8     116.7     0.836     0.998
  1    54.411     0.011      11.1       5.7       0.0       0.0     1.000     0.603
  1    54.436     0.002      15.7       8.5       0.0       0.0     1.000     0.603
  1    56.281     0.002      10.2       3.6       0.0       0.0     1.000     0.624
  1    57.237     0.006      20.7       2.8     131.2      53.4     1.000     0.978
  1    58.090     0.007      33.0       3.3      85.8      20.3     1.000     1.000
  1    58.697     0.011      32.6      10.9     159.3      93.1     1.000     0.999
  1    59.606     0.002       9.1       3.6       0.0       0.0     1.000     0.706
  1    60.510     0.005       5.3       3.2       0.0       0.0     0.846     0.576
  1    62.848     0.061      16.4       6.2     145.8      71.5     0.995     1.000
  1    62.946     0.015      16.0       6.4     196.1     114.0     1.000     1.000
  1    63.572     0.015      15.8       4.7     237.7     132.2     0.818     1.000
  1    63.681     0.008      25.7       4.6      89.8      29.9     1.000     1.000
  1    64.594     0.005      15.6       3.0     264.7      90.6     1.000     0.949
  1    66.931     0.003       6.0       3.0       0.0       0.0     0.450     0.633
  1    69.085     0.013      22.5       4.2     121.2      50.0     1.000     1.000
  3    41.481     0.002       7.4       4.0       0.0       0.0     0.641     0.429
