version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  3656240
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   100.657     0.479     8.203     0.020     8.088     0.008     0.989     0.012    90.845     0.014    0.0183    0.0015     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    75.003     0.056      17.7       1.9      12.3       4.1     1.000     0.000
  0    82.831     0.024      23.1       2.1      20.1       6.5     1.000     0.000
  0    90.799     0.030      28.5       1.3      10.4       2.4     1.000     0.000
  0    99.087     0.017      26.5       1.7      24.1       6.6     1.000     0.000
  0   107.290     0.020      28.4       1.5      19.3       4.7     1.000     0.000
  0   115.320     0.131      21.9       2.6       4.6       1.8     1.000     0.000
  0   123.788     0.047      17.5       1.9      10.1       3.6     1.000     0.000
  0   132.171     0.066       7.8       2.7      29.7      19.9     1.000     0.000
  0   141.133     0.150       8.7       2.3      11.8      10.4     0.998     0.000
  2    59.133     0.013       8.4       1.6      22.8       1.2     0.960     0.000
  2    81.764     0.072      24.7       2.0       2.0       2.5     1.000     0.000
  2    89.791     0.016      23.5       2.4      13.4      13.4     1.000     0.000
  2    98.218     0.047      23.9       2.0       2.5       2.0     1.000     0.000
  2   106.372     0.059      28.7       1.5       1.2      22.8     1.000     0.000
  2   114.602     0.089      23.9       1.7       1.2       1.2     1.000     0.000
  2   122.976     0.052      18.6       1.8       3.4       3.4     1.000     0.000
  2   131.542     0.143      13.8       2.3       3.2       3.2     1.000     0.000
  1    78.662     0.010      11.5       1.5      79.8      16.6     1.000     0.956
  1    79.382     0.009       8.9       2.4     250.7     113.2     0.999     0.914
  1    79.450     0.066       9.6       3.5     277.9     120.6     1.000     0.968
  1    79.457     0.078       9.3       3.4     279.9     120.2     1.000     0.968
  1    80.403     0.009       9.3       2.7     278.6     103.2     0.996     0.761
  1    85.016     0.117       6.7       2.3     320.9     105.0     0.221     0.921
  1    85.520     0.005      14.6       3.1     307.5     102.9     1.000     0.921
  1    86.671     0.009      17.1       1.7      64.7       7.2     1.000     1.000
  1    87.496     0.011      18.8       6.2     158.1      91.0     1.000     0.999
  1    88.762     0.002       6.0       2.8       0.0       0.0     1.000     0.678
  1    91.832     0.004       5.3       2.5       0.0       0.0     0.999     0.701
  1    93.417     0.004      11.4       2.3     308.1     100.1     1.000     0.924
  1    94.596     0.012      10.7       3.0     271.5     123.5     0.898     1.000
  1    94.775     0.006      25.3       3.1      71.3      16.7     1.000     1.000
  1    95.728     0.005      31.7       2.3     102.7       9.2     1.000     1.000
  1    97.234     0.007      10.3       2.8     275.6      93.9     1.000     0.958
  1    97.990     0.031       7.9       2.4     310.2      99.3     0.884     0.958
  1   102.647     0.006      20.9       2.0      92.8      16.3     1.000     1.000
  1   103.718     0.006      34.0       2.5      79.3       5.5     1.000     1.000
  1   105.315     0.004      14.2       1.9     205.4      50.7     1.000     0.981
  1   109.523     0.005      12.1       2.6     232.0     109.6     1.000     0.993
  1   111.260     0.014      30.4       3.0      60.3      60.3     1.000     1.000
  1   112.561     0.009      25.4       3.3     142.1      27.3     1.000     1.000
  1   119.292     0.012      21.9       2.2      66.5       6.5     1.000     1.000
  1   120.631     0.015      16.2       3.4     161.5      58.4     1.000     1.000
  1   125.853     0.009       6.4       1.3     161.9      96.5     0.872     0.999
  1   131.049     0.006       5.5       1.8     320.1      98.2     0.281     0.919
  1   135.922     0.009       3.2       1.3     321.9     108.8     0.440     0.271
  3    84.196     0.001       4.2       2.0       0.0       0.0     1.000     0.338
  3   100.894     0.006      14.8       2.5     133.3      62.4     1.000     1.000
  3   117.207     0.007       8.3       1.9     253.3     113.3     1.000     0.926
