version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5083205
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   138.152     0.315    11.239     0.008    11.273     0.005     1.414     0.012   137.958     0.009    0.0044    0.0007     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    93.635     0.060      11.1       2.2      21.7      16.9     0.996     0.000
  0   104.623     0.022      13.6       2.0      42.9      19.8     1.000     0.000
  0   115.487     0.012      24.2       2.2      44.0      12.8     1.000     0.000
  0   126.763     0.013      33.3       1.9      29.5       5.9     1.000     0.000
  0   137.969     0.009      40.4       1.9      43.8       7.8     1.000     0.000
  0   149.192     0.014      35.8       1.8      23.2       4.2     1.000     0.000
  0   160.685     0.027      19.5       1.5      14.2       3.7     1.000     0.000
  0   172.320     0.064      13.1       1.6       9.0       4.0     1.000     0.000
  2   113.967     0.042      15.3       1.9       6.9       3.5     1.000     0.000
  2   125.281     0.011      27.6       2.8      13.3      13.3     1.000     0.000
  2   136.577     0.017      36.8       2.3       3.5       6.9     1.000     0.000
  2   147.823     0.022      31.3       1.9       2.7       2.7     1.000     0.000
  2   159.221     0.037      19.1       1.4       2.4       2.4     1.000     0.000
  2   171.018     0.086      11.7       1.7       4.4       4.4     1.000     0.000
  1   109.648     0.003       8.2       1.6     313.2     108.5     1.000     0.847
  1   110.256     0.009      14.9       1.6      65.4       9.3     1.000     1.000
  1   112.293     0.003       6.4       1.2     363.4      89.0     0.909     0.774
  1   120.810     0.006      13.9       3.2     209.0     106.6     1.000     1.000
  1   120.992     0.007      13.7       3.2     212.4     113.2     1.000     1.000
  1   121.265     0.016      12.3       2.5     101.1      54.6     1.000     1.000
  1   121.502     0.005      11.6       2.7     286.6     112.2     1.000     1.000
  1   121.642     0.008      17.8       3.7     234.0     108.4     1.000     0.999
  1   121.991     0.005      14.5       3.2     279.5     112.6     1.000     0.999
  1   123.032     0.004       4.6       2.2       0.0       0.0     0.704     0.064
  1   123.465     0.002       3.1       1.2       0.0       0.0     0.999     0.064
  1   124.929     0.002       4.2       2.2       0.0       0.0     1.000     0.238
  1   129.922     0.003       3.8       1.4       0.0       0.0     0.995     0.703
  1   130.772     0.005       7.0       1.9     339.7     103.7     0.323     0.967
  1   131.176     0.005       8.2       2.1     329.2     104.8     0.977     0.967
  1   131.578     0.007      12.0       2.9     244.4     111.6     1.000     0.967
  1   131.870     0.004       6.0       1.8     348.1     107.3     0.639     1.000
  1   131.927     0.007       8.9       2.1     244.1     117.9     0.999     1.000
  1   132.221     0.008      34.4       4.7      76.9      31.9     1.000     1.000
  1   132.489     0.020      28.0       5.5     269.7     107.7     1.000     1.000
  1   132.703     0.020      21.0       5.0     288.0     112.7     1.000     1.000
  1   132.751     0.006       9.7       2.4     282.1     113.5     0.998     0.980
  1   133.007     0.004      18.6       3.7     329.4     101.6     1.000     0.980
  1   133.340     0.004      13.2       3.0     312.6     106.1     1.000     0.980
  1   133.726     0.005      13.3       2.9     308.3     106.5     1.000     0.845
  1   134.173     0.004       8.4       2.2     360.3      95.6     1.000     0.845
  1   134.597     0.001       5.4       1.4       0.0       0.0     1.000     0.386
  1   135.523     0.004       7.3       1.4     309.9      94.8     0.999     0.952
  1   139.899     0.004       9.7       2.2     325.5     103.2     1.000     1.000
  1   141.812     0.001       5.1       2.3       0.0       0.0     1.000     0.031
  1   142.229     0.003       5.1       2.3       0.0       0.0     0.968     0.031
  1   142.822     0.003      18.1       3.1     346.2      93.4     1.000     1.000
  1   143.144     0.011      16.4       2.2      97.5      22.9     1.000     1.000
  1   143.402     0.011      12.6       2.7     156.4      84.1     1.000     1.000
  1   143.448     0.004       3.8       1.7       0.0       0.0     0.964     0.645
  1   143.760     0.009      25.6       3.7      81.4      26.6     1.000     1.000
  1   144.018     0.007      21.4       4.5     156.6      89.5     1.000     1.000
  1   144.295     0.007      18.4       4.0     150.4      85.7     1.000     1.000
  1   144.862     0.009       7.4       2.4     274.8     111.1     0.822     0.843
  1   145.266     0.004       8.7       2.0     352.1      94.9     1.000     0.843
  1   145.674     0.003       6.8       2.3       0.0       0.0     1.000     0.463
  1   146.412     0.002       4.1       1.7       0.0       0.0     1.000     0.463
  1   147.243     0.002       4.2       0.9     375.0      84.3     0.218     0.731
  1   153.197     0.008      10.4       2.4     225.3      93.5     1.000     1.000
  1   153.615     0.005       6.8       1.8     323.3     104.0     0.606     1.000
  1   153.993     0.011      14.5       3.8     193.5      82.6     1.000     1.000
  1   154.653     0.016      10.8       2.2      95.8      59.8     0.993     1.000
  1   154.913     0.011      16.0       3.0      92.7      62.1     1.000     1.000
  1   155.116     0.013      17.4       2.8      71.8      26.6     1.000     1.000
  1   155.652     0.008      15.0       2.6      94.3      30.3     1.000     1.000
  1   155.955     0.016       9.6       2.3     132.4      76.9     0.988     1.000
  1   166.473     0.013      13.4       2.1      68.5      22.4     1.000     1.000
  1   166.827     0.014       9.3       2.0     112.2      78.5     1.000     1.000
  1   168.920     0.001       1.8       0.6       0.0       0.0     0.535     0.254
  3   129.078     0.002       5.0       2.3       0.0       0.0     1.000     0.325
  3   140.337     0.009      16.3       2.9      91.3      51.4     1.000     1.000
