version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  2305145
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   106.976     0.733     8.376     0.020     8.367     0.009     0.952     0.029   101.423     0.015    0.0035    0.0016     2
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    76.914     0.026      12.1       1.4      25.3       9.9     1.000     0.000
  0    84.796     0.029      16.9       2.2      24.1      11.9     1.000     0.000
  0    93.045     0.013      21.1       2.2      47.6      15.4     1.000     0.000
  0   101.454     0.022      28.0       1.0      15.2       3.5     1.000     0.000
  0   109.809     0.025      27.4       1.7      15.9       4.2     1.000     0.000
  0   118.190     0.036      18.0       2.6      18.7      10.7     1.000     0.000
  0   126.712     0.118       9.4       3.0      29.8      21.3     1.000     0.000
  0   135.311     0.127       7.8       2.3      30.5      21.2     0.956     0.000
  2    91.857     0.099      17.9       3.4       7.6       2.4     0.999     0.000
  2   100.399     0.125      14.5       3.8      18.1      18.1     0.916     0.000
  2   108.954     0.065      24.6       2.5       2.4       7.6     1.000     0.000
  2   117.259     0.093      24.0       2.4       2.5       2.5     1.000     0.000
  2   125.868     0.070      18.0       2.2       4.0       4.0     1.000     0.000
  1    88.748     0.011      14.2       3.3     129.8      88.2     1.000     1.000
  1    88.874     0.026      11.5       3.2     209.4     119.6     0.996     1.000
  1    89.821     0.004       9.8       1.5     261.6     111.8     1.000     0.927
  1    95.687     0.003       3.5       1.3       0.0       0.0     0.890     0.662
  1    96.549     0.009      14.2       1.9     103.8      20.0     1.000     0.991
  1    97.658     0.023      19.6       4.1      98.0      42.3     1.000     1.000
  1    99.144     0.004       9.5       2.6     341.0      96.8     1.000     0.897
  1   105.005     0.043      11.4       3.4     186.4     107.1     0.883     1.000
  1   105.158     0.010      21.4       3.8     108.2      51.3     1.000     1.000
  1   106.296     0.013      14.7       3.6     159.6      83.4     1.000     1.000
  1   106.448     0.009      17.0       3.9     160.3      79.3     1.000     1.000
  1   110.629     0.008       5.9       2.1     334.9      95.2     0.541     0.586
  1   112.906     0.007       9.7       3.2     275.9     115.7     0.885     1.000
  1   112.969     0.058      13.8       3.5     208.1      96.5     1.000     1.000
  1   114.387     0.006      30.4       3.1      74.5       7.8     1.000     1.000
  1   121.656     0.008      11.9       1.6     110.9      18.4     1.000     0.990
  1   123.055     0.010      16.2       2.6      99.0      24.2     1.000     1.000
  1   130.907     0.023       8.3       2.3     225.4     120.3     0.952     0.934
