version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6141488
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   198.804     0.937    14.414     0.010    14.444     0.006     1.699     0.017   192.644     0.010    0.0022    0.0007     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   121.346     0.032       4.5       1.2      63.5      22.3     0.956     0.000
  0   135.726     0.155       5.9       1.7      41.0      22.4     0.993     0.000
  0   149.849     0.019       9.1       1.3      50.1      19.2     1.000     0.000
  0   163.822     0.021      12.6       1.3      28.6      11.1     1.000     0.000
  0   178.241     0.018      19.4       1.3      21.6       4.8     1.000     0.000
  0   192.663     0.010      24.8       0.9      32.8       5.4     1.000     0.000
  0   207.046     0.013      22.4       1.2      26.4       5.0     1.000     0.000
  0   221.628     0.023      15.7       1.1      16.2       3.8     1.000     0.000
  0   235.979     0.185      11.0       2.0       4.7       5.2     1.000     0.000
  2   161.906     0.017       6.8       1.3      21.8       5.9     0.951     0.000
  2   176.459     0.040      12.3       1.2       4.3       4.3     1.000     0.000
  2   190.982     0.022      14.3       1.2       5.9      21.8     1.000     0.000
  2   205.399     0.030      16.1       1.1       2.5       2.5     1.000     0.000
  2   219.949     0.051      10.5       1.0       3.5       3.5     1.000     0.000
  2   234.650     0.157       7.9       2.0      10.4      10.4     0.991     0.000
  1   186.014     0.006       4.3       1.1     263.9     132.2     0.456     0.917
  1   196.044     0.006       4.4       1.2     291.1     128.1     0.435     1.000
  1   200.334     0.006       3.6       1.1     316.2     110.6     0.938     0.756
  1   204.719     0.002       1.8       0.7       0.0       0.0     0.910     0.422
  3   181.452     0.002       2.0       0.8       0.0       0.0     0.506     0.315
