version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8546146
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     5.770     0.072     1.003     0.008     0.990     0.003     0.157     0.004     6.478     0.005    0.0275    0.0049     3
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     4.446     0.018     423.5      45.6      55.5      19.1     1.000     0.000
  0     5.475     0.007     480.1      63.2      85.9      11.5     1.000     0.000
  0     6.495     0.006     650.7      44.7      80.2      11.8     1.000     0.000
  0     7.521     0.037     273.8      60.8      37.4      20.7     0.999     0.000
  0    11.168     0.038     101.5      16.0      27.8       9.9     1.000     0.000
  2     5.319     0.006     562.9      42.4      11.8      11.8     1.000     0.000
  2     6.341     0.008     613.7      59.1      14.2      14.2     1.000     0.000
  2     7.397     0.050     306.4      29.9      14.7      14.7     1.000     0.000
  2     8.537     0.043     124.2      30.9      18.0      18.0     0.987     0.000
  2     9.656     0.044      83.5      27.5      15.7      15.7     0.941     0.000
