version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  10669590
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    96.828     0.241     9.059     0.007     9.141     0.006     1.223     0.012   101.594     0.010    0.0090    0.0009     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    65.944     0.028      13.9       2.9      69.5      20.2     1.000     0.000
  0    74.706     0.022      25.9       3.1      32.5      12.5     1.000     0.000
  0    83.455     0.009      46.8       2.3      49.1      10.3     1.000     0.000
  0    92.559     0.008      59.2       3.0      48.7       9.5     1.000     0.000
  0   101.550     0.012      61.5       4.0      27.9       5.4     1.000     0.000
  0   110.760     0.019      37.2       2.5      18.9       4.4     1.000     0.000
  0   120.096     0.069      18.9       3.3      13.0       6.9     1.000     0.000
  2    73.451     0.036      18.1       3.1      17.7       8.2     0.994     0.000
  2    82.177     0.025      28.6       2.8       6.8       6.8     1.000     0.000
  2    91.362     0.014      50.0       4.2       8.2      17.7     1.000     0.000
  2   100.339     0.010      65.0       3.4       6.6       6.6     1.000     0.000
  2   109.507     0.034      35.9       2.3       2.1       2.1     1.000     0.000
  2   119.198     0.127      23.4       3.2       3.0       3.0     1.000     0.000
  2   128.367     0.139      10.8       2.5       9.4       9.4     0.994     0.000
  1    70.589     0.006      16.5       3.9     278.5     113.2     0.993     0.965
  1    78.926     0.006      22.6       4.7     260.5     109.4     1.000     0.992
  1    79.085     0.007      15.8       4.1     268.8     119.7     0.997     0.992
  1    79.431     0.008      14.9       4.3     239.0     115.3     1.000     0.968
  1    80.079     0.002       5.2       3.0       0.0       0.0     0.207     0.524
  1    83.056     0.002       5.0       2.7       0.0       0.0     0.535     0.614
  1    85.952     0.001       5.5       3.1       0.0       0.0     0.944     0.133
  1    87.059     0.006       9.6       2.9     324.3     109.7     1.000     0.831
  1    87.378     0.005      10.8       3.3     339.4     106.5     0.995     0.908
  1    87.579     0.010      13.5       3.6     226.9     111.6     0.989     0.908
  1    87.885     0.006      28.9       5.5     184.4      97.7     1.000     1.000
  1    88.050     0.005      14.3       3.7     335.3     106.2     1.000     1.000
  1    88.074     0.004      17.5       5.3     296.3     114.3     1.000     0.990
  1    88.299     0.004      35.2       6.6     290.3     105.1     1.000     0.990
  1    88.455     0.005      21.1       4.7     281.2     111.2     1.000     0.990
  1    88.770     0.010      17.0       4.2     216.8     103.9     1.000     1.000
  1    88.942     0.004      11.0       2.9     366.0      93.7     1.000     1.000
  1    89.519     0.002      10.3       2.0     387.0      80.2     1.000     0.764
  1    90.108     0.002       5.2       2.9       0.0       0.0     0.988     0.474
  1    90.496     0.002       5.8       2.4       0.0       0.0     0.983     0.399
  1    91.223     0.003      10.7       2.3     351.7      91.6     0.999     0.918
  1    93.681     0.001       5.4       2.9       0.0       0.0     0.988     0.132
  1    95.022     0.001       5.3       1.5       0.0       0.0     0.996     0.222
  1    95.898     0.003      10.8       3.5       0.0       0.0     1.000     0.714
  1    96.350     0.004      15.4       3.7     319.0     108.0     1.000     1.000
  1    96.549     0.006      18.5       4.2     218.7     104.6     1.000     1.000
  1    96.943     0.005      51.6       9.7     215.2      97.9     1.000     1.000
  1    97.104     0.006      35.0       7.7     224.3     109.5     1.000     1.000
  1    97.411     0.004      40.9       7.8     291.8     105.3     1.000     1.000
  1    97.565     0.004      27.2       5.7     321.1     104.6     1.000     1.000
  1    97.974     0.004      22.3       4.2     343.9      94.2     1.000     1.000
  1    98.180     0.004      19.1       4.0     352.0      93.8     1.000     1.000
  1    98.660     0.002       8.5       4.3       0.0       0.0     1.000     0.649
  1    98.871     0.009       6.4       4.2       0.0       0.0     0.461     0.649
  1   100.105     0.006       3.9       2.7       0.0       0.0     0.553     0.355
  1   100.596     0.005       6.8       2.8       0.0       0.0     1.000     0.739
  1   102.434     0.005       5.6       2.7       0.0       0.0     0.970     0.741
  1   105.031     0.004      11.0       2.2     323.4      99.8     1.000     0.867
  1   105.600     0.004      18.9       3.7     313.4     102.1     1.000     0.984
  1   105.748     0.061      12.8       5.2     276.6     116.1     1.000     0.984
  1   105.806     0.001       5.1       1.2       0.0       0.0     1.000     0.513
  1   106.218     0.007      37.2       4.8      71.5      20.9     1.000     1.000
  1   106.389     0.009      23.2       5.7     203.2     117.8     1.000     1.000
  1   106.778     0.007      17.8       4.0     208.5     101.4     1.000     1.000
  1   106.949     0.006      16.9       4.0     230.6     107.7     1.000     1.000
  1   107.749     0.005      10.4       2.5     315.4     102.8     1.000     0.892
  1   108.387     0.001       4.2       0.9       0.0       0.0     0.995     0.749
  1   111.297     0.002       3.0       1.6       0.0       0.0     0.536     0.330
  1   114.110     0.002       5.6       2.1       0.0       0.0     1.000     0.492
  1   115.501     0.009      15.2       3.2     152.9      94.5     1.000     1.000
  1   115.683     0.014      18.5       3.8      99.8      55.8     1.000     1.000
  1   116.174     0.012      10.6       2.9     208.8     103.0     0.992     1.000
  1   116.350     0.007      10.8       3.0     171.0      87.2     0.825     1.000
  3    94.213     0.006      23.5       2.4      79.5      21.0     1.000     0.999
