version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  3454626
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   120.882     0.292    10.184     0.008    10.209     0.006     1.273     0.012   124.371     0.009    0.0032    0.0008     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    84.416     0.071      12.2       3.0      50.5      21.4     0.998     0.000
  0    94.236     0.013      19.6       2.9      65.0      18.9     1.000     0.000
  0   104.015     0.010      35.3       3.6      57.8      15.8     1.000     0.000
  0   114.220     0.014      46.6       2.9      26.4       6.0     1.000     0.000
  0   124.360     0.012      56.8       2.4      25.2       4.3     1.000     0.000
  0   134.577     0.018      38.6       2.2      18.9       3.7     1.000     0.000
  0   144.891     0.033      19.0       2.0      17.8       6.8     1.000     0.000
  0   155.545     0.018      10.7       1.8      44.6      12.8     1.000     0.000
  2    53.926     0.189      12.8       5.1      22.8       5.2     0.932     0.000
  2    92.878     0.042      20.3       2.9      14.3       3.9     1.000     0.000
  2   102.694     0.024      35.1       2.7       3.9      14.3     1.000     0.000
  2   112.924     0.016      44.4       3.1       5.2      22.8     1.000     0.000
  2   123.091     0.016      51.3       3.3       4.4       4.4     1.000     0.000
  2   133.301     0.031      32.1       2.2       2.7       2.7     1.000     0.000
  2   143.717     0.050      22.6       2.0       2.5       2.5     1.000     0.000
  2   154.366     0.059      16.2       1.8       3.6       3.6     1.000     0.000
  1    89.416     0.010      11.1       3.9     250.6     119.2     0.759     0.922
  1    89.809     0.005       6.0       4.0       0.0       0.0     0.921     0.521
  1    98.537     0.026      10.6       3.1     276.8     118.3     0.672     0.811
  1    99.090     0.008      23.8       3.1      93.5      34.5     1.000     0.998
  1    99.541     0.008      14.2       2.3     104.2      34.4     0.999     0.991
  1   100.120     0.002       5.8       3.9       0.0       0.0     0.862     0.236
  1   100.263     0.004       6.2       3.2       0.0       0.0     0.300     0.236
  1   108.582     0.005      16.3       3.2     290.4     104.5     1.000     0.915
  1   108.857     0.006      16.6       4.0     256.3     117.7     1.000     1.000
  1   109.087     0.005      25.2       5.3     262.2     109.9     1.000     1.000
  1   109.234     0.014      21.8       4.0      88.7      44.6     1.000     1.000
  1   109.447     0.003       5.8       2.7       0.0       0.0     0.979     0.661
  1   109.612     0.016      38.0       5.5      91.3      18.4     1.000     1.000
  1   109.844     0.004      28.1       5.9     292.0     109.0     1.000     1.000
  1   110.102     0.006      17.6       4.2     271.4     112.8     1.000     1.000
  1   110.372     0.001       8.4       3.2       0.0       0.0     1.000     0.699
  1   116.207     0.005      13.4       3.2     307.3     111.1     0.999     0.995
  1   117.690     0.004      16.3       3.6     337.0      98.6     1.000     0.996
  1   117.973     0.008      13.4       3.8     264.8     108.4     0.999     0.996
  1   118.265     0.006      13.6       3.1     287.9     108.1     1.000     0.980
  1   118.686     0.008      10.5       3.4     264.0     112.0     0.559     0.980
  1   118.939     0.026      10.7       3.1     192.8     117.3     0.836     1.000
  1   119.182     0.008      15.4       3.6     175.7     100.0     1.000     1.000
  1   119.567     0.018      59.7       6.7      74.5      10.9     1.000     1.000
  1   119.800     0.006      49.5      10.3     223.6     109.0     1.000     1.000
  1   120.140     0.005      22.1       4.7     263.8     111.1     1.000     1.000
  1   120.410     0.009       9.3       3.1     259.9     110.0     0.338     0.915
  1   120.684     0.004      14.4       3.5     323.8     102.4     1.000     0.934
  1   121.166     0.004      13.4       3.4     350.4      96.0     1.000     0.934
  1   121.761     0.001       5.2       1.0       0.0       0.0     1.000     0.749
  1   127.075     0.004      12.2       3.1     359.1      99.6     1.000     1.000
  1   127.674     0.004       8.8       2.8     324.2     106.5     0.696     0.916
  1   128.278     0.008      14.6       3.4     240.8     105.4     1.000     0.916
  1   128.572     0.033      10.2       3.0     192.7     108.6     0.646     0.988
  1   128.847     0.005      21.1       4.5     242.2     108.1     1.000     0.988
  1   129.326     0.007      33.1       5.8     102.0      53.8     1.000     1.000
  1   129.498     0.010      24.7       5.4     148.3      99.5     1.000     1.000
  1   129.691     0.012      30.8       5.0      78.2      33.7     1.000     1.000
  1   130.025     0.011      26.1       4.9     132.7      53.4     1.000     1.000
  1   130.255     0.008      19.4       4.6     199.7     101.2     1.000     1.000
  1   130.501     0.006      14.6       3.4     282.2     109.5     1.000     1.000
  1   131.125     0.004       6.8       3.2       0.0       0.0     0.956     0.541
  1   131.423     0.002       5.1       3.0       0.0       0.0     0.976     0.541
  1   133.742     0.007       6.1       2.1     346.4      91.2     0.249     0.602
  1   138.025     0.006       8.4       2.3     321.5     101.0     0.998     0.927
  1   139.369     0.010      18.4       3.1      89.9      44.8     1.000     1.000
  1   139.607     0.007       7.3       2.4     285.1     118.5     0.982     0.790
  1   139.790     0.010      16.7       3.2     102.8      71.2     1.000     1.000
  1   140.238     0.047      15.5       3.4      70.4      25.9     0.968     1.000
  1   140.491     0.006      20.3       2.1      87.0       5.9     1.000     1.000
  1   149.707     0.009       9.7       1.9     122.4      63.2     0.437     0.998
  3   116.397     0.014      13.4       2.7     120.2      71.3     0.490     0.995
  3   126.446     0.011      25.0       3.5      68.5      24.6     1.000     1.000
  3   147.355     0.002       2.8       1.1       0.0       0.0     0.371     0.423
