version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6220320
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     4.815     0.063     0.867     0.006     0.867     0.004     0.131     0.005     4.946     0.005    0.0325    0.0078     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     4.100     0.008     348.0      34.9      80.8      14.7     1.000     0.000
  0     4.949     0.006     464.8      25.5      80.9      13.3     1.000     0.000
  0     5.830     0.015     303.1      35.1      58.8      19.9     1.000     0.000
  0     6.733     0.018     156.4      24.8      52.8      18.2     1.000     0.000
  2     3.253     0.009     242.0      35.6      17.9      18.7     0.990     0.000
  2     3.968     0.014     314.6      48.2      21.1      21.1     0.999     0.000
  2     4.789     0.010     422.8      47.4      18.7      17.9     1.000     0.000
  2     5.705     0.012     326.6      24.3      17.8      17.8     1.000     0.000
  2     6.568     0.037     148.0      26.1      19.6      19.6     0.934     0.000
  2     9.706     0.024      67.0       8.6       8.5       8.5     1.000     0.000
