version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  10079987
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    30.328     0.220     3.808     0.021     3.740     0.012     0.513     0.022    29.483     0.015    0.0161    0.0052     1
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    18.694     0.065      41.9      13.8      62.6      26.2     0.988     0.000
  0    22.285     0.028      63.0      12.0      54.7      25.1     1.000     0.000
  0    25.733     0.012      99.3      11.0      59.4      19.9     1.000     0.000
  0    29.519     0.015     126.7       9.3      38.1      13.1     1.000     0.000
  0    33.259     0.020     113.8       6.2      23.9       7.0     1.000     0.000
  0    37.090     0.026      71.0       8.5      26.8      12.1     1.000     0.000
  0    40.926     0.144      37.4      15.2      24.2      20.9     1.000     0.000
  0    45.353     0.072      21.1       6.8      32.2      19.6     0.995     0.000
  2    25.286     0.049      95.1      12.4       9.2       2.0     1.000     0.000
  2    28.972     0.052     134.1       5.5       1.8       1.8     1.000     0.000
  2    32.687     0.066     114.7       6.0       2.0       9.2     1.000     0.000
  2    36.505     0.093      79.2       6.9       2.4       2.4     1.000     0.000
  2    40.499     0.141      55.1       9.8       8.7       8.7     1.000     0.000
  2    44.590     0.102      38.2       5.8       3.4       3.4     0.990     0.000
  1    24.017     0.006      23.2       9.8       0.0       0.0     1.000     0.646
  1    24.158     0.011      44.9      18.3     253.1     120.7     0.841     0.930
  1    24.388     0.004      14.4       6.0       0.0       0.0     0.934     0.455
  1    24.912     0.008      18.1      11.6       0.0       0.0     0.792     0.660
  1    27.236     0.011      30.1      13.6     294.1     113.8     0.413     0.759
  1    27.466     0.005      36.0       8.7     311.1     113.4     0.997     0.810
  1    27.605     0.014      62.7      28.8     265.7     114.0     0.859     0.969
  1    27.767     0.003      42.4      14.8       0.0       0.0     1.000     0.585
  1    27.810     0.005      20.5      10.0       0.0       0.0     0.581     0.585
  1    27.902     0.003      23.9      11.7       0.0       0.0     0.781     0.638
  1    27.930     0.003      28.9      14.1       0.0       0.0     1.000     0.638
  1    28.076     0.003      21.1      10.3       0.0       0.0     0.868     0.551
  1    30.964     0.019      30.6      10.8     295.1     116.9     0.380     0.751
  1    31.064     0.005      33.6       9.3     343.8     102.5     0.992     0.751
  1    31.201     0.008      36.9      10.5     282.8     120.7     0.816     0.953
  1    31.252     0.006      52.9      11.0     235.8     107.4     1.000     0.953
  1    31.462     0.011      60.9      22.7     209.0     117.6     0.986     0.977
  1    31.630     0.013      47.1      19.8     263.2     114.2     0.769     0.964
  1    31.764     0.007      65.2      14.6     212.6      91.7     1.000     0.996
  1    31.871     0.007      59.9      13.5     227.2      94.5     1.000     0.996
  1    32.096     0.005      31.4       7.1     330.5      96.8     0.997     0.849
  1    34.443     0.013      28.5      10.6     262.1     262.1     0.800     0.707
  1    34.714     0.012      36.3      11.5     293.1     117.9     0.980     1.000
  1    34.855     0.008      54.9      12.7     209.4     107.3     1.000     1.000
  1    35.105     0.007      49.1      12.7     248.8     119.5     1.000     0.999
  1    35.258     0.007      59.3      14.8     259.4     118.6     1.000     0.999
  1    35.343     0.015      50.6      13.3     165.4     104.4     0.997     0.999
  1    35.706     0.009      50.9      12.4     216.5     101.6     1.000     0.959
  1    39.148     0.021      29.4       9.9     255.5     118.8     0.687     1.000
  1    39.335     0.012      54.9      10.8     126.5      49.7     1.000     1.000
  1    39.874     0.002      16.2      10.4       0.0       0.0     0.997     0.473
  1    40.715     0.006       8.8       6.3       0.0       0.0     0.665     0.343
  3    33.944     0.002      16.7      10.8       0.0       0.0     0.960     0.371
