version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  6688318
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    98.063     0.661     7.856     0.022     7.937     0.009     0.916     0.027   103.271     0.018    0.0048    0.0018     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    72.160     0.027      17.0       1.4      16.9       4.0     1.000     0.000
  0    79.654     0.018      22.9       1.5      18.9       5.7     1.000     0.000
  0    87.430     0.024      23.7       1.5      17.5       5.8     1.000     0.000
  0    95.424     0.021      25.6       1.2      17.5       3.8     1.000     0.000
  0   103.277     0.023      25.9       1.3      14.4       3.3     1.000     0.000
  0   111.165     0.072      17.4       2.2       8.1       3.1     1.000     0.000
  0   119.259     0.055      16.0       2.0       9.2       4.5     1.000     0.000
  0   127.224     0.136      14.0       1.9       4.8       4.3     1.000     0.000
  0   135.103     0.096      11.2       1.0       4.0       1.2     1.000     0.000
  0   143.549     0.117       4.1       1.2      28.4      12.7     1.000     0.000
  2    64.364     0.069       9.2       2.2      23.7       1.7     0.991     0.000
  2    78.686     0.054      13.0       2.9      18.6       3.6     0.977     0.000
  2    86.516     0.139      18.4       3.6       5.8       5.8     1.000     0.000
  2    94.585     0.035      20.9       1.9       3.6      18.6     1.000     0.000
  2   102.249     0.045      25.3       1.5       1.7      23.7     1.000     0.000
  2   110.346     0.130      19.1       2.1       1.4       1.4     1.000     0.000
  2   118.379     0.138      16.0       2.3       2.1       2.1     1.000     0.000
  1    75.255     0.001       3.5       1.7       0.0       0.0     0.763     0.269
  1    75.809     0.013      12.7       4.5     141.1     100.7     0.999     0.998
  1    76.084     0.010      10.5       3.2     199.7     114.5     1.000     0.977
  1    81.756     0.002       3.5       2.5       0.0       0.0     0.801     0.300
  1    82.900     0.010       8.4       3.1     268.6     112.3     0.436     0.924
  1    83.288     0.007       8.3       1.7     186.4      97.1     1.000     1.000
  1    83.623     0.010       8.6       2.1     183.6     118.5     0.959     1.000
  1    83.719     0.008       7.5       2.0     260.9     124.9     0.920     1.000
  1    83.915     0.015      10.8       2.8     188.2     105.8     1.000     1.000
  1    83.988     0.008       7.6       2.8     293.4     123.0     0.874     1.000
  1    84.881     0.001       3.7       2.0       0.0       0.0     0.977     0.340
  1    86.148     0.003       3.4       2.1       0.0       0.0     0.659     0.589
  1    91.092     0.006      14.2       2.8     156.4      88.2     1.000     1.000
  1    91.314     0.015       9.9       2.6     159.4      99.4     0.996     1.000
  1    91.426     0.008      11.7       2.4     153.1      90.9     1.000     1.000
  1    91.862     0.010      14.1       2.5     121.7      41.7     1.000     1.000
  1    92.091     0.006      12.4       2.7     223.5     108.0     1.000     1.000
  1    92.390     0.003       3.1       1.9       0.0       0.0     0.612     0.614
  1    99.111     0.013      16.0       2.6      78.0      30.4     1.000     1.000
  1    99.225     0.005      10.5       2.9     306.5     118.9     0.975     1.000
  1    99.401     0.015      13.8       2.5      82.9      39.5     1.000     1.000
  1   100.031     0.014      14.7       3.2     163.2      67.5     1.000     1.000
  1   100.361     0.007      11.1       2.7     228.1      99.0     1.000     1.000
  1   105.465     0.006       7.6       1.8     276.3     114.9     1.000     0.965
  1   105.809     0.012       5.3       1.6     249.9     127.4     0.261     0.965
  1   106.055     0.002       2.6       1.3       0.0       0.0     0.736     0.532
  1   107.068     0.005      13.8       1.7      68.5      11.5     1.000     1.000
  1   107.247     0.010      11.8       1.6      76.7      19.4     1.000     1.000
  1   107.439     0.006       6.2       1.4     260.1     123.2     0.992     0.950
  1   108.005     0.006       7.3       1.2     204.8      91.9     0.967     0.939
  1   108.325     0.004       8.3       1.2     229.4      94.4     1.000     0.939
  1   111.995     0.007       2.9       1.8       0.0       0.0     0.774     0.697
  1   114.086     0.010       7.4       2.1     208.5      88.6     0.953     0.998
  1   114.471     0.029       7.8       2.3     196.5      88.2     0.934     0.998
  1   115.295     0.006      11.9       1.7      70.2      16.6     1.000     1.000
  1   115.564     0.015       9.7       1.6      81.3      28.0     1.000     1.000
  1   115.701     0.010       6.2       1.8     231.2     110.3     0.894     0.939
  1   116.045     0.007       4.5       1.4     310.4     113.6     0.490     0.939
  1   122.247     0.003       4.5       0.8     304.0     102.3     0.946     0.960
  1   123.450     0.012       6.9       1.6     125.2      78.8     0.257     1.000
  1   123.568     0.012       8.0       1.7      90.5      40.0     0.991     1.000
  1   123.838     0.011       6.8       1.1      97.7      34.4     0.941     1.000
  1   131.778     0.017       6.7       1.2     106.0      14.6     0.634     0.979
