version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  9279486
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   135.022     0.507    10.845     0.007    10.880     0.005     1.378     0.011   132.819     0.008    0.0042    0.0007     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    90.108     0.014       9.9       1.3      61.4      18.0     0.999     0.000
  0   100.820     0.022      15.7       2.0      36.6      15.1     1.000     0.000
  0   111.135     0.022      20.5       2.1      23.9       8.2     1.000     0.000
  0   122.002     0.008      35.0       1.7      50.5       9.9     1.000     0.000
  0   132.818     0.009      41.0       1.1      33.4       5.0     1.000     0.000
  0   143.645     0.016      32.0       1.8      21.2       3.9     1.000     0.000
  0   154.662     0.033      20.9       1.6      12.2       2.8     1.000     0.000
  0   165.972     0.120      12.8       1.9       6.5       3.6     1.000     0.000
  2   109.721     0.016      14.1       2.1      20.9       4.4     1.000     0.000
  2   120.556     0.018      22.7       2.2       8.9       8.9     1.000     0.000
  2   131.471     0.022      25.1       1.9       4.4      20.9     1.000     0.000
  2   142.331     0.014      25.9       2.4       9.4       9.4     1.000     0.000
  2   153.393     0.026      16.6       1.7       7.3       7.3     1.000     0.000
  2   187.628     0.024       5.1       0.8       7.8       7.8     0.976     0.000
  1   116.541     0.008      13.5       4.3     215.1     110.5     1.000     0.974
  1   118.073     0.004       3.0       1.4       0.0       0.0     0.651     0.452
  1   121.401     0.006       5.6       1.9     351.1      90.1     0.250     0.640
  1   126.919     0.006      14.1       2.7     172.0      87.8     1.000     1.000
  1   127.675     0.005      22.8       2.1      67.8       8.9     1.000     1.000
  1   128.519     0.009      10.8       3.0     209.1     101.6     1.000     0.916
  1   137.624     0.005      11.2       1.7     162.2      79.3     1.000     0.977
  1   138.465     0.006      19.7       1.9      65.6       8.2     1.000     1.000
  1   139.507     0.004       5.8       1.2     331.1     104.1     0.790     0.832
  1   147.145     0.001       4.1       0.9       0.0       0.0     1.000     0.521
  1   148.443     0.072       7.3       2.5     182.9     114.6     0.567     1.000
  1   148.617     0.012       9.4       2.4     136.2      89.8     0.999     1.000
  1   149.231     0.012      12.3       2.5      92.5      65.2     1.000     1.000
  1   149.497     0.015      19.8       2.6      65.6      14.2     1.000     1.000
  1   158.754     0.014       7.4       2.1     190.1     105.3     0.499     1.000
  1   159.468     0.012      11.3       2.5     130.1      64.8     1.000     1.000
  1   160.521     0.011      13.3       1.3      60.2       3.4     1.000     1.000
  1   164.733     0.002       2.8       1.4       0.0       0.0     0.696     0.512
  3   135.124     0.008      10.2       1.3      88.0      28.1     1.000     0.981
