version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  10271721
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     9.235     0.098     1.384     0.009     1.371     0.004     0.208     0.007     9.303     0.005    0.0253    0.0058     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     5.429     0.020     144.7      33.5      72.5      21.3     0.998     0.000
  0     6.645     0.043     132.5      45.0      54.5      24.8     0.992     0.000
  0     7.938     0.011     188.6      29.6      73.3      18.3     1.000     0.000
  0     9.311     0.005     308.2      23.9      89.2       8.9     1.000     0.000
  0    10.669     0.016     220.6      18.1      42.1      16.1     1.000     0.000
  0    12.108     0.044     141.3      23.2      26.6      17.0     0.997     0.000
  2     7.727     0.016     226.0      20.4      19.6      15.4     1.000     0.000
  2     9.085     0.008     280.9      31.2      15.4      19.6     1.000     0.000
  2    10.482     0.016     219.4      19.3      18.1      18.1     1.000     0.000
  2    11.941     0.024     158.7      12.8      13.6      13.6     1.000     0.000
  2    13.389     0.049      73.8      13.0      17.5      17.5     1.000     0.000
