version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  11975173
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   219.385     0.559    16.418     0.008    16.447     0.008     2.111     0.014   220.030     0.008    0.0002    0.0002     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   171.067     0.024      11.2       1.5      34.2      14.2     1.000     0.000
  0   187.108     0.024      13.5       1.4      26.1       9.8     1.000     0.000
  0   203.618     0.009      22.4       2.3      63.9      15.9     1.000     0.000
  0   220.030     0.010      29.4       2.5      46.1      10.9     1.000     0.000
  0   236.465     0.013      22.3       2.0      33.3       9.8     1.000     0.000
  0   253.063     0.084      12.3       1.5       7.5       3.7     1.000     0.000
  0   269.301     0.019       4.3       0.9      55.0      14.9     0.969     0.000
  2   122.509     0.240       5.3       2.0      27.2       4.5     0.964     0.000
  2   184.948     0.020      10.4       1.5      17.8       6.9     1.000     0.000
  2   201.533     0.016      20.2       1.7       6.9      17.8     1.000     0.000
  2   217.869     0.015      29.5       2.0       4.5      27.2     1.000     0.000
  2   234.454     0.041      18.4       1.3       2.1       2.1     1.000     0.000
  2   251.019     0.031       8.7       1.5      21.2      21.2     0.999     0.000
  1   178.832     0.008       7.2       2.1     251.6     131.2     0.987     1.000
  1   179.196     0.011       7.8       2.1     214.8     124.1     0.994     1.000
  1   180.397     0.005       5.2       1.5     341.7     106.0     0.976     0.747
  1   192.188     0.002       3.0       1.5       0.0       0.0     0.280     0.090
  1   194.498     0.010      12.0       2.6     128.3      81.4     1.000     1.000
  1   194.936     0.007      16.4       3.6     169.8      98.7     1.000     1.000
  1   196.112     0.005      12.7       2.8     263.3     109.5     1.000     0.978
  1   196.654     0.005       9.7       2.2     280.5     113.4     1.000     0.978
  1   209.244     0.004      11.7       2.3     350.1      92.3     1.000     0.981
  1   209.564     0.005       6.7       1.7     325.0     101.7     0.341     0.981
  1   209.913     0.005      11.3       2.5     280.9     104.0     1.000     0.981
  1   211.671     0.012      21.0       2.8      69.0      17.1     1.000     1.000
  1   211.821     0.007      12.0       3.2     260.4     122.1     0.737     1.000
  1   212.008     0.004      27.9       5.4     271.5     104.6     1.000     1.000
  1   213.928     0.003      10.6       1.9     391.5      75.9     1.000     0.819
  1   214.611     0.005       7.9       1.9     304.5     106.5     0.838     0.819
  1   218.405     0.002       2.8       1.3       0.0       0.0     0.916     0.479
  1   218.578     0.003       3.4       1.3       0.0       0.0     0.269     0.479
  1   221.688     0.001       3.8       1.3       0.0       0.0     1.000     0.458
  1   225.705     0.007       8.4       2.0     280.1     108.6     0.997     0.999
  1   226.348     0.005      13.2       2.6     273.0     102.1     1.000     0.999
  1   228.225     0.007      21.9       2.7      85.9      31.7     1.000     1.000
  1   228.592     0.009      11.1       2.1     131.4      84.7     1.000     1.000
  1   231.059     0.003       4.8       1.4       0.0       0.0     1.000     0.689
  1   231.760     0.001       3.5       1.1       0.0       0.0     1.000     0.689
  1   236.227     0.005       5.4       1.6     347.4      92.1     0.990     0.866
  1   240.878     0.004       5.6       1.4     361.5      95.1     1.000     0.929
  1   244.025     0.011      14.9       2.5      84.9      31.6     1.000     1.000
  1   244.363     0.014      15.3       2.5      82.2      26.9     1.000     1.000
  1   246.301     0.026       8.4       2.3     194.7      91.6     0.938     0.997
  1   246.915     0.007       8.3       2.0     260.9     106.7     1.000     0.997
