version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5698156
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     9.738     0.100     1.690     0.011     1.634     0.003     0.273     0.008     9.612     0.006    0.0416    0.0038     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     6.463     0.021     132.9      28.6      69.0      21.9     1.000     0.000
  0     8.045     0.010     175.2      27.0      76.6      17.3     1.000     0.000
  0     9.607     0.007     248.9      22.9      80.6      13.7     1.000     0.000
  0    11.282     0.010     202.8      17.8      66.2      16.5     1.000     0.000
  0    12.979     0.066      77.6      22.8      50.7      21.7     0.995     0.000
  0    14.974     0.083      48.0      16.5      30.8      19.1     0.973     0.000
  0    16.834     0.073      37.0      12.9      30.4      16.4     0.971     0.000
  2     7.741     0.008     159.8      27.3      16.8      13.0     1.000     0.000
  2     9.312     0.007     249.8      22.4      13.0      16.8     1.000     0.000
  2    11.051     0.015     199.3      19.4      17.3      17.3     1.000     0.000
  2    12.772     0.050      83.8      19.4      22.6      22.6     0.990     0.000
