version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5623444
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   133.428     0.248    11.433     0.008    11.431     0.005     1.494     0.010   128.996     0.007    0.0061    0.0006     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    95.375     0.018      14.9       2.5      53.3      22.2     1.000     0.000
  0   106.295     0.021      25.4       2.3      24.3       6.7     1.000     0.000
  0   117.569     0.009      35.5       2.5      50.2      12.1     1.000     0.000
  0   129.035     0.007      57.1       2.2      48.8       7.5     1.000     0.000
  0   140.417     0.010      48.6       3.3      36.4       7.2     1.000     0.000
  0   152.006     0.020      28.4       2.0      17.8       4.0     1.000     0.000
  0   163.794     0.061      14.7       1.7      11.0       4.3     1.000     0.000
  0   176.012     0.084       6.1       1.3      26.3      14.9     0.997     0.000
  2   115.949     0.020      21.6       2.4      13.1      13.5     1.000     0.000
  2   127.525     0.009      45.3       4.5      13.5      13.1     1.000     0.000
  2   138.951     0.013      50.8       2.5       3.7       3.7     1.000     0.000
  2   150.549     0.023      27.0       1.9       3.8       3.8     1.000     0.000
  2   162.327     0.052      17.4       1.7       3.2       3.2     1.000     0.000
  1   100.910     0.005      11.5       2.0     234.4     113.8     1.000     0.944
  1   101.478     0.008       9.4       2.9     266.5     115.5     0.998     0.917
  1   102.123     0.002       5.7       1.6       0.0       0.0     0.743     0.593
  1   109.313     0.002       4.3       2.5       0.0       0.0     0.930     0.182
  1   111.514     0.006       8.8       2.5     312.9     110.8     0.699     0.825
  1   111.901     0.029      27.6       4.5      66.6      12.2     1.000     1.000
  1   112.180     0.005      14.8       3.5     290.4     113.5     1.000     1.000
  1   112.423     0.006      15.9       3.7     263.9     115.6     1.000     1.000
  1   113.499     0.006       8.1       2.2     302.3     107.0     0.452     0.878
  1   114.228     0.001       5.9       1.7       0.0       0.0     1.000     0.563
  1   116.194     0.006      12.7       3.3     309.4      94.4     1.000     0.897
  1   116.632     0.004       3.8       1.9       0.0       0.0     0.574     0.537
  1   121.890     0.003       4.7       1.5       0.0       0.0     0.979     0.609
  1   122.285     0.005      13.7       3.1     307.8     105.2     1.000     0.975
  1   122.624     0.006      13.0       3.2     259.5     115.7     1.000     0.975
  1   122.957     0.004      14.4       3.3     320.8     106.2     1.000     0.998
  1   123.251     0.006      27.4       6.0     220.8     106.2     1.000     0.998
  1   123.486     0.005      25.6       5.3     259.8     109.6     1.000     0.998
  1   123.696     0.007      24.4       5.5     176.5      96.3     1.000     1.000
  1   123.999     0.005      32.1       6.5     251.7     106.9     1.000     1.000
  1   124.283     0.005      16.5       3.7     275.0     112.4     1.000     1.000
  1   124.605     0.004      13.3       2.9     339.6      97.7     1.000     0.878
  1   125.761     0.001       8.4       3.6       0.0       0.0     1.000     0.664
  1   126.630     0.003       4.6       1.7       0.0       0.0     0.735     0.338
  1   127.004     0.001       5.0       1.1       0.0       0.0     1.000     0.338
  1   128.030     0.004       4.6       2.5       0.0       0.0     0.358     0.330
  1   128.424     0.002       4.9       3.2       0.0       0.0     0.855     0.330
  1   129.605     0.002       4.2       2.4       0.0       0.0     0.992     0.477
  1   132.918     0.002       3.7       1.3       0.0       0.0     0.675     0.559
  1   133.281     0.006      11.0       2.8     294.5     113.0     1.000     0.884
  1   133.639     0.003      15.5       3.0     363.9      90.7     1.000     0.884
  1   134.207     0.004      29.2       5.3     313.7     101.3     1.000     1.000
  1   134.492     0.004      18.7       3.8     319.1     104.4     1.000     1.000
  1   134.713     0.005      38.3       8.1     203.3     100.5     1.000     1.000
  1   135.120     0.007      55.9       5.3      67.2       8.8     1.000     1.000
  1   135.296     0.002       4.3       1.2       0.0       0.0     1.000     0.481
  1   135.557     0.005      31.1       6.3     257.8     110.6     1.000     1.000
  1   136.141     0.001      15.0       2.3       0.0       0.0     1.000     0.635
  1   136.487     0.001       8.3       1.6       0.0       0.0     1.000     0.635
  1   138.303     0.003       6.6       1.3     337.9      90.9     0.999     0.923
  1   143.823     0.003       9.7       4.6       0.0       0.0     1.000     0.671
  1   144.193     0.002       5.9       2.6       0.0       0.0     1.000     0.671
  1   144.546     0.006       7.7       2.5       0.0       0.0     0.597     0.671
  1   145.363     0.009       9.2       2.5     244.2     118.9     0.995     1.000
  1   145.663     0.006      14.3       3.2     243.7     111.7     1.000     1.000
  1   145.933     0.016      18.6       3.1      79.9      29.6     1.000     1.000
  1   146.465     0.009      28.3       3.4      68.7      14.4     1.000     1.000
  1   146.864     0.012      21.1       3.2      76.6      28.0     1.000     1.000
  1   147.928     0.001       7.5       4.4       0.0       0.0     1.000     0.282
  1   148.272     0.003       5.5       2.2       0.0       0.0     0.861     0.282
  1   149.227     0.002       4.4       2.5       0.0       0.0     1.000     0.271
  1   156.514     0.004       7.3       1.4     299.9     104.8     0.997     0.941
  1   158.051     0.019      16.8       2.8      75.7      14.2     1.000     0.999
  1   158.253     0.015      12.0       3.0     134.5      93.6     0.940     0.999
  1   158.318     0.003       2.4       1.3       0.0       0.0     0.681     0.636
  1   159.168     0.000      22.0       5.3       0.0       0.0     0.912     0.636
  3   131.270     0.010      19.3       2.5      68.0      17.3     1.000     1.000
  3   142.724     0.017      15.7       2.5      65.7      25.1     1.000     1.000
