version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  3935651
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
     7.351     0.158     1.273     0.017     1.282     0.009     0.221     0.010     8.471     0.009    0.0301    0.0097     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0     4.793     0.039     197.3      59.8      55.4      24.5     0.995     0.000
  0     6.032     0.037     250.2      40.1      37.9      20.1     0.985     0.000
  0     7.179     0.012     263.3      29.6      64.6      20.2     1.000     0.000
  0     8.497     0.009     287.8      23.7      68.4      16.1     1.000     0.000
  0     9.758     0.010     190.9      21.4      49.8      16.7     1.000     0.000
  0    12.659     0.072      61.7      21.6      28.9      16.0     0.976     0.000
  2     5.765     0.025     228.6      44.3      22.4      21.6     0.989     0.000
  2     6.944     0.021     260.6      32.5      21.6      22.4     1.000     0.000
  2     8.275     0.015     269.1      30.8      19.4      19.4     1.000     0.000
  2     9.530     0.021     193.5      21.3      18.8      18.8     1.000     0.000
  2    10.952     0.061      72.1      22.8      20.3      20.3     0.940     0.000
  2    13.916     0.029      58.1      10.9       9.6       9.6     0.994     0.000
