version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  5084999
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
    95.052     0.293     8.260     0.010     8.352     0.006     1.009     0.014   100.622     0.012    0.0113    0.0011     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0    51.974     0.168      15.2       4.8      54.7      23.3     0.991     0.000
  0    76.073     0.015      34.9       3.6      43.6      17.1     1.000     0.000
  0    84.109     0.020      46.8       2.9      19.7       4.8     1.000     0.000
  0    92.422     0.015      53.9       3.6      25.9       6.2     1.000     0.000
  0   100.564     0.017      55.0       2.4      20.8       4.0     1.000     0.000
  0   108.979     0.023      41.2       2.2      15.1       3.4     1.000     0.000
  0   117.558     0.046      22.8       2.7      13.5       5.8     1.000     0.000
  2    67.047     0.013      19.4       3.4      17.8       3.9     1.000     0.000
  2    83.031     0.024      40.4       3.7       6.3       6.3     1.000     0.000
  2    91.347     0.018      57.0       2.5       3.9      17.8     1.000     0.000
  2    99.611     0.017      50.2       3.7       5.7       5.7     1.000     0.000
  2   107.991     0.023      34.4       3.0       5.8       5.8     1.000     0.000
  2   116.607     0.067      22.3       2.9       7.3       7.3     1.000     0.000
  1    59.980     0.003       6.3       3.8       0.0       0.0     0.623     0.525
  1    61.353     0.011      11.7       5.0     290.9     124.0     0.416     0.780
  1    62.182     0.005       7.5       4.4       0.0       0.0     0.667     0.669
  1    64.099     0.012      14.7       5.8     239.2     125.6     0.938     0.945
  1    64.131     0.053      10.7       6.1     241.1     128.2     0.202     0.945
  1    71.970     0.005      14.9       4.0     317.3      93.6     0.916     0.823
  1    72.281     0.010      27.5       6.0     219.9      45.3     1.000     0.982
  1    72.907     0.004      11.7       3.0     349.6      90.8     0.247     0.859
  1    72.933     0.004      11.1       2.8     340.3      90.8     0.257     0.859
  1    75.413     0.007       6.4       3.8       0.0       0.0     0.675     0.705
  1    79.446     0.009      10.3       3.3     271.7     271.7     0.759     0.734
  1    79.866     0.023      19.2       5.4     160.8     108.2     1.000     1.000
  1    79.977     0.012      17.0       5.6     231.9     131.9     0.999     1.000
  1    80.199     0.011      30.3       3.9      71.6      14.1     1.000     1.000
  1    82.865     0.001       3.8       0.8       0.0       0.0     0.696     0.653
  1    87.228     0.009      25.5       6.1     207.5      93.8     1.000     1.000
  1    87.751     0.007      23.7       5.2     225.0     104.5     1.000     0.994
  1    87.979     0.015      14.7       4.6     222.3     112.5     0.923     0.994
  1    88.173     0.014      15.9       2.9      88.5      41.9     0.997     0.991
  1    88.394     0.008      31.4       7.6     207.6     110.6     1.000     1.000
  1    88.592     0.008      43.6       8.8     148.6      80.8     1.000     1.000
  1    88.741     0.013      26.7       6.5     147.3      89.3     1.000     1.000
  1    89.228     0.005      12.7       2.7     259.2     110.4     0.978     0.821
  1    95.235     0.008      10.6       3.8     308.9     108.8     0.984     0.754
  1    95.745     0.007      29.5       6.5     215.0     106.1     1.000     1.000
  1    95.862     0.009      22.4       5.8     221.8     107.5     1.000     1.000
  1    96.356     0.013      43.6      11.9     111.3      81.5     1.000     1.000
  1    96.409     0.035      32.8      13.9     147.6     108.5     1.000     1.000
  1    96.750     0.007      48.7      11.2     228.2     115.1     1.000     1.000
  1    96.846     0.011      48.3       9.8     124.9      76.8     1.000     1.000
  1    97.247     0.013      34.6       8.5     166.8      83.7     1.000     1.000
  1    97.347     0.006      40.6       8.5     236.5     105.5     1.000     1.000
  1   102.995     0.011       9.9       3.2     253.7     121.3     0.983     0.954
  1   104.225     0.063      10.5       4.0     199.6     118.2     0.343     1.000
  1   104.399     0.010      19.9       4.6     158.2      94.0     1.000     1.000
  1   104.789     0.009      14.7       4.3     264.8     124.7     0.279     1.000
  1   104.971     0.006      43.3       4.8      76.9      17.0     1.000     1.000
  1   105.502     0.013      20.0       7.3     190.3     100.2     1.000     0.993
  1   107.043     0.007      12.4       2.4     257.6      90.7     0.998     0.903
  1   110.375     0.072      10.8       3.6     212.5     121.2     0.604     0.959
  1   112.088     0.005       7.5       1.8     283.2     107.2     0.581     0.774
  1   113.479     0.014      19.4       3.3      71.2      16.7     1.000     1.000
  1   114.191     0.008       9.7       2.0     224.8      99.0     0.977     0.906
  1   121.769     0.010      14.2       1.6      67.6      12.6     1.000     0.998
  1   122.032     0.070      11.1       3.7     159.7      94.8     0.600     1.000
  1   122.412     0.012      16.3       3.5     131.6      66.7     1.000     1.000
  3    85.804     0.010      16.0       5.1     225.7     114.3     1.000     0.974
  3    93.936     0.017      12.3       3.4     170.7     115.9     0.631     1.000
  3    94.141     0.013      16.4       3.5     133.0     102.6     1.000     1.000
  3   102.385     0.013      10.3       2.4     136.4      98.0     0.643     0.996
  3   110.819     0.010       9.0       2.9     255.9     124.8     0.669     0.959
