ID;fmax;fmax_e;dnu_cor;dnu_cor_e;dnu02;dnu02_e;fm;fm_e;dnu;dnu_e;alp;alp_e;evo
1027337;75.072067;0.25863611;6.9813105;0.0044373107;0.88476584;0.0082189119;77.403887;0.0069127498;6.9534490;0.0061365211;0.0054973213;0.00094822940;0
1160789;25.318476;0.18877536;3.5086860;0.0056670606;0.53924708;0.012752646;24.395147;0.0096391661;3.6146017;0.0096678793;0.022437563;0.0022903235;1
1161447;36.816770;0.22001620;4.2371806;0.011425096;0.59563580;0.017312856;41.448697;0.013642545;4.2189773;0.011775872;0.0046135712;0.0028294697;1
1161618;33.909153;0.21885902;4.0413459;0.0089863155;0.59115612;0.018698584;32.334761;0.011308322;4.1148173;0.011768380;0.016586658;0.0030378772;1
1162220;11.042437;0.099789973;1.6599250;0.0032354470;0.25279658;0.0083663424;11.378188;0.0068912491;1.6869364;0.0063057945;0.025319327;0.0031707932;0
1162746;27.853904;0.20599943;3.7920430;0.012560149;0.70907330;0.028944830;26.364219;0.020021192;3.9657977;0.028931697;0.027806007;0.0045453944;1
1163114;14.398773;0.11625471;1.8846001;0.0038145118;0.26263503;0.0089520345;14.677377;0.0074131866;1.9027663;0.0058132895;0.018217253;0.0036663091;0
1163359;21.608993;0.16838024;2.6529638;0.0044327754;0.36090375;0.0094448424;23.406191;0.0074767404;2.6384493;0.0079322489;0.0070510102;0.0025660310;0
1163621;50.663737;0.32526841;4.9677770;0.0062389209;0.72963835;0.016166054;49.903301;0.012277161;5.0054832;0.010746086;0.012897585;0.0018737014;2
1294122;76.086899;0.31081286;7.0920712;0.0045859151;0.93232945;0.0095189501;78.496996;0.0071254889;7.0404370;0.0066523899;0.0074616225;0.00098787015;0
1294385;107.89571;0.34534010;9.0910394;0.0051918055;1.1453911;0.011031335;102.29439;0.0074940064;9.1364303;0.0083263281;0.0052156782;0.00077995477;0
1296068;59.863437;0.25879184;6.1898983;0.0049847989;0.82764858;0.011123537;62.247769;0.0086343584;6.1400248;0.0082228257;0.010488591;0.0011949720;0
1296507;128.34302;0.67310450;10.352707;0.0056423314;1.2719405;0.011924703;126.45293;0.0088294065;10.313101;0.0071847498;0.0047609318;0.00085158888;0
1429505;55.886413;0.19272004;5.7520118;0.0040939793;0.79675876;0.0074063525;52.460246;0.0053140025;5.7710462;0.0063160863;0.0062488438;0.0011696995;0
1431059;171.68555;0.36078348;13.641998;0.0057037814;1.7583862;0.011012017;167.82673;0.0081522693;13.632290;0.0077427412;0.0044905075;0.00066415916;0
1432587;5.5562693;0.084682759;1.0359563;0.013103867;0.17895124;0.0074161184;5.0235218;0.0046240939;1.0714699;0.0058499766;0.032201644;0.015295218;0
1433593;68.775504;0.39409406;6.2526474;0.0045531664;0.82029801;0.010393227;69.252092;0.0070867437;6.2448239;0.0079109226;0.0048243219;0.0010695385;0
1433730;40.271610;0.27546852;4.0917633;0.0042273398;0.51780736;0.011056079;40.796669;0.0090391303;4.0976522;0.0082229424;0.0099925722;0.0016913729;0
1433803;152.30927;0.25212360;12.183820;0.0040090900;1.5171084;0.0095007330;149.50362;0.0068111414;12.172148;0.0066762300;0.0033515116;0.00052083541;0
1435573;26.642577;0.18074109;3.5666326;0.011130806;0.62305524;0.017589571;24.830333;0.015861736;3.7319458;0.014314830;0.030926637;0.0046377864;1
1569842;135.92012;0.21790148;11.803546;0.0041060469;1.5799094;0.010222416;132.87797;0.0067203412;11.780225;0.0067025761;0.0066222794;0.00052820850;0
1571780;48.249110;0.30023992;4.4815445;0.021738509;0.59542496;0.023504239;46.951036;0.028048524;4.7260865;0.010944660;0.049392798;0.0043499909;1
1572175;55.283196;0.29257814;5.3626857;0.0036673422;0.71379554;0.0095000294;54.048583;0.0078334412;5.3934893;0.0087656366;0.010457919;0.0011511899;0
1572780;18.451756;0.17938269;2.7286559;0.0068925337;0.42857889;0.012963561;18.433035;0.0078586574;2.7318667;0.0092630306;0.023996443;0.0043762809;3
1575886;100.10939;0.44492293;7.9677818;0.0067071588;1.0083172;0.018147052;89.804705;0.013088399;8.0679423;0.013417450;0.016833349;0.0013071059;0
1576043;5.1733155;0.079692811;0.91268836;0.0035707260;0.14515795;0.0038831583;5.2448382;0.0044372277;0.96096642;0.0073458765;0.041939314;0.0087786076;3
1576469;89.655902;0.37851038;7.4158553;0.0077965204;0.83599182;0.019876319;89.542227;0.013723717;7.4539484;0.015580363;0.0056410422;0.0016397610;2
1717618;122.44873;0.43447868;9.6803441;0.0040864180;1.1811893;0.010882104;118.20564;0.0079048976;9.6930152;0.0080308729;0.0029587846;0.00066990689;0
1719297;7.2095891;0.11320525;1.1711524;0.0031755927;0.16904734;0.0076495563;6.8923497;0.0073580436;1.2157441;0.0078014461;0.028814573;0.0052820744;0
1719422;136.93927;0.36487274;11.330728;0.0058456606;1.4422938;0.011862824;138.48685;0.0088907314;11.304921;0.0089063097;0.0015865447;0.00070598021;0
1720241;221.72484;0.98604240;16.293753;0.012704474;1.9865432;0.028686084;214.12322;0.011028490;15.973541;0.011154271;0.039901227;0.00099700152;0
1720425;28.684304;0.16557498;3.7303474;0.0079605018;0.62734617;0.015025737;29.102249;0.0083147245;3.7448494;0.010223922;0.0020218708;0.0019331223;1
1723047;145.07525;0.64316557;11.436408;0.0057487422;1.4166094;0.012792733;140.28852;0.0087674551;11.428660;0.0080320252;0.0020956283;0.00077328001;0
1723752;198.41284;0.50056744;15.038775;0.0081233146;1.8774985;0.014458653;199.77832;0.0099563737;14.989459;0.010348800;0.0032560523;0.00074773736;0
1723843;112.04104;0.30632624;9.4726447;0.0046561519;1.1826894;0.011218884;115.07862;0.0088538157;9.4246263;0.0073290455;0.0061914366;0.00073878726;0
1725190;99.456168;0.36900712;7.8806283;0.0076811357;0.93978211;0.016237352;95.358507;0.011205185;7.8805860;0.010255082;0.0025434916;0.0013410040;2
1725552;7.9366154;0.11330560;1.1785542;0.0056180980;0.18621855;0.0072836791;6.9428913;0.0056408048;1.2169502;0.0055765067;0.032355490;0.0068280043;0
1725732;3.3094229;0.053789596;0.68372937;0.0045473227;0.10515439;0.0044524238;3.2204744;0.0049363863;0.69077313;0.0045212717;0.031322600;0.0097098250;0
1726211;31.167737;0.21240109;3.7148151;0.0040142522;0.62436496;0.012155967;29.562178;0.0099041997;3.8180112;0.0085058853;0.023885965;0.0017272367;1
1726245;49.253870;0.32619425;4.8630299;0.0072858229;0.71361064;0.020390570;43.838139;0.011376975;4.9674179;0.010882695;0.019749348;0.0019701311;1
1726291;150.56428;0.31040631;12.878775;0.0054313423;1.7453344;0.011071893;145.49140;0.0079637180;12.873989;0.0070124136;0.0059455399;0.00066021511;0
1864183;54.790367;0.22967587;5.5315699;0.0033385463;0.71897560;0.0089570794;55.603286;0.0069671086;5.5145655;0.0068020855;0.011655914;0.00094842996;0
1864855;127.31478;0.39915570;10.497703;0.0048010838;1.3136472;0.010979934;128.06728;0.0076634660;10.446565;0.0068184663;0.0041624276;0.00069591376;0
1865262;53.227163;0.19808849;5.5543424;0.0048944905;0.76549728;0.0093298474;50.763503;0.0074183596;5.5816708;0.0072375232;0.0099634179;0.0015353526;0
1865595;12.254560;0.10840024;1.7913604;0.0043396717;0.26844312;0.0092753515;12.266448;0.0066359258;1.8175323;0.0076174488;0.025354496;0.0036652677;0
1865747;63.700573;0.22757829;6.0870181;0.0041468339;0.79497166;0.0097228113;61.732601;0.0075239103;6.1151472;0.0083329394;0.0096894351;0.0010341887;0
1867706;106.12511;0.32050680;8.7836183;0.0048951049;1.0881448;0.012261809;106.73439;0.0098884323;8.7467712;0.0084339339;0.0036447903;0.00088552395;0
1868101;32.131655;0.26428345;3.7486902;0.0073256258;0.55960546;0.018235379;30.052402;0.011768240;3.9042634;0.011086385;0.030036490;0.0030603187;1
1870196;191.24341;0.42503067;14.929669;0.0076801389;1.8941656;0.013087359;198.61258;0.0090551966;14.908800;0.010143853;0.0037128102;0.00065972877;0
1870433;224.12073;1.6581681;16.108729;0.0047938890;1.8509151;0.018295746;216.10905;0.0074700413;16.098104;0.011473146;0.0018865518;0.00044714338;0
1871314;58.671858;0.22230212;5.6821004;0.0047019837;0.71954579;0.010272377;57.385359;0.0073325475;5.7088971;0.0088282994;0.0086457661;0.0012392002;0
1871927;66.221418;0.23307176;6.4304898;0.0050160973;0.82744413;0.013016471;65.396884;0.010121749;6.4644831;0.010968356;0.0063863883;0.0012586989;0
1872166;77.556034;0.35294812;6.7325152;0.0087170829;0.88294474;0.016863383;74.525822;0.010970338;6.7406794;0.014188770;0.0040321251;0.0020494448;2
1872469;57.239160;0.23802229;5.7195173;0.0044035864;0.72968132;0.0096511346;57.602323;0.0072688320;5.7039031;0.0071383978;0.0084175187;0.0011661131;0
1872517;25.814119;0.16638836;3.2769054;0.0050561491;0.48725464;0.010877701;26.091301;0.0077916904;3.2898569;0.0060648665;0.014528461;0.0028860891;0
1873510;30.041521;0.20002528;3.8020086;0.0092969070;0.65167390;0.019069253;29.894387;0.011644144;3.8591275;0.013974001;0.023232948;0.0036198058;1
1995358;24.847652;0.17325496;3.1731336;0.014261710;0.52083691;0.017370823;22.310304;0.012093227;3.3355137;0.010277538;0.045641366;0.0056961436;1
1995859;45.953449;0.24830763;4.7900876;0.0065319475;0.71174033;0.014641830;47.531856;0.012823232;4.8336714;0.012083264;0.0077549629;0.0021486475;1
1996078;83.782018;0.27229580;7.8082209;0.0063292384;0.99999103;0.011590964;86.632693;0.0090127315;7.7680354;0.0083444572;0.0066908497;0.0012331369;0
1996415;126.86548;0.32369655;10.758501;0.0033322110;1.3398113;0.0081821899;121.29844;0.0053155882;10.784306;0.0082693555;0.0057785799;0.00046418437;0
2010137;6.6665401;0.091963697;1.0576986;0.0041602616;0.16405805;0.0066825165;6.1874052;0.0094320754;1.0983637;0.0062756343;0.025159357;0.0069619983;0
2011582;39.666893;0.28845448;3.7421776;0.0079158210;0.50081247;0.013963991;34.477079;0.010837007;3.9447021;0.018241734;0.052366500;0.0028923658;1
2011870;4.1267054;0.066972489;0.71631680;0.0060048821;0.10526238;0.0034920226;3.4505690;0.0023621909;0.78349066;0.0055362801;0.054422539;0.010274365;3
2011891;114.35669;0.19804992;9.7082036;0.0038064236;1.2390269;0.0083663056;109.26964;0.0055958869;9.7167457;0.0064471655;0.0062496927;0.00057022974;0
2013502;61.466914;0.29100750;5.6631641;0.0078958005;0.79675163;0.018347772;57.377795;0.014251609;5.7780702;0.014089605;0.018583239;0.0022184934;2
2014684;6.1245062;0.080846934;1.0071854;0.0030948351;0.18117164;0.0070257322;5.0975871;0.0062484138;1.1148917;0.014186305;0.062269379;0.0041155958;3
2015820;45.279385;0.31476694;4.5506269;0.0052328515;0.66541284;0.012976453;41.319947;0.010197994;4.6613704;0.0091827981;0.020807067;0.0018629281;1
2016676;80.974036;0.39730072;6.9426044;0.0063584869;0.86425564;0.016891981;83.249413;0.012302205;6.9402014;0.012426275;0.0016247160;0.0010680134;2
2016706;38.878513;0.20989106;4.3294735;0.0066271912;0.63561652;0.016212383;38.723307;0.011610054;4.3790120;0.0093943030;0.016830493;0.0023734090;1
2016978;76.174770;0.24527843;7.1956538;0.0049393236;0.96563205;0.010583318;73.398101;0.0078491272;7.2469955;0.0080394773;0.010501918;0.00095869086;0
2017541;9.2870263;0.093996920;1.4392838;0.0034431510;0.23909865;0.0070606731;9.7536653;0.0059199141;1.4582824;0.0062044201;0.029656639;0.0037484929;0
2018283;139.13190;0.52930401;11.201040;0.0048293887;1.4045936;0.011429520;137.01059;0.0084605993;11.164649;0.0090922657;0.0041964157;0.00061137696;0
2018392;33.653543;0.21185430;3.7773771;0.0043295255;0.49650077;0.011082910;33.887910;0.0087245501;3.7938462;0.0071190321;0.014658644;0.0019365547;0
2018537;183.87808;0.42825795;13.881264;0.0069080095;1.6798293;0.013802195;184.35384;0.010625737;13.816790;0.0080139075;0.0033843073;0.00081157257;0
2140446;57.785046;0.21831602;5.6808805;0.0037839964;0.74775999;0.0089734478;57.193182;0.0072463065;5.6812958;0.0058593757;0.012567663;0.0011053882;0
2141255;148.80539;0.39484086;12.408555;0.0067363292;1.6236064;0.012633500;151.69673;0.0096624011;12.362932;0.0082793341;0.0051301208;0.00081126739;0
2141928;34.959011;0.20456210;4.1298652;0.010449219;0.61836833;0.021615680;36.446729;0.017671148;4.2120637;0.012198806;0.018455592;0.0039604302;1
2141932;24.874561;0.17757574;2.9602774;0.0045332768;0.43352087;0.010005380;23.794230;0.0091280297;3.0255676;0.0082083321;0.025030492;0.0026170003;0
2142095;29.228037;0.22316309;3.6987037;0.0062854363;0.60137069;0.015542485;29.257289;0.010261298;3.7367631;0.010047367;0.023411664;0.0024383876;1
2155869;93.779494;0.52174471;8.2016423;0.0057473686;0.97298239;0.012359432;99.039844;0.010220114;8.1491222;0.0096851637;0.0099128978;0.0010153341;0
2156178;28.533176;0.22010893;3.8991316;0.0065881780;0.66960711;0.022593368;30.305828;0.013030334;3.9402298;0.011175815;0.021355735;0.0026464916;1
2157059;23.755962;0.12888787;2.9812295;0.0069534256;0.41736935;0.010857689;23.636561;0.0079284894;2.9955105;0.0096109498;0.0097542651;0.0035568603;0
2157650;140.06799;0.33712437;11.355489;0.0048467569;1.4030562;0.011810871;139.09770;0.0087721269;11.319412;0.0080638367;0.0045803936;0.00067058644;0
2157901;29.786466;0.25609762;3.7379583;0.043023464;0.75451527;0.033330851;26.217709;0.016449816;3.8462425;0.012942739;0.023019598;0.010763827;1
2158410;47.663132;0.42470387;4.3065526;0.010083693;0.52500453;0.0088753623;46.726070;0.012833931;4.3311678;0.014535517;0.0075679370;0.0032259432;1
2159864;77.516767;0.33879670;6.9800699;0.0055897315;0.88691079;0.012439134;77.515994;0.0092340532;6.9514745;0.0097296148;0.0052680975;0.0011763878;0
2160901;59.581175;0.29118674;5.6418842;0.0049035089;0.70732164;0.010953648;57.256247;0.0089536292;5.6718079;0.0078257614;0.0094917056;0.0013515242;0
2161831;146.26186;0.33630219;12.390169;0.0057442614;1.6424975;0.013156864;139.88156;0.0089399408;12.405287;0.0087153130;0.0067569649;0.00068767597;0
2163856;71.799198;0.35311409;6.1086103;0.0047822531;0.77703647;0.010397552;72.944433;0.0096943523;6.1227706;0.0099814540;0.0048643292;0.0010593440;2
2164262;61.010002;0.23168321;5.9599240;0.0045437923;0.79463375;0.011178170;60.236227;0.0084601297;5.9957794;0.0090939483;0.0097740634;0.0012617818;0
2164327;45.779259;0.24084015;4.6827119;0.0061846614;0.65356070;0.016663709;46.693716;0.012895704;4.7422559;0.013663771;0.011387197;0.0021199334;1
2164379;121.94779;0.30625685;10.316662;0.0068952527;1.2930593;0.010429865;125.75197;0.0079618186;10.281429;0.0066260454;0.0036758421;0.00093419762;0
2164874;12.957957;0.16803784;1.7233736;0.0065335475;0.23477701;0.0086403583;11.984153;0.0080266647;1.8197666;0.0067178641;0.048206368;0.0059646053;3
2165198;89.677962;0.42681241;7.7340537;0.0045688137;0.97602360;0.011503433;86.520773;0.0084334661;7.7652001;0.0089393970;0.0074338346;0.00091418231;0
2165450;104.29719;0.49274297;8.1599673;0.0063708331;0.91175059;0.016233049;106.40750;0.0099212437;8.1408219;0.013032937;0.00080931399;0.00063733069;2
2165615;38.074134;0.22031174;4.0533450;0.020328644;0.65918194;0.018830849;33.016163;0.013663865;4.2086038;0.013158748;0.034263527;0.0061751136;1
2166223;70.214023;0.44723977;6.4223361;0.0051393986;0.83485956;0.012652503;65.746740;0.0087200903;6.4866248;0.0083280672;0.013442720;0.0011270316;0
2167774;60.047967;0.20814675;5.7906717;0.0035873750;0.73552737;0.0096107341;58.651963;0.0073713235;5.8199824;0.0083981054;0.0080614957;0.0010386009;0
2283075;69.190534;0.24071302;6.4427434;0.0055989575;0.82800976;0.0094927103;65.612549;0.0072934447;6.4667146;0.0079268860;0.0086001082;0.0013879958;0
2283093;12.439786;0.17630521;1.4824591;0.0081903801;0.21164812;0.0078009536;11.491562;0.021672921;1.5496596;0.010577086;0.039486075;0.0076621251;3
2283721;80.467552;0.22304471;7.8083485;0.0040913479;1.0829675;0.0093947705;79.417379;0.0062108716;7.7976566;0.0062048735;0.010826392;0.00083113470;0
2284330;29.290891;0.19631974;3.5549356;0.014429202;0.57452665;0.013021107;25.277540;0.0083429437;3.6703748;0.0081638064;0.031782321;0.0045427728;1
2284679;199.81190;0.29638301;16.172034;0.0057986748;2.1809890;0.0099914053;199.28842;0.0074654912;16.147830;0.0073679257;0.0030808238;0.00048386008;0
2285827;169.22413;0.41673158;13.235664;0.0064725653;1.6706789;0.013174205;162.84392;0.0093650880;13.259417;0.0089944245;0.0025279586;0.00073822798;0
2285898;25.334402;0.19102118;3.7165192;0.022010594;0.65404959;0.021268669;22.252841;0.014691845;3.8553532;0.015942406;0.038329621;0.0070464689;1
2297785;48.270808;0.26585741;4.6174262;0.0078523270;0.52933901;0.015148258;49.391130;0.0075660032;4.5943251;0.0069459482;0.0013712305;0.0012645972;1
2297825;31.128850;0.23917810;3.8410214;0.011083866;0.56707174;0.023844986;33.750665;0.016824749;3.8589785;0.014958087;0.0064848966;0.0041499180;1
2300329;16.153386;0.14310962;2.1944452;0.0052225612;0.36789039;0.011628231;17.156232;0.011097521;2.1998693;0.0099802323;0.020027767;0.0040268930;0
2300503;13.783919;0.12166840;1.9155998;0.0032518414;0.29837235;0.0070506571;13.251847;0.0052836060;1.9507905;0.0090992351;0.028043451;0.0024829744;0
2303101;171.90905;0.32899488;13.770102;0.0058106044;1.7620913;0.012577666;169.14930;0.0094261677;13.761666;0.0089506299;0.0058006396;0.00062187182;0
2303200;54.736155;0.22129713;5.7217263;0.0044723860;0.78243226;0.0094187465;57.272194;0.0081773203;5.6864095;0.0075035449;0.0097812046;0.0011622412;0
2303414;65.152567;0.32294975;6.2754578;0.0081714442;0.81365686;0.011721836;63.539001;0.0078237764;6.2710223;0.0089017042;0.0031902011;0.0018592530;0
2304104;35.958000;0.21285613;3.8800879;0.0073225212;0.54858336;0.016479097;31.404553;0.015247683;3.9869608;0.0085708831;0.019335751;0.0027668499;1
2304765;7.0607490;0.11660184;0.98873196;0.0046309921;0.13977321;0.0026366964;6.6390166;0.0067881106;1.0419029;0.0069564820;0.046988743;0.0068204997;3
2305145;106.97583;0.73286670;8.3671785;0.0093379950;0.95217196;0.029475987;101.42331;0.015499533;8.3755491;0.019889249;0.0034590858;0.0016371342;2
2305407;178.29571;1.3905789;13.078123;0.0082775631;1.5881686;0.026673130;173.67557;0.011630825;13.050383;0.014283452;0.00072386944;0.00056665406;0
2305479;79.904243;0.22093536;7.4320222;0.0057206494;0.98112570;0.0082510949;75.644100;0.0062851664;7.4371286;0.0064021984;0.0025141949;0.0011853836;0
2305590;49.007059;0.19762075;5.3046488;0.0040797271;0.73119758;0.0099220639;48.177292;0.0079174912;5.3062799;0.0068212236;0.018384364;0.0011710820;0
2305930;28.814392;0.29709617;3.8693530;0.015571249;0.59875112;0.033700034;26.879122;0.017645612;4.0040202;0.016641466;0.026686454;0.0055348432;1
2305987;52.935387;0.43225357;5.5317851;0.0057106505;0.72630257;0.013426688;55.471349;0.0090438299;5.4924651;0.010236998;0.012261557;0.0015128140;0
2305992;100.94049;0.23537510;8.9082264;0.0043718505;1.1547069;0.010010227;99.677498;0.0069147920;8.8842311;0.0076681450;0.0046196981;0.00071980305;0
2306481;36.419326;0.22805462;4.2236386;0.0094385213;0.60864800;0.022494189;37.851786;0.018648826;4.2747053;0.019061905;0.015214687;0.0034115963;1
2307683;40.196463;0.20643044;4.3132490;0.0055382633;0.57943902;0.0095225076;38.833227;0.0067690984;4.3048035;0.0067960454;0.0016461876;0.0013004756;0
2308429;259.71881;1.0840945;18.335571;0.011776030;2.3493748;0.013337435;251.98537;0.0078607889;18.743947;0.0098695993;0.040919670;0.00075166670;0
2309469;28.008082;0.18299618;3.4968369;0.0067680308;0.55406213;0.015813124;27.738566;0.012269515;3.5541025;0.011506318;0.027971350;0.0029358118;1
2309524;3.8640729;0.050442951;0.71737272;0.0038787527;0.12257235;0.0055202719;4.0737490;0.0049167096;0.72851862;0.0056990079;0.055413790;0.0098850834;0
2309550;50.586087;0.31057674;5.0606997;0.0089311476;0.70729217;0.016836004;50.202568;0.011373418;5.1076391;0.011527864;0.0028852107;0.0020744305;2
2310129;51.902598;0.26741224;5.0695201;0.0096825322;0.76550016;0.017681593;50.663852;0.011842943;5.1503296;0.012048703;0.0094298193;0.0027815930;2
2422073;26.855312;0.17620428;3.2113627;0.0040994220;0.45942358;0.0079610488;25.776297;0.0057861501;3.2627162;0.0074688141;0.019818189;0.0019211748;0
2422635;110.53043;0.44019332;9.4526688;0.0054468871;1.1919989;0.012306730;114.64219;0.0090317049;9.3932644;0.0074566108;0.0061884279;0.00083063528;0
2423153;234.31596;0.35546980;17.546602;0.0058622577;2.2102679;0.0099859084;234.28435;0.0072986679;17.504141;0.0057898196;0.0021333493;0.00047837243;0
2423824;23.023281;0.20653003;2.6328896;0.013021856;0.42689100;0.015943443;21.180089;0.014336340;2.7532873;0.015439122;0.043772090;0.0077691336;3
2423932;18.421877;0.14132703;2.3617775;0.0047791334;0.33673775;0.013987843;18.622634;0.012069712;2.3844954;0.0090230732;0.021057165;0.0042838404;0
2424822;94.554580;0.39366906;8.1184625;0.0065731618;1.0038842;0.011683207;98.166972;0.0089396844;8.0524465;0.0084580634;0.0060623388;0.0010901640;0
2424934;33.821844;0.18263911;3.8631660;0.0070503635;0.61926657;0.017826433;30.967654;0.010802708;3.9741538;0.010153847;0.022336242;0.0025134212;1
2424955;52.110771;0.22296847;5.3624687;0.0065665527;0.73198629;0.0095917743;48.844986;0.0074047519;5.3761337;0.0074645792;0.0042002101;0.0017228809;0
2425631;20.995008;0.13750128;2.5491023;0.0040308515;0.36462789;0.0086344492;20.215308;0.0075474090;2.5755855;0.0070544467;0.015090345;0.0027765337;0
2435987;38.191712;0.22034202;4.1909688;0.0049967274;0.57322502;0.010527674;37.781609;0.0075208777;4.2130065;0.0060619003;0.015869869;0.0019262945;0
2436209;57.702770;0.30751684;5.7391411;0.0047458290;0.76265890;0.011427744;57.738957;0.0096365634;5.7389612;0.0074270229;0.010911403;0.0012998211;0
2436417;27.492923;0.19854389;3.3950746;0.0086418687;0.43890614;0.019280981;26.828958;0.014789828;3.5110641;0.024185993;0.026551102;0.0040764732;1
2436688;76.406339;0.53448997;7.2270665;0.0075355011;0.94710602;0.013573380;73.454551;0.010103025;7.2138771;0.010710524;0.0015462250;0.0012447160;0
2436900;35.828751;0.21370046;4.0327208;0.0039356400;0.55271534;0.010103498;36.356165;0.0076593073;4.0538702;0.0054802213;0.016367573;0.0015421618;0
2437040;25.687241;0.16938618;3.0250422;0.0046964512;0.42940545;0.0093504066;24.270888;0.0068724424;3.0703983;0.0067728212;0.018726388;0.0025387008;0
2437191;133.84883;0.47654358;11.149311;0.0073157042;1.4771227;0.017764959;136.20954;0.013154346;11.099550;0.014191222;0.0032852909;0.00097131343;0
2437340;8.7536892;0.076421051;1.3059220;0.0056762818;0.19180454;0.0070780404;7.7518132;0.0059730737;1.3707437;0.0040585145;0.042258949;0.0053495232;0
2437353;31.820595;0.23859890;3.8469009;0.0077154438;0.55877035;0.019672960;33.878120;0.013377775;3.8493731;0.014653885;0.011824453;0.0032377683;1
2437496;4.5594859;0.071737303;0.79432898;0.0024031133;0.15477117;0.0037531830;3.9863385;0.0040294673;0.87950512;0.018434546;0.067483907;0.0033039076;3
2437507;20.774173;0.13763976;2.5840387;0.0037262257;0.36067089;0.0085724535;20.525164;0.0066360882;2.6170136;0.0057537389;0.021876901;0.0022973368;0
2437564;32.295565;0.24476627;3.7968096;0.0078556891;0.55916383;0.019174271;30.241424;0.015604044;3.9062278;0.017375233;0.019965003;0.0035223760;1
2437692;47.051699;0.38220003;4.7186273;0.0084006713;0.68961696;0.019676884;42.787158;0.012910423;4.8406907;0.014417317;0.019693081;0.0027941026;1
2437804;27.053872;0.24744747;3.3276153;0.0042623599;0.49190897;0.012631055;26.338201;0.010315108;3.3823324;0.0083271302;0.018787880;0.0021165705;1
2437816;18.030254;0.12538103;2.3387038;0.0033786722;0.31672375;0.0085743400;18.466357;0.0061674086;2.3681979;0.0051745594;0.017308249;0.0022131325;0
2437965;7.4717744;0.10971817;1.2658901;0.0056258042;0.20604610;0.0088881748;7.2591597;0.0067102789;1.3495461;0.0090648967;0.041774048;0.0058480715;3
2438051;31.293915;0.34661272;3.6617042;0.0093196771;0.52465189;0.018892544;28.957680;0.012127293;3.7510264;0.014735749;0.026060031;0.0040821147;1
2438333;61.478111;0.31025057;6.0869485;0.0066895205;0.78316221;0.011262099;61.370574;0.0077718630;6.0777603;0.010593622;0.0031784965;0.0016226197;0
2438368;84.614400;0.41462062;6.9977745;0.0050764055;0.87673947;0.014425700;84.217760;0.011550290;7.0056068;0.010972127;0.0051297354;0.0012057828;2
2441995;30.164820;0.18664340;4.0492029;0.010104333;0.65908901;0.023946912;28.083528;0.013769843;4.1812989;0.017511213;0.021536597;0.0032796775;1
2442483;100.40538;0.24982969;9.3010592;0.0068145979;1.2469128;0.011573921;103.71783;0.0087811527;9.2320658;0.0092862744;0.0090991737;0.0013367069;0
2442559;42.561594;0.21662512;4.5970562;0.0067790474;0.69493020;0.013316001;45.480482;0.0099518430;4.6063678;0.010892749;0.0023361711;0.0016129845;1
2443573;45.707374;0.24465278;4.6523569;0.0037518120;0.59284326;0.0084508477;46.587248;0.0067056108;4.6549708;0.0066585481;0.0064829933;0.0012588644;0
2443903;66.789404;0.19203624;6.9691156;0.0067359284;1.0011952;0.0085390722;63.700302;0.0073355606;6.9842790;0.0075727567;0.0050946671;0.0015903402;0
2444062;54.948416;0.42545702;5.0845448;0.0059937669;0.57096247;0.0058715905;59.931153;0.0090102781;5.0449024;0.0090510894;0.0078807390;0.0014908742;2
2444348;30.280180;0.20098511;3.2354940;0.0070833513;0.40089899;0.010326606;29.073911;0.0078882928;3.2637757;0.0078414266;0.013650666;0.0034558371;0
2444790;19.084138;0.18577538;2.8927453;0.0092305644;0.54089570;0.018670790;19.538144;0.011947172;2.9109812;0.010468630;0.015148029;0.0054620514;3
2445426;115.97825;0.48324614;9.5276257;0.0047956779;1.1877129;0.011962949;116.14425;0.0095040784;9.5100534;0.0080242215;0.0041708210;0.00083107320;0
2446327;54.087846;0.22153087;5.6127285;0.0040140594;0.73369476;0.0089416225;56.244056;0.0072355364;5.5751583;0.0078992761;0.0088701163;0.0010660331;0
2447046;173.83889;0.67624567;13.224842;0.0056966818;1.5914911;0.012663160;175.56065;0.0098895661;13.183442;0.0080490169;0.0031794179;0.00064738149;0
2447476;89.985475;0.25880208;7.8462597;0.0044720870;0.96489715;0.010532991;87.767076;0.0075352585;7.8739089;0.0094951240;0.0070430989;0.00090983968;0
2447529;110.13432;0.70640645;8.3850217;0.012169706;0.93612356;0.028483386;101.87664;0.017560715;8.4566564;0.023356059;0.0026759483;0.0018157662;2
2447604;55.405933;0.31905138;4.8925414;0.0073454751;0.58425530;0.016746601;49.332320;0.013854774;5.0421987;0.010759517;0.025312307;0.0021351743;2
2448225;35.846813;0.21467796;4.0290853;0.0069515891;0.57140948;0.014848485;39.464548;0.010884950;3.9966079;0.0030507258;0.0036706724;0.0020573586;1
2448679;38.809766;0.23086201;4.2890525;0.0067318790;0.66138003;0.015582594;38.495099;0.012040491;4.3707556;0.010828276;0.017104731;0.0024279628;1
2449020;67.695033;0.32154770;6.0441541;0.0069477001;0.79819869;0.016458878;66.730138;0.012057651;6.1108956;0.012346997;0.0058925811;0.0017206555;2
2449327;26.982994;0.20535683;3.5046450;0.011861565;0.60254684;0.011294204;27.434249;0.0054365722;3.8268645;0.014537562;0.048812186;0.0042431757;0
